title,price,registration,location,benzin,mileage,power,gefunden
"VW Golf Volkswagen eGolf VII/35,8kWh/100KW/Wärmepu/Navi/CSS/ACC/AHK",15.999 €,EZ 01/2018,40625 Düsseldorf,Elektro,99.897 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 330e Limousine,34.990 €,EZ 10/2019,95032 Hof,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",66.282 km,ca. 135 kW (184PS),gefunden auf BMW
Skoda Superb Sportline 1.4TSI iV *19Zoll*Hybrid*8tkm*MATRIX*,33.890 €,EZ 07/2020,82031,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 32 g CO₂/km (komb.)* ",8.000 km,ca. 115 kW (156PS),gefunden auf Autoscout24 Smyle
BMW i3S Limousine RFK GSD SH PDC ALED Navi DAB H/K,28.679 €,EZ -/2020,80636 München,"Elektro, ca. 0 g CO₂/km (komb.)* ",13.624 km,ca. 135 kW (184PS),gefunden auf hey.car
Audi A3 Sportback 40 e-tron S tronic S line LED Navi,23.340 €,EZ -/2020,80636 München,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+",59.000 km,ca. 150 kW (204PS),gefunden auf hey.car
Cupra Leon ST VZ 245PS AHK Navi Kamera ACC,44.815 €,EZ -/2022,55411 Bingen/Rhein,"Hybrid, ca. 1,3 l/100 km (komb.)* , ca. 29 g CO₂/km (komb.)* , A+",10 km,ca. 180 kW (245PS),gefunden auf hey.car
VW Golf VIII GTE Hybrid Navi ACC Kamera Bluetooth,28.780 €,EZ -/2022,80636 München,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 38 g CO₂/km (komb.)* , A+++",19.610 km,ca. 180 kW (245PS),gefunden auf hey.car
Renault Megane,36.739 €,EZ -/2022,80636 München,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",5.898 km,ca. 160 kW (218PS),gefunden auf hey.car
"Hyundai IONIQ 6 Allrad 77,4kWh Batt. FIRST EDITION Navi Leder digitales Cockpit Memory Sitze",57.598 €,EZ -/2023,40789 Monheim am Rhein,"Elektro, ca. 16,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",15 km,ca. 239 kW (325PS),gefunden auf hey.car
Maserati Ghibli GranSport 330PS Hybrid Carbon VOLL!,69.690 €,EZ -/2020,80636 München,"Hybrid, ca. 7,2 l/100 km (komb.)* , ca. 164 g CO₂/km (komb.)* , G",15.009 km,ca. 243 kW (330PS),gefunden auf hey.car
Mercedes-Benz B 250 e Progressive AHK LED Kamera MBUX HighEnd,30.650 €,EZ -/2021,80636 München,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 31 g CO₂/km (komb.)* , A+++",31.700 km,ca. 160 kW (218PS),gefunden auf hey.car
Renault Arkana INTENS E-TECH HYBRID 145 (MY22),34.290 €,EZ -/2022,25899 Niebüll,"Hybrid, ca. 4,4 l/100 km (komb.)* , ca. 100 g CO₂/km (komb.)* , A+",12.500 km,ca. 107 kW (145PS),gefunden auf hey.car
BMW 530,44.950 €,EZ -/2021,80636 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+",47.000 km,ca. 185 kW (252PS),gefunden auf hey.car
Mercedes-Benz A 250 e Progressive Panorama Ambiente Kamera,32.700 €,EZ -/2022,80636 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",11.500 km,ca. 160 kW (218PS),gefunden auf hey.car
"VW Golf GTE +SONDERLEASING o. 3,99% FINANZIERUNG+",26.790 €,EZ 05/2021,97816 Lohr am Main,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 34 g CO₂/km (komb.)* ",5.718 km,ca. 180 kW (245PS),gefunden auf hey.car
Suzuki SX4 S-Cross S-Cross 1.5 Dualjet Hybrid AGS Comfort,28.370 €,EZ -/2023,80636 München,"Hybrid, ca. 5,2 l/100 km (komb.)* , ca. 118 g CO₂/km (komb.)* , B",20 km,ca. 75 kW (102PS),gefunden auf hey.car
Hyundai Ioniq EV TkWh CARPLAY SHZ PDC KLIM NAVI,23.377 €,EZ -/2021,80636 München,"Elektro, ca. 13,8 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",26.290 km,ca. 100 kW (136PS),gefunden auf hey.car
Audi A3 Sportback 40 TFSI e-tron Navi,24.690 €,EZ -/2020,01067 Dresden,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 64 g CO₂/km (komb.)* , A+",43.523 km,ca. 110 kW (150PS),gefunden auf hey.car
Mercedes-Benz A 250 e AMG line Night Parktronic MBUX Navi LED,28.870 €,EZ -/2021,26129 Oldenburg,"Hybrid, ca. 5,8 l/100 km (komb.)* , ca. 133 g CO₂/km (komb.)* , B",22.182 km,ca. 118 kW (160PS),gefunden auf hey.car
Cupra Born h Beats Cargo Pack,36.990 €,EZ -/2023,91056 Erlangen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",9.000 km,ca. 150 kW (204PS),gefunden auf hey.car
Citroën C5 C5X X Shine Pack Hybrid 225 Plug-In EU6d Schiebedach Hifi sofort verfügbar,39.980 €,EZ 05/2022,50825 Köln,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",5.990 km,ca. 133 kW (181PS),gefunden auf hey.car
VW ID.3 Pro CCS-Ladedose/ Infotainment-Paket LED,19.820 €,EZ 09/2021,84048 Mainburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",81.500 km,ca. 107 kW (145PS),gefunden auf hey.car
Audi A6 Limousine 55 TFSIe qu. S tro. S-Line*Matrix*N,43.988 €,EZ -/2020,80636 München,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 43 g CO₂/km (komb.)* , A+",82.390 km,ca. 185 kW (252PS),gefunden auf hey.car
Mercedes-Benz C 300 e AVANTGARDE MBUX-AR LED KAMERA DAB,51.498 €,EZ -/2021,21465 Reinbek,"Hybrid, ca. 13 g CO₂/km (komb.)* , A+++",6.500 km,ca. 150 kW (204PS),gefunden auf hey.car
Mercedes-Benz A 250,37.140 €,EZ -/2021,80636 München,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 31 g CO₂/km (komb.)* , A+++",27.815 km,ca. 118 kW (160PS),gefunden auf hey.car
VW Golf VIII GTE 1.4 TSI AHK Leder Navi LED Alu18BackersfieldBLACK DSG,34.190 €,EZ -/2021,80935 München,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 34 g CO₂/km (komb.)* ",21.302 km,ca. 180 kW (245PS),gefunden auf hey.car
Audi A3 Sportback 40 TFSI e S tronic BANG & OLUFSEN,28.390 €,EZ -/2021,80636 München,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 31 g CO₂/km (komb.)* , A+++",34.786 km,ca. 110 kW (150PS),gefunden auf hey.car
Renault Megane,40.690 €,EZ -/2022,80636 München,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",14.106 km,ca. 55 kW (75PS),gefunden auf hey.car
Nissan Leaf N-Connecta #KLIMA#NAVI#KAMER360°#PDC,19.990 €,EZ 09/2021,95445 Bayreuth,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",39.410 km,ca. 110 kW (150PS),gefunden auf hey.car
Renault Megane E-Tech 100% electric Evolution EV60 NAVI,34.527 €,EZ -/2022,80636 München,"Elektro, ca. 15,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",6.526 km,ca. 96 kW (131PS),gefunden auf hey.car
Audi A6 55 TFSI e quattro S tronic sport HD-MatrixLED Leder AHK HuD,41.850 €,EZ 08/2020,60314 Frankfurt am Main,"Hybrid, ca. 52,6 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",89.910 km,ca. 185 kW (252PS),gefunden auf hey.car
Opel Astra GS Line Plug-In-Hybrid 1.6 T AT,27.889 €,EZ -/2022,80636 München,"Hybrid, ca. 1,3 l/100 km (komb.)* , ca. 31 g CO₂/km (komb.)* , A",15.295 km,ca. 132 kW (179PS),gefunden auf hey.car
Opel Astra Edition Plug-in-Hybrid 1.6*Touch*RFK*LED*,28.890 €,EZ -/2022,80636 München,"Hybrid, ca. 1,2 l/100 km (komb.)* , ca. 26 g CO₂/km (komb.)* , A+",500 km,ca. 132 kW (179PS),gefunden auf hey.car
VW Golf 7 E- AUTOMATIK (+ACC-RADAR+NAVI+CLIMATRON,19.900 €,EZ 10/2019,49084 Osnabrück,"Elektro, ca. 12,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",22.300 km,ca. 100 kW (136PS),gefunden auf hey.car
Tesla Model 3,43.950 €,EZ -/2021,80636 München,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",20.945 km,ca. 377 kW (513PS),gefunden auf hey.car
VW ID.3 Pro Performance 1st Plus Navi ACC Kamera,32.990 €,EZ -/2021,10587 Berlin,"Elektro, ca. 14,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",11.745 km,ca. 150 kW (204PS),gefunden auf hey.car
Porsche Panamera 4 E-Hybrid Platinum Ed. ''verfügbar ab 16.10.23'',117.970 €,EZ 07/2023,53119 Bonn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",6.810 km,ca. 340 kW (462PS),gefunden auf hey.car
"Audi A6 Limousine 55 TFSI e qu. S line 20"" B&O HUD HD-Matrix Virtual Navi R-Kamera S tronic",45.494 €,EZ -/2020,80935 München,"Hybrid, ca. 2,1 l/100 km (komb.)* , ca. 47 g CO₂/km (komb.)* ",39.026 km,ca. 270 kW (367PS),gefunden auf hey.car
Audi A3 Sportback 40 TFSIe ADVANCED VC NAVI LED eKLAPPE,27.765 €,EZ -/2020,80636 München,"Hybrid, ca. 1,0 l/100 km (komb.)* , ca. 25 g CO₂/km (komb.)* , A+++",26.990 km,ca. 150 kW (204PS),gefunden auf hey.car
