title,price,registration,location,benzin,mileage,power,gefunden
VW ID.3 Volkswagen Pro Performance LM20 Navi+ QI App,27.500 €,EZ 10/2021,85560 Ebersberg bei München,"Elektro, ca. 0 g CO₂/km (komb.)*",26.650 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Mini Cooper S Countryman Cooper S E ALL4 Countryman,29.800 €,EZ 05/2020,74653 Ingelfingen,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 43 g CO₂/km (komb.)*",43.925 km,ca. 100 kW (136PS),gefunden auf MINI
BMW 530e xDrive Limousine,41.870 €,EZ 07/2020,66459 Kirkel,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",26.855 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive Limousine,41.870 €,EZ 07/2020,66459 Kirkel,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",26.855 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,43.994 €,EZ 02/2022,47533 Kleve,"Hybrid, ca. 0 g CO₂/km (komb.)*",15.310 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,35.998 €,EZ 07/2020,22885 Barsbüttel,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",61.143 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive Limousine,52.759 €,EZ 07/2021,66459 Kirkel,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",29.930 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,34.360 €,EZ 06/2020,66459 Kirkel,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",92.570 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine MX,58.998 €,EZ 01/2023,87700 Memmingen,"Hybrid, ca. 0 g CO₂/km (komb.)*",10.397 km,ca. 135 kW (184PS),gefunden auf BMW
Mercedes-Benz B 250 e AMG Navi Kamera MBUX Night Pano LED SHZ,36.890 €,EZ 10/2021,82031,Hybrid,13.829 km,ca. 118 kW (160PS),gefunden auf Autoscout24 Smyle
Smart ForFour EQ EXCLUSIVE LAST ONE BLACK Line Klima,19.848 €,EZ 04/2022,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",9.852 km,ca. 60 kW (82PS),gefunden auf Autoscout24 Smyle
Cupra Born 204PS ACC.WÄRMEPUMPE.KAMERA.NAVI.AR-HUD.LED.LKRD-H,34.970 €,EZ 05/2022,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",2.290 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
VW Golf Volkswagen e- Comfortline Wärmepumpe /CCS- Ladedose,18.620 €,EZ 11/2019,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",31.200 km,ca. 100 kW (136PS),gefunden auf Autoscout24 Smyle
Audi A3 Sportback advanced 40 TFSIe,29.180 €,EZ 04/2021,82031,"Hybrid, ca. 1,4 l/100 km (komb.)*, ca. 31 g CO₂/km (komb.)*",31.600 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
VW ID.3 Volkswagen 150 kW Pro Performance Basis PDC v+h*LED*Laneass.,26.976 €,EZ 02/2021,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",30.977 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
Toyota Yaris 1.5 Hybrid Team D *Navi*Kamera*Klimaauto.*,21.280 €,EZ 08/2022,82031,"Hybrid, ca. 4,3 l/100 km (komb.)*, ca. 98 g CO₂/km (komb.)*",9.855 km,ca. 85 kW (116PS),gefunden auf Autoscout24 Smyle
