title,price,registration,location,benzin,mileage,power,gefunden
BMW 330 e Sport Line LED Navi ACC Live Cockpit Leder,31.500 €,EZ 11/2019,53783 Eitorf,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 43 g CO₂/km (komb.)*, A+",42.150 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e xDrive Automatik M Sportpaket Innovationsp.,699 € monatlich,EZ -/-,44809 Bochum,Hybrid,9.913 km,ca. 215 kW (292PS),gefunden auf Leasingmarkt
BMW 330 e Sport Line LED Navi ACC Live Cockpit Leder,31.500 €,EZ 11/2019,53783 Eitorf,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 43 g CO₂/km (komb.)*, A+",42.150 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e Limousine LED 3-Zonen-Klimaautom. Klimaautom Fah,27.266 €,EZ 03/2020,63165 Mühlheim,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 43 g CO₂/km (komb.)*",83.107 km,ca. 218 kW (296PS),gefunden auf autoscout24.de
BMW 330 e Limousine M Sport HUD H&K MEMORY PARKINGASS,36.390 €,EZ 10/2019,95032 Hof,"Hybrid, ca. 1,7 l/100 km (komb.)*, ca. 38 g CO₂/km (komb.)*, A+",66.282 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 eA Limousine M Sport ACC 19Z LCProf SiHz LoSt HiFi,37.580 €,EZ 04/2020,40721 Hilden,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 43 g CO₂/km (komb.)*, A+++",26.483 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e Limousine Luxury Line HUD MEMORY SPORTSITZE,28.990 €,EZ 02/2020,95032 Hof,"Hybrid, ca. 1,6 l/100 km (komb.)*, ca. 37 g CO₂/km (komb.)*, A+",62.570 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
"BMW 330 e Lim. Sport Line, Laser, Navi PDC, Lenkradh",37.990 €,EZ 12/2019,37170 Uslar,"Hybrid, ca. 37 g CO₂/km (komb.)*, A+++",20.500 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
"BMW 330 e Advantage Navi,LED,PDC,SHZ",35.390 €,EZ 07/2020,51545 Waldbröl,Hybrid,48.394 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e M-Sportpaket PDC SHZ NAVI LED HUD LASER,34.890 €,EZ 08/2020,51674 Wiehl,Hybrid,56.633 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e Alarm 360° HUD DAB H/K ACC CockPitPro,34.499 €,EZ 02/2020,30916 Isernhagen,Hybrid,17.127 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e iPerformance Limousine LED SpurAss Navi,28.855 €,EZ 01/2020,08060 Zwickau,"Hybrid, ca. 1,6 l/100 km (komb.)*, ca. 37 g CO₂/km (komb.)*, A+++",66.978 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330 e xDrive Automatik M Sportpaket Innovationsp.,699 € monatlich,EZ -/-,44809 Bochum,Hybrid,9.913 km,ca. 215 kW (292PS),gefunden auf Leasingmarkt
BMW 330 e xDrive Limousine M Sportpaket DAB LED Shz,936 € monatlich,EZ -/-,91522 Ansbach,"Hybrid, ca. 1,7 l/100 km (komb.)*, ca. 39 g CO₂/km (komb.)*, A+++",6.400 km,ca. 215 kW (292PS),gefunden auf Leasingmarkt
BMW 330 Advantage Aut.*PDC*TEMPO*KLIMA*ALU*,19.240 €,EZ 04/2017,50739 Köln,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 44 g CO₂/km (komb.)*",99.983 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 320 e Limousine Sport Line DAB/Live Cockpit Prof. DAB/,35.500 €,EZ 02/2022,97076 Würzburg,"Hybrid, ca. 1,5 l/100 km (komb.)*, ca. 35 g CO₂/km (komb.)*, A+++",89.760 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
BMW 330 e Lim. Luxury Line LiveCockp.PDC.SHZ.RDA.,32.790 €,EZ 01/2020,74076 Heilbronn,"Hybrid, ca. 1,6 l/100 km (komb.)*, ca. 37 g CO₂/km (komb.)*, A+",96.236 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e M Sport+AHK+Head Up+Laserlicht+18 Zoll+HiFi,37.890 €,EZ 02/2021,58119 Hagen-Hohenlimburg,"Hybrid, ca. 1,5 l/100 km (komb.)*, ca. 35 g CO₂/km (komb.)*",68.300 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e M Sport HUD Kamera H/K Laser ACC Komfort,36.999 €,EZ 02/2020,29225 Celle,"Hybrid, ca. 36 g CO₂/km (komb.)*, A+",56.326 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e M Sport Laser HUD GSD 360°ACC H&K Navi,36.970 €,EZ 03/2020,12277 Berlin,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 43 g CO₂/km (komb.)*",25.000 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e Lim. LC Prof. DA PDC Active Guard Plus,29.490 €,EZ 07/2020,82256 Fürstenfeldbruck,"Hybrid, ca. 1,5 l/100 km (komb.)*, ca. 35 g CO₂/km (komb.)*",61.300 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330e 330 Sport Live Cockpit Prof ACC Leder Sound,33.780 €,EZ 06/2021,71032 Böblingen,"Hybrid, ca. 0 g CO₂/km (komb.)*",27.400 km,ca. 185 kW (252PS),gefunden auf autoscout24.de
BMW 330 e Limousine Laser Sportsitze DA Prof. PA,34.280 €,EZ 07/2020,82362 Weilheim,"Hybrid, ca. 1,6 l/100 km (komb.)*, ca. 37 g CO₂/km (komb.)*, A+++",77.500 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 eA Limousine M Sport H/K PA+DA LCProf DAB,37.940 €,EZ 07/2020,40721 Hilden,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 43 g CO₂/km (komb.)*, A+++",30.968 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e M Sport*Cockpit Prof*HiFi*Kamera*LED*DAB*,41.980 €,EZ 09/2022,01328 Dresden,"Hybrid, ca. 0 g CO₂/km (komb.)*",3.526 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e M Sport Automatik Navi Head-Up Laserlicht K,36.990 €,EZ 10/2020,78713 Schramberg-Sulgen,"Hybrid, ca. 1,5 l/100 km (komb.)*, ca. 35 g CO₂/km (komb.)*",26.200 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330 e M Sport Stop&Go HUD Alarm CockpitProf HiFi,36.999 €,EZ 02/2020,29225 Celle,"Hybrid, ca. 36 g CO₂/km (komb.)*, A+",57.309 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e Lim. Sport Line Laserlicht. Glasdach.,35.780 €,EZ 12/2019,97424 Schweinfurt,"Hybrid, ca. 1,6 l/100 km (komb.)*, ca. 37 g CO₂/km (komb.)*, A+++",41.851 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e SportLine Kamera HUD HiFi ACC Laser Komfort,34.499 €,EZ 06/2020,29225 Celle,"Hybrid, ca. 36 g CO₂/km (komb.)*, A+",34.770 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 iPerformance Sport Line-Kamera-H&K-LED-HUD-,23.900 €,EZ 03/2018,36179 Bebra,"Hybrid, ca. 0 g CO₂/km (komb.)*",59.600 km,ca. 185 kW (252PS),gefunden auf autoscout24.de
BMW 330 e M-Sport PlugIn Hybrid LiveCockpit LED RFK,36.980 €,EZ 02/2020,52511 Geilenkirchen,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 32 g CO₂/km (komb.)*",77.600 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330 e Limousine Navi Leder digitales Cockpit Soundsyst,38.999 €,EZ 03/2020,60314 Frankfurt,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 43 g CO₂/km (komb.)*",10.555 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e Lim. Sport Line LiveCockp.Laserl.HUD.H/K.,34.190 €,EZ 07/2020,74076 Heilbronn,"Hybrid, ca. 1,6 l/100 km (komb.)*, ca. 37 g CO₂/km (komb.)*, A+",63.433 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e xDrive M-Sport NAVI ACC HUD AHK LASER,39.890 €,EZ 01/2020,57462 Olpe,"Hybrid, A+",66.153 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 335 3 Lim.ActiveHybrid+Panorama+BiXenon+TV+Nevi+Temp,21.900 €,EZ 04/2014,25337 Elmshorn,"Hybrid, ca. 6,2 l/100 km (komb.)*",75.500 km,ca. 225 kW (306PS),gefunden auf autoscout24.de
"BMW 330 e Sport-Line Led,LCPro,HUD,AHK,ACC,RFK,WLAN",32.749 €,EZ 07/2020,86167 Augsburg,"Hybrid, ca. 1,5 l/100 km (komb.)*, ca. 35 g CO₂/km (komb.)*, A++",40.767 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 320 e Limousine Laser LED ///M-Sport SpurAss Navi,36.890 €,EZ 06/2021,07957 Langenwetzendorf,"Hybrid, ca. 1,5 l/100 km (komb.)*, ca. 35 g CO₂/km (komb.)*, A+++",45.277 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
BMW 330 e Sport Line Laser HUD Navi digitales Cockpit,35.250 €,EZ 11/2020,13581 Berlin,"Hybrid, ca. 1,5 l/100 km (komb.)*, ca. 35 g CO₂/km (komb.)*, A+++",73.576 km,ca. 185 kW (252PS),gefunden auf autoscout24.de
