title,price,registration,location,benzin,mileage,power,gefunden
Porsche Taycan Turbo PSCB 18 Wege Leder Navi,93.090 €,EZ 05/2020,35463 Fernwald-Steinbach,Elektro,65.464 km,ca. 460 kW (625PS),gefunden auf autoscout24.de
Mini Cooper S Countryman Cooper S E ALL4 Countryman,29.800 €,EZ 05/2020,74653 Ingelfingen,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 43 g CO₂/km (komb.)*",43.925 km,ca. 100 kW (136PS),gefunden auf MINI
BMW 530e iPerformance Limousine,32.840 €,EZ 07/2019,97922 Lauda-Königshofen,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",72.600 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,32.840 €,EZ 07/2019,97922 Lauda-Königshofen,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",72.600 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,34.885 €,EZ 03/2020,85435 Erding,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",73.801 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,36.840 €,EZ 01/2020,45897 Gelsenkirchen,"Hybrid, ca. 0 g CO₂/km (komb.)*",69.788 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,38.650 €,EZ 12/2020,15745 Wildau,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",26.356 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e iPerformance Limousine,59.899 €,EZ 06/2019,49835 Wietmarschen,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",46.362 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 320e Limousine,49.998 €,EZ 09/2021,89077 Ulm,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",20.465 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 530e Limousine Luxury Line,53.900 €,EZ 04/2021,31789 Hameln,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",2.000 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e iPerformance Limousine,60.999 €,EZ 01/2020,60314 Frankfurt am Main,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",62.508 km,ca. 210 kW (286PS),gefunden auf BMW
