title,price,registration,location,benzin,mileage,power,gefunden
Opel Astra Elegance Plug-In-Hybrid. SpurH KlimaA,29.290 €,EZ -/2022,,"Hybrid, ca. 1,1 l/100 km (komb.)* , ca. 24 g CO₂/km (komb.)* , A+",301 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Mini Cooper S Countryman Cooper SE ALL4 Countryman,32.450 €,EZ 10/2021,49479 Ibbenbüren,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",22.538 km,ca. 92 kW (125PS),gefunden auf MINI
Opel Corsa -e Elegance+Sofort Verfügbar+Panoramadach+,27.750 €,EZ 05/2023,41460 Neuss,"Elektro, ca. 0 g CO₂/km (komb.)* ",5.470 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 530e xDrive iPerformance Limousine,35.390 €,EZ 02/2020,48249 Dülmen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",60.700 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,29.850 €,EZ 03/2019,34125 Kassel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",41.850 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,35.880 €,EZ 06/2020,40721 Hilden,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",64.095 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,45.900 €,EZ 12/2022,01219 Dresden,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",11.164 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745Le xDrive Limousine,74.850 €,EZ 05/2022,37671 Höxter,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",47.310 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e xDrive Limousine,34.980 €,EZ 11/2020,21244 Buchholz,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",75.924 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine Luxury Line,57.900 €,EZ 12/2022,49479 Ibbenbüren,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",19.367 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.990 €,EZ 07/2020,71679 Asperg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",20.419 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 545e xDrive Limousine,48.990 €,EZ 05/2021,32108 Bad Salzuflen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",34.907 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e iPerformance Limousine,23.975 €,EZ 07/2019,45141 Essen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",105.290 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,34.969 €,EZ 08/2020,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",37.030 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,36.850 €,EZ 10/2020,58119 Hagen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",46.950 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,30.980 €,EZ 10/2020,61352 Bad Homburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",22.946 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,30.980 €,EZ 12/2019,71679 Asperg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",37.772 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,38.479 €,EZ 07/2020,52078 Aachen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",51.070 km,ca. 135 kW (184PS),gefunden auf BMW
