title,price,registration,location,benzin,mileage,power,gefunden
Renault ZOE Intens R135 *LED*NAVI*BATTERIE GEKAUFT*ASS*RF KAM,19.980 €,EZ 02/2021,46325 Borken,"Elektro, ca. 0 g CO₂/km (komb.)*",16.878 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Mini Cooper S Countryman Cooper S E ALL4 Countryman,29.800 €,EZ 05/2020,74653 Ingelfingen,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 43 g CO₂/km (komb.)*",43.925 km,ca. 100 kW (136PS),gefunden auf MINI
BMW 330e Limousine,36.990 €,EZ 10/2020,75365 Calw,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",26.117 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,36.990 €,EZ 10/2020,75365 Calw,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",26.117 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive Limousine,34.900 €,EZ 12/2019,56073 Koblenz,"Hybrid, ca. 0 g CO₂/km (komb.)*",77.259 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,32.835 €,EZ 05/2019,93055 Regensburg,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",40.441 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive Limousine,47.950 €,EZ 08/2021,72250 Freudenstadt,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",19.398 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530 e xDrive iPerf. M Sportpaket LED ACC B&W HuD,38.740 €,EZ 12/2019,82031,"Hybrid, ca. 2,1 l/100 km (komb.)*, ca. 47 g CO₂/km (komb.)*, A+",54.500 km,ca. 185 kW (252PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz C 300 e Avantgarde 360° DAB AHK SHZG Navi Lordos,34.999 €,EZ 07/2020,82031,"Hybrid, ca. 1,5 l/100 km (komb.)*, ca. 41 g CO₂/km (komb.)*, A+",28.610 km,ca. 235 kW (320PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz EQS 450+ PREMIUM -DISTRONIC-360°-PSD-BURMESTER,77.689 €,EZ 06/2022,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",21.779 km,ca. 245 kW (333PS),gefunden auf Autoscout24 Smyle
Audi A3 Sportback 40 TFSI e Advanced PHEV/Hybrid FLA,32.980 €,EZ 10/2022,82031,"Hybrid, ca. 1,4 l/100 km (komb.)*, ca. 31 g CO₂/km (komb.)*",15.740 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz E 300 e 4M Avantgarde Distr 360Kam MBUX-High-End,53.450 €,EZ 05/2021,82031,"Hybrid, ca. 7,4 l/100 km (komb.)*, ca. 169 g CO₂/km (komb.)*, A+",10.000 km,ca. 155 kW (211PS),gefunden auf Autoscout24 Smyle
BMW 745 e iPerf M Sportpaket HuD LiveCock. DAB 20Zoll,61.640 €,EZ 07/2021,82031,Hybrid,59.100 km,ca. 290 kW (394PS),gefunden auf Autoscout24 Smyle
Cupra Leon 1.4 eHybrid*LED*SHZ*Sportsitze*Keyless*Virtual*Ass,24.987 €,EZ 07/2021,82031,"Hybrid, ca. 1,5 l/100 km (komb.)*, ca. 35 g CO₂/km (komb.)*, A+",25.564 km,ca. 180 kW (245PS),gefunden auf Autoscout24 Smyle
VW Volkswagen e-up! E-UP RÜCKFAHRKAMERA CCS,16.499 €,EZ 05/2021,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",56.350 km,ca. 61 kW (83PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz A 250 e AMG Limo MBUX Navi SHZ LED Night 8G-DCT,30.890 €,EZ 06/2021,82031,Hybrid,16.095 km,ca. 118 kW (160PS),gefunden auf Autoscout24 Smyle
BMW 530 e M Sport Kamera HUD DAB Alarm Fernlichtassis,38.999 €,EZ 03/2020,82031,"Hybrid, ca. 1,4 l/100 km (komb.)*, ca. 36 g CO₂/km (komb.)*, A+",17.028 km,ca. 185 kW (252PS),gefunden auf Autoscout24 Smyle
"VW ID.3 Volkswagen °°1st Max 150/58 275,-ohne Anzahlung Pano Wärmepu",28.949 €,EZ 09/2020,82031,"Elektro, ca. 0 g CO₂/km (komb.)*, A+",17.959 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
BMW i3 120Ah Sportpaket Navi Sitzhzg Klimaaut DAB,23.890 €,EZ 02/2021,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",29.730 km,ca. 125 kW (170PS),gefunden auf Autoscout24 Smyle
VW Golf GTI Volkswagen Golf GTE VIII GTE DSG Navi LED e-Sound,24.990 €,EZ 01/2021,82031,"Hybrid, ca. 1,5 l/100 km (komb.)*, ca. 34 g CO₂/km (komb.)*",22.500 km,ca. 110 kW (150PS),gefunden auf Autoscout24 Smyle
Audi A6 Limousine 55 TFSIe quattro sport S line,50.980 €,EZ 06/2021,82031,"Hybrid, ca. 1,5 l/100 km (komb.)*, ca. 33 g CO₂/km (komb.)*",55.900 km,ca. 270 kW (367PS),gefunden auf Autoscout24 Smyle
Audi A3 Sportback 40 TFSI e S tronic,27.980 €,EZ 04/2021,82031,"Hybrid, ca. 1,4 l/100 km (komb.)*, ca. 30 g CO₂/km (komb.)*",20.100 km,ca. 110 kW (150PS),gefunden auf Autoscout24 Smyle
Audi A3 40 e-tron sport LED NAVI CAM SHZ GR,23.950 €,EZ 08/2020,82031,"Hybrid, ca. 2,0 l/100 km (komb.)*, ca. 47 g CO₂/km (komb.)*",19.910 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz A 250 e Kompaktlimousine AMG Line Navi/Pano.-Dach,41.900 €,EZ 12/2022,82031,Hybrid,9.500 km,ca. 118 kW (160PS),gefunden auf Autoscout24 Smyle
Lexus GS 300 ES 300 h Business Line sofort verfügbar,50.980 €,EZ 05/2023,82031,"Hybrid, ca. 4,5 l/100 km (komb.)*, ca. 103 g CO₂/km (komb.)*, A+",20 km,ca. 160 kW (218PS),gefunden auf Autoscout24 Smyle
VW ID.3 Volkswagen Pro Perf Tech 19 HuD MATRIX PANO WÄPU,28.750 €,EZ 01/2021,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",29.987 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz A 250 e AMG Edition 2020 Parkpaket Night LED Nav,27.890 €,EZ 09/2020,82031,Hybrid,43.880 km,ca. 118 kW (160PS),gefunden auf Autoscout24 Smyle
Hyundai Ioniq 5 Uniq Elektro 4WD Navi HUD LED Pano Bose,47.890 €,EZ 09/2022,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",5.830 km,ca. 225 kW (306PS),gefunden auf Autoscout24 Smyle
Hyundai Ioniq 5 Project 45 Navi Kamera BOSE Solardach,51.890 €,EZ 08/2021,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",16.454 km,ca. 225 kW (306PS),gefunden auf Autoscout24 Smyle
Audi A8 60 TFSI e quattro Allrad HUD AD El. Panodach Panor,66.769 €,EZ 06/2021,82031,"Hybrid, ca. 2,5 l/100 km (komb.)*, ca. 57 g CO₂/km (komb.)*, A+",35.173 km,ca. 250 kW (340PS),gefunden auf Autoscout24 Smyle
Toyota Prius Plug-in Hybrid Executive,31.900 €,EZ 10/2021,82031,Hybrid,14.200 km,ca. 90 kW (122PS),gefunden auf Autoscout24 Smyle
Lexus GS 300 ES 300 h Business Line sofort verfügbar,51.980 €,EZ 07/2023,82031,"Hybrid, ca. 4,5 l/100 km (komb.)*, ca. 103 g CO₂/km (komb.)*, A+",20 km,ca. 160 kW (218PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz A 250 e AMG Limo MBUX Navi SHZ LED Night 8G-DCT,31.790 €,EZ 06/2021,82031,Hybrid,16.095 km,ca. 118 kW (160PS),gefunden auf Autoscout24 Smyle
VW Golf Volkswagen VIII GTE 1.4 eHybrid LED+/DSG/Navi/Digital Cockpit,23.750 €,EZ 02/2021,82031,Hybrid,38.153 km,ca. 180 kW (245PS),gefunden auf Autoscout24 Smyle
BMW 530 e iP Sport Line 360°SoftCl HUD DAB HiFi Komfo,34.499 €,EZ 03/2020,82031,"Hybrid, ca. 1,4 l/100 km (komb.)*, ca. 36 g CO₂/km (komb.)*, A+",40.085 km,ca. 185 kW (252PS),gefunden auf Autoscout24 Smyle
VW ID.3 Volkswagen Pure Performance Navi+ Steckdose DC-Max QI,24.900 €,EZ 09/2021,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",19.000 km,ca. 110 kW (150PS),gefunden auf Autoscout24 Smyle
"VW ID.3 Volkswagen °°Style 150/58 256,-ohne Anzahlung Navi Pano Wärm",27.949 €,EZ 12/2020,82031,"Elektro, ca. 0 g CO₂/km (komb.)*, A+",21.143 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
Audi A6 Limo TFSI e Sport Limousine TFSI 50 TFSI e quat,37.930 €,EZ 07/2020,82031,Hybrid,43.250 km,ca. 220 kW (299PS),gefunden auf Autoscout24 Smyle
Cupra Leon VZ 1.4 TSI e-Hybrid DSG*LED*Navi*Virtual*Keyless*P,25.408 €,EZ 08/2021,82031,"Hybrid, ca. 1,5 l/100 km (komb.)*, ca. 35 g CO₂/km (komb.)*, A+",21.444 km,ca. 180 kW (245PS),gefunden auf Autoscout24 Smyle
Peugeot 408 GT 1.6 MatrixLED/RearCam/Memory/Lenkradhzg.,41.950 €,EZ 12/2022,82031,"Hybrid, ca. 6,0 l/100 km (komb.)*, ca. 136 g CO₂/km (komb.)*, A+",7.650 km,ca. 133 kW (181PS),gefunden auf Autoscout24 Smyle
Skoda Octavia Lim. RS iV Navi+Matrix+el.Klappe+ACC,37.740 €,EZ 08/2022,82031,Hybrid,15.641 km,ca. 180 kW (245PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz A 250 e Limo AMG Edition 2020 Navi MBUX Night,30.890 €,EZ 07/2021,82031,Hybrid,12.168 km,ca. 118 kW (160PS),gefunden auf Autoscout24 Smyle
VW ID.3 Volkswagen PRO PERFORMANCE MAX 204PS ACC.5J-G.WÄRMEPUMPE.KAME,34.400 €,EZ 12/2021,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",5.050 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
Audi A3 Sportback sport e-tron 40 TFSI S tronic S line PA,26.750 €,EZ 01/2020,82031,"Hybrid, ca. 46 g CO₂/km (komb.)*",43.477 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
VW ID.4 Volkswagen LED/Klima/Navi/App-Connect,38.450 €,EZ 04/2021,82031,Elektro,10.830 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
