title,price,registration,location,benzin,mileage,power,gefunden
Lexus GS 450 GS 450h Luxury Line *Leder*Navi*HUD*M.Levinson*,24.840 €,EZ 10/2012,44143 Dortmund,"Hybrid, ca. 5,9 l/100 km (komb.)* , ca. 137 g CO₂/km (komb.)* , A",87.000 km,ca. 254 kW (345PS),gefunden auf autoscout24.de
Audi A3 Sportback advanced »40 TFSI e|AHK|CAM|LED|VC+,32.490 €,EZ 12/2020,61130 Nidderau,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 34 g CO₂/km (komb.)* , A+++",6.219 km,ca. 150 kW (204PS),gefunden auf mobile.de
Renault Megane E-Tech 100% electric Equilibre EV40 NAVI,35.277 €,EZ -/2022,,"Elektro, ca. 15,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",8.000 km,ca. 96 kW (131PS),gefunden auf hey.car Online-Kauf
BMW 520e Limousine,42.442 €,EZ 12/2022,85053 Ingolstadt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",12.700 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 330e Limousine,36.980 €,EZ 07/2020,91522 Ansbach,"Hybrid, ca. 0 g CO₂/km (komb.)* ",76.500 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.842 €,EZ 03/2020,93055 Regensburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",49.854 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,31.450 €,EZ 09/2018,29227 Celle,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",32.511 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,39.942 €,EZ 07/2020,85053 Ingolstadt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",37.200 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,68.745 €,EZ 07/2022,85053 Ingolstadt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",9.200 km,ca. 210 kW (286PS),gefunden auf BMW
VW ID.3 Tech Pro Performance,31.480 €,EZ -/2020,44879 Bochum,"Elektro, ca. 14,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",24.762 km,ca. 150 kW (204PS),gefunden auf hey.car
Tesla Model 3 Langstreckenbatt. Allrad. Dual Motor,42.950 €,EZ -/2022,51373 Leverkusen,"Elektro, ca. 14,8 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",8.500 km,ca. 366 kW (498PS),gefunden auf hey.car
Smart ForFour EQ EQ forfour PDZ Winterpaket,14.780 €,EZ -/2020,96317 Kronach,"Elektro, ca. 0 g CO₂/km (komb.)* ",21.527 km,ca. 60 kW (82PS),gefunden auf hey.car
VW Golf VII 1.4 GTE Edition NAVI-PRO LEDER FAP LM18,23.880 €,EZ -/2020,44879 Bochum,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 43 g CO₂/km (komb.)* , A+++",49.003 km,ca. 150 kW (204PS),gefunden auf hey.car
Mercedes-Benz EQS BURMESTER °,82.950 €,EZ -/2021,24109 Kiel,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",24.000 km,ca. 245 kW (333PS),gefunden auf hey.car
Mercedes-Benz C 300 e AMG NIGHT DISTR SPUR LED NAVI PANO 360,63.950 €,EZ -/2023,24109 Kiel,"Hybrid, ca. 14 g CO₂/km (komb.)* , A+++",9.498 km,ca. 150 kW (204PS),gefunden auf hey.car
Seat Leon 1.4 TSI e-Hybrid DSG Xcellence LED NAVI ACC BLINDSPOT PARKLENK SHZ,21.450 €,EZ -/2020,93055 Regensburg,"Hybrid, ca. 71,4 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",43.900 km,ca. 150 kW (204PS),gefunden auf hey.car
"Audi A6 Limousine 50 TFSI e q. S-Tronic, LED, AHK, ACC, Navi Touch, Virt., Klimaautom.",39.890 €,EZ -/2020,74523 Schwäbisch Hall,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 42 g CO₂/km (komb.)* , A+",28.900 km,ca. 220 kW (299PS),gefunden auf hey.car
Audi A7 Sportback TFSI e 50 TFSI e quattro S line Navi Matrix B&O Virtual Cockpit Rückfahrkamera,52.890 €,EZ 06/2021,61440 Oberursel,"Hybrid, ca. 0 g CO₂/km (komb.)* ",67.439 km,ca. 220 kW (299PS),gefunden auf hey.car
Audi A7 Sportback 50 TFSI e quattro S line Navi Matrix Alu B&O PDC Rückfahrkamera Sitzhzg,47.890 €,EZ 05/2021,61440 Oberursel,"Hybrid, ca. 0 g CO₂/km (komb.)* ",62.413 km,ca. 220 kW (299PS),gefunden auf hey.car
Smart ForFour EQ EQ forfour,13.220 €,EZ -/2019,24109 Kiel,"Elektro, ca. 0 g CO₂/km (komb.)* ",10.647 km,ca. 60 kW (82PS),gefunden auf hey.car
Mercedes-Benz A 250 e 360 AMG NIGHT DISTR SPUR PANO MULTI,35.590 €,EZ -/2021,24109 Kiel,"Hybrid, ca. 71,4 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",10.089 km,ca. 118 kW (160PS),gefunden auf hey.car
Mercedes-Benz EQE 300 AMG Night Burmester DigitalLight,68.950 €,EZ -/2022,24109 Kiel,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",6.000 km,ca. 180 kW (245PS),gefunden auf hey.car
Smart ForFour EQ EQ forfour,14.855 €,EZ -/2020,24109 Kiel,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.010 km,ca. 60 kW (82PS),gefunden auf hey.car
Mercedes-Benz A 250 e AMG+Night+Burmester+Kamera+Multibeam+DAB,33.780 €,EZ -/2021,95030 Hof,"Hybrid, ca. 71,4 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",22.772 km,ca. 118 kW (160PS),gefunden auf hey.car
Cupra Born BEATS 20,34.950 €,EZ -/2023,93055 Regensburg,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",320 km,ca. 150 kW (204PS),gefunden auf hey.car
Cupra Leon 1.4 DSG e-Hybrid VZ NAVI LED GRA DCC PDC,22.950 €,EZ -/2021,92339 Beilngries,"Hybrid, ca. 0 g CO₂/km (komb.)* ",22.400 km,ca. 180 kW (245PS),gefunden auf hey.car
Smart ForFour EQ EQ forfour,14.779 €,EZ -/2020,24109 Kiel,"Elektro, ca. 0 g CO₂/km (komb.)* ",12.028 km,ca. 60 kW (82PS),gefunden auf hey.car
"Hyundai IONIQ 6 Heck 77,4 kWh UNIQ+Glasdach+dig.Sp.+20""",52.750 €,EZ -/2022,97941 Tauberbischofsheim,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",50 km,ca. 168 kW (228PS),gefunden auf hey.car
Smart ForFour EQ EQ forfour,13.264 €,EZ -/2020,24109 Kiel,"Elektro, ca. 0 g CO₂/km (komb.)* ",21.955 km,ca. 60 kW (82PS),gefunden auf hey.car
Smart ForFour EQ EQ forfour,12.644 €,EZ -/2019,24109 Kiel,"Elektro, ca. 0 g CO₂/km (komb.)* ",46.896 km,ca. 60 kW (82PS),gefunden auf hey.car
