title,price,registration,location,benzin,mileage,power,gefunden
Mercedes-Benz A 250 e Lim *AMG*MULTIBEAM*Pano*Night*MBUX*DAB*,31.850 €,EZ 12/2020,74564 Crailsheim,Hybrid,33.965 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
Mini Cooper S Countryman Cooper S E ALL4 Countryman,29.800 €,EZ 05/2020,74653 Ingelfingen,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",43.925 km,ca. 100 kW (136PS),gefunden auf MINI
VW Golf GTE 1.4 TSI Hybrid 110kW 6-Gang DSG 4 Türen,26.330 €,EZ -/2021,,"Hybrid, ca. 66,7 l/100 km (komb.)* , ca. 141 g CO₂/km (komb.)* , A+",7.003 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
BMW 730d Limousine,67.999 €,EZ 07/2021,60314 Frankfurt,"Hybrid, ca. 4,7 l/100 km (komb.)* , ca. 123 g CO₂/km (komb.)* , A+",52.987 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e iPerformance Limousine,31.910 €,EZ 04/2019,66121 Saarbrücken,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",28.434 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive Limousine,46.499 €,EZ 02/2022,46485 Wesel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",16.003 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,48.825 €,EZ 06/2022,97922 Lauda-Königshofen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",11.146 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine MX,36.990 €,EZ 11/2021,76227 Karlsruhe,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",28.909 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,31.290 €,EZ 10/2019,42929 Wermelskirchen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",53.016 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,41.599 €,EZ 12/2020,88046 Friedrichshafen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",57.443 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,35.790 €,EZ 01/2020,57518 Betzdorf,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",88.300 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 545e xDrive Limousine,59.910 €,EZ 04/2022,22885 Barsbüttel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",20.930 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,26.690 €,EZ 03/2020,23560 Lübeck,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",101.535 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 320e Limousine,35.440 €,EZ 02/2022,97076 Würzburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",89.760 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 530e iPerformance Limousine,31.390 €,EZ 01/2020,96050 Bamberg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",73.457 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.889 €,EZ 07/2020,74076 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",63.433 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745Le xDrive iPerformance Limousine,59.440 €,EZ 11/2019,91207  Lauf a.d. Pegnitz,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",48.269 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e Limousine,40.799 €,EZ 07/2021,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)* ",34.004 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,31.999 €,EZ 07/2020,88046 Friedrichshafen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",52.915 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,31.949 €,EZ 10/2018,87700 Memmingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",56.312 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,32.910 €,EZ 02/2020,96050 Bamberg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",66.442 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 320e Limousine,39.888 €,EZ 04/2022,65428 Rüsselsheim,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",17.960 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 330e Limousine,33.960 €,EZ 07/2020,68169 Mannheim,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",48.808 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,29.999 €,EZ 12/2019,32257 Bünde,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",103.821 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e iPerformance Limousine,56.485 €,EZ 02/2020,06526 Sangerhausen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",55.305 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,33.689 €,EZ 07/2020,42929 Wermelskirchen,"Hybrid, ca. 0 g CO₂/km (komb.)* ",15.541 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,37.830 €,EZ 10/2020,77855 Achern,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",24.425 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine Luxury Line,42.800 €,EZ 02/2022,46485 Wesel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",14.111 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 545e xDrive Limousine,53.380 €,EZ 07/2021,96050 Bamberg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",78.600 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,34.930 €,EZ 08/2020,50374 Erftstadt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",36.527 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e iPerformance Limousine,53.745 €,EZ 05/2019,85053 Ingolstadt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",75.600 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 745e Limousine,76.760 €,EZ 08/2022,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",8.004 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e iPerformance Limousine,32.009 €,EZ 06/2019,59071 Hamm,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",86.006 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,66.320 €,EZ 09/2022,97076 Würzburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",24.838 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,29.280 €,EZ 12/2019,63303 Dreieich,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",75.512 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,30.841 €,EZ 03/2020,88046 Friedrichshafen,"Hybrid, ca. 0 g CO₂/km (komb.)* ",64.555 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.640 €,EZ 05/2020,74545 Michelfeld,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",37.532 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,69.800 €,EZ 06/2022,44625 Herne,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",12.529 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e iPerformance Limousine,30.480 €,EZ 03/2020,44625 Herne,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",79.900 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,41.850 €,EZ 06/2020,91207  Lauf a.d. Pegnitz,"Hybrid, ca. 0 g CO₂/km (komb.)* ",30.819 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,41.860 €,EZ 01/2020,53119 Bonn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",53.092 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine Luxury Line,44.443 €,EZ 02/2022,46485 Wesel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",3.906 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,37.990 €,EZ 07/2020,40237 Düsseldorf,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",42.386 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,36.610 €,EZ 05/2020,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",23.682 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,67.480 €,EZ 08/2022,74076 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* ",22.469 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,30.390 €,EZ 12/2019,58791 Werdohl,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",35.881 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.940 €,EZ 05/2020,46282 Dorsten,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",40.791 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,36.350 €,EZ 11/2020,63897 Miltenberg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",53.950 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,37.310 €,EZ 06/2020,68169 Mannheim,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",40.151 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,70.800 €,EZ 06/2022,44625 Herne,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",13.546 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,29.970 €,EZ 06/2020,34125 Kassel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",82.679 km,ca. 135 kW (184PS),gefunden auf BMW
