title,price,registration,location,benzin,mileage,power,gefunden
BMW 330 e xDrive Limousine SHZ NAVI HUD AHK LASER,38.890 €,EZ 10/2021,51674 Wiehl,Hybrid,83.149 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330e Limousine,34.860 €,EZ 09/2020,76532 Baden-Baden,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",70.650 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330 e Limousine Hybrid Sport Line H&K Glasdach,36.540 €,EZ -/2020,,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",76.430 km,ca. 215 kW (292PS),gefunden auf hey.car Online-Kauf
BMW 330e Limousine,34.860 €,EZ 09/2020,76532 Baden-Baden,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",70.650 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,35.611 €,EZ 08/2020,88046 Friedrichshafen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",43.543 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,35.890 €,EZ 10/2020,68169 Mannheim,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",60.657 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.649 €,EZ 01/2020,74076 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",96.236 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,39.795 €,EZ 10/2020,58119 Hagen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",26.990 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.990 €,EZ 02/2020,76275 Ettlingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",52.950 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,38.890 €,EZ 09/2020,42897 Remscheid,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",32.484 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 320e Sedan G20 XB1,48.774 €,EZ 08/2022,,"Hybrid, ca. 0 g CO₂/km (komb.)* ",3.300 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 330e Limousine,28.810 €,EZ 10/2020,07745 Jena,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",56.738 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.850 €,EZ 12/2019,97424 Schweinfurt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",41.851 km,ca. 135 kW (184PS),gefunden auf BMW
