title,price,registration,location,benzin,mileage,power,gefunden
Tesla Model 3 Long Range 19'+NAVI+SITZHZG+KAMERA+EINPARKHILFE,46.450 €,EZ 09/2022,22761 Hamburg,Elektro,5.500 km,ca. 366 kW (498PS),gefunden auf autoscout24.de
Mini Cooper S Countryman Cooper S E ALL4 Countryman,29.800 €,EZ 05/2020,74653 Ingelfingen,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 43 g CO₂/km (komb.)*",43.925 km,ca. 100 kW (136PS),gefunden auf MINI
Toyota Corolla 1.8 Hybrid *Team Deutschland* /FLA/ACC,38.020 €,EZ 08/2023,82031,"Hybrid, ca. 4,7 l/100 km (komb.)*, ca. 106 g CO₂/km (komb.)*, A",100 km,ca. 103 kW (140PS),gefunden auf Autoscout24 Smyle
BMW 330e Limousine,34.750 €,EZ 11/2020,23758 Oldenburg/Holstein,"Hybrid, ca. 0 g CO₂/km (komb.)*",17.802 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,42.980 €,EZ 02/2020,80687 München,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",32.509 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,43.329 €,EZ 06/2020,91207  Lauf a.d. Pegnitz,"Hybrid, ca. 0 g CO₂/km (komb.)*",30.819 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,38.700 €,EZ 03/2021,12683 Berlin,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",44.853 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745Le xDrive iPerformance Limousine,59.989 €,EZ 07/2020,42117 Wuppertal,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",69.512 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 745e Limousine,72.489 €,EZ 06/2022,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)*",14.005 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e xDrive Limousine,54.490 €,EZ 10/2022,63303 Dreieich-Sprendlingen,"Hybrid, ca. 2,0 l/100 km (komb.)*, ca. 46 g CO₂/km (komb.)*, A+++",28.321 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine MX,47.498 €,EZ 03/2023,47608 Geldern,"Hybrid, ca. 0 g CO₂/km (komb.)*",31.300 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 320e Limousine,35.250 €,EZ 09/2021,89077 Ulm,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",20.466 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 330e Limousine,36.260 €,EZ 06/2020,68169 Mannheim,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",80.358 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.979 €,EZ 09/2019,80687 München,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",21.757 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine,65.840 €,EZ 07/2023,33104 Paderborn,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",5.900 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.900 €,EZ 03/2020,67071 Ludwigshafen,"Hybrid, ca. 0 g CO₂/km (komb.)*",47.912 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.890 €,EZ 07/2020,57368 Lennestadt,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",26.870 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,37.840 €,EZ 07/2020,45897 Gelsenkirchen,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",69.409 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive Limousine,57.937 €,EZ 12/2022,93326 Abensberg,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",20.188 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,32.469 €,EZ 03/2020,88046 Friedrichshafen,"Hybrid, ca. 0 g CO₂/km (komb.)*",64.555 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,76.760 €,EZ 08/2022,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)*",8.004 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 320e Limousine,40.909 €,EZ 06/2021,54294 Trier,"Hybrid, ca. 0 g CO₂/km (komb.)*",19.465 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 330e Limousine,37.890 €,EZ 02/2021,58119 Hagen,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",68.300 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive Sedan,49.799 €,EZ 09/2022,47441 Moers,"Hybrid, ca. -1,0 l/100 km (komb.)*, ca. 0 g CO₂/km (komb.)*, A+++",15.303 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,41.900 €,EZ 07/2020,14057 Berlin,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",31.482 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,39.849 €,EZ 07/2020,76532 Baden-Baden,"Hybrid, ca. 0 g CO₂/km (komb.)*",26.521 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,67.776 €,EZ 11/2021,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)*",19.605 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e iPerformance Limousine,39.900 €,EZ 07/2020,67071 Ludwigshafen,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",50.254 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,39.940 €,EZ 06/2020,45897 Gelsenkirchen,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",55.423 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 320e Limousine,31.849 €,EZ 09/2021,74074 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",19.700 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 530e Limousine,42.500 €,EZ 07/2021,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)*",34.003 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,37.400 €,EZ 05/2020,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)*",23.682 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,34.288 €,EZ 10/2019,36043 Fulda,"Hybrid, ca. 0 g CO₂/km (komb.)*",31.946 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,38.979 €,EZ 05/2020,80687 München,"Hybrid, ca. 0 g CO₂/km (komb.)*, A+++",37.676 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.890 €,EZ 07/2020,42929 Wermelskirchen,"Hybrid, ca. 0 g CO₂/km (komb.)*",15.541 km,ca. 135 kW (184PS),gefunden auf BMW
Toyota Corolla 1.8 Hybrid *Team Deutschland* /FLA/ACC,38.020 €,EZ 08/2023,82031,"Hybrid, ca. 4,7 l/100 km (komb.)*, ca. 106 g CO₂/km (komb.)*, A",100 km,ca. 103 kW (140PS),gefunden auf Autoscout24 Smyle
VW ID.3 Volkswagen 1ST EDITION 204PS ACC.NAVIPRO.2xPDC.LED.LKRD-HZG.D,24.655 €,EZ 11/2020,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",37.890 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
BMW i3 120 Ah ACC+Leder+Kamera+Wärmepumpe+Navi+DAB,21.870 €,EZ 06/2019,82031,Elektro,14.441 km,ca. 125 kW (170PS),gefunden auf Autoscout24 Smyle
BMW i3 s 120Ah*Navi Prof*Wärmepumpe*PDC*1.Hand,24.980 €,EZ 06/2020,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",18.855 km,ca. 135 kW (184PS),gefunden auf Autoscout24 Smyle
Smart ForFour EQ Klima/Sitzhzg./MF-Lenkrad/BC/Tempomat,15.880 €,EZ 09/2020,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",27.403 km,ca. 60 kW (82PS),gefunden auf Autoscout24 Smyle
Hyundai Ioniq Plug-In Prime Schiebedach LEDER sofort!,25.888 €,EZ 07/2021,82031,"Hybrid, ca. 1,1 l/100 km (komb.)*, ca. 26 g CO₂/km (komb.)*, A+",32.084 km,ca. 104 kW (141PS),gefunden auf Autoscout24 Smyle
Volvo S60 T8 R-Design AWD 360° Cam HUD Leder,54.990 €,EZ 12/2020,82031,"Hybrid, ca. 1,5 l/100 km (komb.)*, ca. 34 g CO₂/km (komb.)*, A+",11.000 km,ca. 288 kW (392PS),gefunden auf Autoscout24 Smyle
BMW 530 e i Performence NAVI-AHK-LED-HUD-GSD-CARPLA,37.250 €,EZ 11/2019,82031,"Hybrid, ca. 1,8 l/100 km (komb.)*, ca. 41 g CO₂/km (komb.)*",33.400 km,ca. 135 kW (184PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz E 300 de AMG Navi 360° Pano Multibeam Night SHZ,53.890 €,EZ 07/2021,82031,Hybrid,18.610 km,ca. 143 kW (194PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz A 250 e Navi PDC MBUX Sitzheizung,26.990 €,EZ 09/2020,82031,Hybrid,15.734 km,ca. 118 kW (160PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz E 300 e AMG Comand 360° Pano Night Multibeam HUD,44.890 €,EZ 08/2019,82031,Hybrid,38.706 km,ca. 155 kW (211PS),gefunden auf Autoscout24 Smyle
Toyota Prius Hybrid 1.8 Comfort Plug-in HUD LED Mehrzonenklima,29.350 €,EZ 07/2020,82031,"Hybrid, ca. 1,3 l/100 km (komb.)*, ca. 29 g CO₂/km (komb.)*",13.688 km,ca. 72 kW (98PS),gefunden auf Autoscout24 Smyle
Citroën C4 Citroen Elektro 136 e-Feel Pack Navi HeadUp Kamera,23.990 €,EZ 03/2022,82031,"Elektro, ca. 0 g CO₂/km (komb.)*",7.534 km,ca. 100 kW (136PS),gefunden auf Autoscout24 Smyle
BMW 530 e M Sport Limousine Park-Assistent Sportpaket Spor,51.950 €,EZ 12/2021,82031,"Hybrid, ca. 1,9 l/100 km (komb.)*, ca. 43 g CO₂/km (komb.)*, A+",23.050 km,ca. 135 kW (184PS),gefunden auf Autoscout24 Smyle
VW Arteon Volkswagen Shootingbrake 1.4 TSI DSG eHybrid R-Line AHK IQ.LI,40.990 €,EZ 12/2022,82031,Hybrid,9.300 km,ca. 160 kW (218PS),gefunden auf Autoscout24 Smyle
