title,price,registration,location,benzin,mileage,power,gefunden
Hyundai Ioniq Premium Hybrid,17.990 €,EZ 03/2018,15831 Mahlow,"Hybrid, ca. 3,4 l/100 km (komb.)* , ca. 79 g CO₂/km (komb.)* ",90.000 km,ca. 104 kW (141PS),gefunden auf autoscout24.de
BMW 330e Limousine,31.811 €,EZ 07/2020,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",32.878 km,ca. 135 kW (184PS),gefunden auf BMW
VW ID.3 Volkswagen Pro LED KAM ACC NAVI APP WÄRMEPUMPE SHZ,28.480 €,EZ 12/2020,82031,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",37.600 km,ca. 150 kW (204PS),gefunden auf Autoscout24 Smyle
BMW 330e Limousine,31.811 €,EZ 07/2020,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",32.878 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,36.411 €,EZ 07/2020,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",33.494 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,34.811 €,EZ 11/2019,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",23.936 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.489 €,EZ 02/2020,59425 Unna,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",65.023 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,46.970 €,EZ 10/2020,49835 Wietmarschen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",53.000 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e iPerformance Limousine,56.811 €,EZ 10/2019,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",85.847 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e iPerformance Limousine,39.811 €,EZ 06/2020,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",53.845 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,31.870 €,EZ 10/2019,04838 Eilenburg,"Hybrid, ca. 1,8 l/100 km (komb.)* , ca. 41 g CO₂/km (komb.)* , A+",58.595 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 545e xDrive Limousine,58.811 €,EZ 05/2021,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",37.249 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e iPerformance Limousine,29.850 €,EZ 03/2019,34125 Kassel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",41.790 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,37.489 €,EZ 01/2020,46236 Bottrop,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",23.185 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,68.490 €,EZ 06/2022,46485 Wesel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",9.607 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,36.811 €,EZ 10/2020,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",45.606 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.411 €,EZ 06/2020,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",38.533 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,30.811 €,EZ 09/2019,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",41.835 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive Limousine,49.910 €,EZ 07/2021,66459 Kirkel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",29.930 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,35.880 €,EZ 08/2020,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",37.030 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,73.899 €,EZ 08/2022,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",8.004 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e iPerformance Limousine,30.811 €,EZ 07/2019,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",66.182 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e iPerformance Limousine,55.811 €,EZ 11/2019,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",54.528 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e iPerformance Limousine,37.655 €,EZ 07/2020,08525 Plauen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",42.098 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,34.811 €,EZ 07/2020,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",15.471 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e iPerformance Limousine,64.989 €,EZ 06/2021,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",19.998 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e iPerformance Limousine,33.411 €,EZ 12/2019,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",61.620 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 750e xDrive Sedan,141.590 €,EZ 09/2023,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",4.001 km,ca. 230 kW (313PS),gefunden auf BMW
BMW 330e Limousine,37.740 €,EZ 10/2020,45134 Essen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",49.900 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,30.900 €,EZ 09/2018,40549 Düsseldorf,"Hybrid, ca. 0 g CO₂/km (komb.)* ",72.127 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,52.511 €,EZ 09/2022,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",22.030 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Sedan,52.900 €,EZ 03/2023,93180 Deuerling,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",11.600 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,32.768 €,EZ 03/2020,46236 Bottrop,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",58.974 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e iPerformance Limousine,59.899 €,EZ 01/2020,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",69.454 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e iPerformance Limousine,35.711 €,EZ 03/2020,30539 Hannover,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",28.450 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,37.800 €,EZ 01/2020,72622 Nürtingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",29.200 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Sedan G20 XB1,53.488 €,EZ 12/2022,60314 Frankfurt am Main,"Hybrid, ca. 0 g CO₂/km (komb.)* ",3.856 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,66.666 €,EZ 06/2022,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",14.007 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,35.330 €,EZ 06/2020,87435 Kempten,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",73.490 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,64.770 €,EZ 09/2022,97076 Würzburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",24.838 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 745Le xDrive iPerformance Limousine,56.997 €,EZ 02/2020,46117 Oberhausen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",78.153 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 745Le xDrive Limousine,71.990 €,EZ 03/2022,42117 Wuppertal,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",86.682 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,36.811 €,EZ 11/2020,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",10.175 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,37.100 €,EZ 08/2020,14057 Berlin,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",38.880 km,ca. 135 kW (184PS),gefunden auf BMW
