title,price,registration,location,benzin,mileage,power,gefunden
Tesla Model S 75D*Pano*8xKam*Autopilot2.5*PDC*Allrad,38.500 €,EZ 03/2019,49828 Neuenhaus,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",104.978 km,ca. 386 kW (525PS),gefunden auf autoscout24.de
BMW 330e Limousine,29.990 €,EZ 09/2020,21339 Lüneburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",95.519 km,ca. 135 kW (184PS),gefunden auf BMW
VW ID.3 Pro Performance AHK LED NAV ASSISTENZ SHZ,38.653 €,EZ -/2021,,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",5.016 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Cupra Born (231 ) h DINAMICA|TECH L|PILOT M,45.540 €,EZ -/2023,91126 Schwabach,"Elektro, ca. 17,3 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",13.888 km,ca. 170 kW (231PS),gefunden auf hey.car
VW ID.3 Pro Performance,29.990 €,EZ -/2022,34497 Korbach,"Elektro, ca. 0 g CO₂/km (komb.)* ",18.500 km,ca. 150 kW (204PS),gefunden auf hey.car
Audi A8 L 60 TFSIe quattro SportPaket/OLED/Allradlenk,67.397 €,EZ -/2020,34466 Wolfhagen,"Hybrid, ca. 2,2 l/100 km (komb.)* , ca. 50 g CO₂/km (komb.)* , A+++",39.800 km,ca. 330 kW (449PS),gefunden auf hey.car
Renault ZOE Limited R110 Batteriemiete Comfort Paket,11.990 €,EZ 02/2019,48432 Rheine,"Elektro, ca. 0 g CO₂/km (komb.)* ",28.800 km,ca. 43 kW (58PS),gefunden auf hey.car
VW ID.3 Pro Performance 1st Max Navi Pano IQLight HUD,29.470 €,EZ 09/2020,52078 Aachen,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",45.381 km,ca. 150 kW (204PS),gefunden auf hey.car
Renault ZOE R135 Z.E.50 RIVERA Navigation inkl. Batterie,23.999 €,EZ 06/2021,14513 Teltow,"Elektro, ca. 0 g CO₂/km (komb.)* ",4.043 km,ca. 51 kW (69PS),gefunden auf hey.car
Jaguar I-Pace S EV400 Aruba Luftfed. Pano 22'' Matrix Black Pack,59.850 €,EZ -/2022,96103 Hallstadt,"Elektro, ca. 23,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",6.900 km,ca. 294 kW (400PS),gefunden auf hey.car
Citroën C4 electro 136 FEEL PACK+S/LHZ+KLIMA+RFK+LM18+BC,27.950 €,EZ -/2023,50171 Kerpen,"Elektro, ca. 16,6 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",50 km,ca. 100 kW (136PS),gefunden auf hey.car
