title,price,registration,location,benzin,mileage,power,gefunden
BMW i3 s 120 Ah NaviProf.Schnelllade.LED.GSD.RFK.PDC.,26.949 €,EZ 08/2020,74076 Heilbronn,"Elektro, ca. 0 g CO₂/km (komb.)* ",12.269 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Smart ForFour EQ LED Pano Tempomat Sitzhzg Winter-Pak,17.374 €,EZ 11/2021,82031,"Elektro, ca. 0 g CO₂/km (komb.)* ",6.956 km,ca. 60 kW (82PS),gefunden auf Autoscout24 Smyle
BMW 330e Limousine,30.698 €,EZ 01/2020,74076 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",96.236 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,30.698 €,EZ 01/2020,74076 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",96.236 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.350 €,EZ 07/2020,24118 Kiel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",63.651 km,ca. 135 kW (184PS),gefunden auf BMW
BMW i3 94Ah (with Range Extender),19.900 €,EZ 12/2017,56073 Koblenz,"Hybrid, ca. 0 g CO₂/km (komb.)* ",64.724 km,ca. 125 kW (170PS),gefunden auf BMW
BMW 530e Limousine,40.999 €,EZ 12/2020,88046 Friedrichshafen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",57.443 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,31.000 €,EZ 08/2020,86167 Augsburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",115.698 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e iPerformance Limousine,53.990 €,EZ 09/2019,44625 Herne,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",76.528 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Sedan G20 XB1,50.247 €,EZ 11/2022,47800 Krefeld,"Hybrid, ca. 0 g CO₂/km (komb.)* ",21.805 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.489 €,EZ 02/2020,76275 Ettlingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",52.950 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.990 €,EZ 12/2020,86167 Augsburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",91.752 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,28.899 €,EZ 12/2018,21614 Buxtehude,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",53.178 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,28.750 €,EZ 07/2020,77855 Achern,"Hybrid, ca. 1,6 l/100 km (komb.)* , ca. 36 g CO₂/km (komb.)* , A+++",44.620 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.979 €,EZ 06/2020,74076 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",28.533 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.888 €,EZ 07/2020,,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",77.283 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,44.940 €,EZ 07/2020,40721 Hilden,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",17.504 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745Le xDrive iPerformance Limousine,58.769 €,EZ 11/2019,91207  Lauf a.d. Pegnitz,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",48.269 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,47.770 €,EZ 04/2021,76275 Ettlingen,"Hybrid, ca. 0 g CO₂/km (komb.)* ",35.903 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,30.890 €,EZ 07/2020,51545 Waldbröl,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",48.394 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745Le xDrive Limousine,69.440 €,EZ 03/2021,61352 Bad Homburg v.d.H.,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",21.190 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e iPerformance Limousine,33.899 €,EZ 10/2019,92421 Schwandorf,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",51.521 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,28.128 €,EZ 07/2020,86381 Krumbach,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",73.946 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.690 €,EZ 07/2020,57368 Lennestadt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",26.870 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,35.810 €,EZ 05/2020,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",23.682 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine,41.510 €,EZ 06/2021,22885 Barsbüttel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",25.347 km,ca. 135 kW (184PS),gefunden auf BMW
