title,price,registration,location,benzin,mileage,power,gefunden
Nissan Leaf 40 kWh Visia,18.990 €,EZ 07/2021,85614 Kirchseeon,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.732 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Mini Cooper S Countryman Cooper S E ALL4 Countryman,29.800 €,EZ 05/2020,74653 Ingelfingen,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 43 g CO₂/km (komb.)* ",43.925 km,ca. 100 kW (136PS),gefunden auf MINI
Smart ForFour EQ EQ forfour,14.854 €,EZ -/2020,24109 Kiel,"Elektro, ca. 0 g CO₂/km (komb.)* ",12.028 km,ca. 60 kW (82PS),gefunden auf hey.car
BMW 330e Limousine,30.840 €,EZ 07/2020,93055 Regensburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",88.723 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.990 €,EZ 12/2020,86167 Augsburg,"Hybrid, ca. 0 g CO₂/km (komb.)* ",91.752 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,34.920 €,EZ 07/2020,75365 Calw,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",36.971 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,40.799 €,EZ 07/2021,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)* ",34.004 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,65.750 €,EZ 12/2022,49809 Lingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",18.461 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,67.887 €,EZ 06/2021,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",19.997 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 745e Limousine,76.760 €,EZ 08/2022,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",8.004 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 745e Limousine,67.990 €,EZ 06/2022,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",14.006 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,32.749 €,EZ 07/2020,86167 Augsburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",40.803 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e Limousine,61.499 €,EZ 01/2020,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",69.453 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e xDrive Limousine,49.998 €,EZ 09/2022,47533 Kleve,"Hybrid, ca. 0 g CO₂/km (komb.)* ",20.500 km,ca. 135 kW (184PS),gefunden auf BMW
