title,price,registration,location,benzin,mileage,power,gefunden
Mercedes-Benz A 200 Avantgarde,5.800 €,EZ 04/2008,47269 Duisburg,"Benzin, ca. 7,2 l/100 km (komb.)* ",93.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Mini Cooper 5-Türer,19.630 €,EZ 02/2021,76532 Baden-Baden,"Benzin, ca. 5,2 l/100 km (komb.)* , ca. 118 g CO₂/km (komb.)* , B",33.346 km,ca. 100 kW (136PS),gefunden auf MINI
BMW 120d xDrive,27.889 €,EZ 11/2019,85053 Ingolstadt,"Diesel, ca. 4,5 l/100 km (komb.)* , ca. 117 g CO₂/km (komb.)* , A",68.700 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 120d xDrive,27.889 €,EZ 11/2019,85053 Ingolstadt,"Diesel, ca. 4,5 l/100 km (komb.)* , ca. 117 g CO₂/km (komb.)* , A",68.700 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 128ti Hatch,34.939 €,EZ 11/2022,53879 Euskirchen,"Benzin, ca. 6,4 l/100 km (komb.)* , ca. 148 g CO₂/km (komb.)* , C",11.247 km,ca. 195 kW (265PS),gefunden auf BMW
BMW 530i xDrive Berlina,46.869 €,EZ 02/2023,63303 Dreieich,"Benzin, ca. 0 g CO₂/km (komb.)* ",24.578 km,ca. 180 kW (245PS),gefunden auf BMW
BMW 120d Hatch,28.899 €,EZ 01/2022,12683 Berlin,"Diesel, ca. 4,4 l/100 km (komb.)* , ca. 117 g CO₂/km (komb.)* , A",46.949 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 118i,27.790 €,EZ 12/2020,89077 Ulm,"Benzin, ca. 4,9 l/100 km (komb.)* , ca. 113 g CO₂/km (komb.)* , A",25.600 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 118i,21.097 €,EZ 12/2020,86167 Augsburg,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* , B",28.966 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 330i xDrive Gran Turismo,25.990 €,EZ 03/2018,95032 Hof,"Benzin, ca. 6,3 l/100 km (komb.)* , ca. 145 g CO₂/km (komb.)* , B",101.500 km,ca. 185 kW (252PS),gefunden auf BMW
BMW 530d xDrive Limousine,40.949 €,EZ 03/2020,40822 Mettmann,"Diesel, ca. 5,5 l/100 km (komb.)* , ca. 145 g CO₂/km (komb.)* , B",43.607 km,ca. 195 kW (265PS),gefunden auf BMW
BMW 740d xDrive Sedan,112.980 €,EZ 11/2022,46149 Oberhausen,"Diesel, ca. 0 g CO₂/km (komb.)* ",3.750 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 135 M135i xDrive,32.970 €,EZ 07/2020,70569 Stuttgart,"Benzin, ca. 6,9 l/100 km (komb.)* , ca. 157 g CO₂/km (komb.)* , C",47.999 km,ca. 225 kW (306PS),gefunden auf BMW
BMW 118i,19.499 €,EZ 12/2020,63667 Nidda,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* , B",32.890 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 118i Hatch,26.930 €,EZ 02/2021,76532 Baden-Baden,"Benzin, ca. 4,9 l/100 km (komb.)* , ca. 113 g CO₂/km (komb.)* , A",24.473 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 330e Limousine,48.802 €,EZ 12/2022,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)* ",26.084 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 118i,24.309 €,EZ 07/2021,66822 Lebach,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* , B",54.494 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 118i Hatch,27.720 €,EZ 12/2022,53879 Euskirchen,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* , B",9.058 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 118i,17.379 €,EZ 12/2020,74074 Heilbronn,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 122 g CO₂/km (komb.)* , B",31.220 km,ca. 103 kW (140PS),gefunden auf BMW
BMW 320e Berlina,27.888 €,EZ 07/2021,74074 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",21.000 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 118i,23.759 €,EZ 02/2021,87700 Memmingen,"Benzin, ca. 4,9 l/100 km (komb.)* , ca. 113 g CO₂/km (komb.)* , A",25.668 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 120i 5-Türer,23.285 €,EZ 05/2019,74074 Heilbronn,"Benzin, ca. 6,0 l/100 km (komb.)* , ca. 137 g CO₂/km (komb.)* , C",59.074 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.900 €,EZ 10/2020,92690 Pressath,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",57.700 km,ca. 135 kW (184PS),gefunden auf BMW
