title,price,registration,location,benzin,mileage,power,gefunden
Tesla Model 3 Allrad Long Range Panorama,28.700 €,EZ 09/2019,73479 Ellwangen - Neunstadt,"Elektro, ca. 15,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",78.000 km,ca. 350 kW (476PS),gefunden auf autoscout24.de
Mini Cooper S Countryman Cooper SE ALL4 Countryman,28.850 €,EZ 10/2021,49479 Ibbenbüren,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",22.538 km,ca. 92 kW (125PS),gefunden auf MINI
MG MG4 64 kWh Auto Abo - Mietkauf sofort ACC DAB,33.400 €,EZ -/2023,,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",36 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
MG MG4 64 kWh Auto Abo - Mietkauf sofort ACC DAB,33.400 €,EZ -/2023,,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",36 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi A8 Lang 60 TFSI e quattro HeadUp*Stand*Pano*ACC,93.490 €,EZ -/2023,,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* ",11.900 km,ca. 250 kW (340PS),gefunden auf hey.car Online-Kauf
Honda Civic e:HEV Sport,33.400 €,EZ -/2023,,"Hybrid, ca. 5,0 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",3.500 km,ca. 135 kW (184PS),gefunden auf hey.car Online-Kauf
MG MG4 51 kWh Auto Abo - Mietkauf sofort ACC DAB,29.350 €,EZ -/2023,,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",9.970 km,ca. 125 kW (170PS),gefunden auf hey.car Online-Kauf
BMW i3 s 120Ah 20 PANO HK WÄRMEP. Driv.-Ass.-Plus,21.950 €,EZ -/2019,,"Elektro, ca. 14,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",54.482 km,ca. 135 kW (184PS),gefunden auf hey.car Online-Kauf
MG MG4 51 kWh Auto Abo - Mietkauf sofort ACC DAB,29.350 €,EZ -/2023,,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",8.510 km,ca. 125 kW (170PS),gefunden auf hey.car Online-Kauf
VW Golf e- Comfortline 100kW 1-Gang Automatik 4 Türen,17.060 €,EZ -/2020,,"Elektro, ca. 12,9 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",28.415 km,ca. 100 kW (136PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSI e NAVI ACC 18 Advanced,22.090 €,EZ -/2021,,"Hybrid, ca. 4,5 l/100 km (komb.)* , ca. 34 g CO₂/km (komb.)* , A+++",88.084 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
VW Golf 1.4 TSI eHYBRID STYLE LM18 NAVI KAMERA SITHZG,25.630 €,EZ -/2021,,"Hybrid, ca. 21 g CO₂/km (komb.)* ",25.656 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Toyota Corolla Hybrid Team D 2.0*PDC*TOTW*GARANTIE*,21.300 €,EZ -/2020,,"Hybrid, ca. 3,7 l/100 km (komb.)* , ca. 84 g CO₂/km (komb.)* , A+",76.241 km,ca. 135 kW (184PS),gefunden auf hey.car Online-Kauf
MG MG4 64 kWh Auto Abo - Mietkauf sofort ACC DAB,33.400 €,EZ -/2023,,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",21 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
MG MG4 51 kWh Auto Abo - Mietkauf sofort ACC DAB,29.350 €,EZ -/2023,,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",9.990 km,ca. 125 kW (170PS),gefunden auf hey.car Online-Kauf
MG MG4 51 kWh Auto Abo - Mietkauf sofort ACC DAB,29.350 €,EZ -/2023,,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",9.950 km,ca. 125 kW (170PS),gefunden auf hey.car Online-Kauf
VW ID.3 Pro Perf. 1st 18 ACC LED,21.980 €,EZ -/2020,,"Elektro, ca. 0 g CO₂/km (komb.)* ",79.173 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
MG MG4 64 kWh Auto Abo - Mietkauf sofort ACC DAB,33.400 €,EZ -/2023,,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",19 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
MG MG4 51 kWh Auto Abo - Mietkauf sofort ACC DAB,28.150 €,EZ -/2023,,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",17 km,ca. 125 kW (170PS),gefunden auf hey.car Online-Kauf
MG MG4 4 EV 51kWh Standard *BAFA beantragt*,28.690 €,EZ -/2023,,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",7.450 km,ca. 125 kW (170PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40TFSIe Advanced Navi Virtual PDC,31.080 €,EZ -/2022,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* , A+++",10.250 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
"MG MG4 4 EV 64kWH Luxury, Grey-Inter., BAFA beantragt",34.440 €,EZ -/2023,,"Elektro, ca. 16,6 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",5.137 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi A8 60 TFSIe*Matrix*HUD*4RL*Softcl*RSE*RSR*B&O*Pano*Privacy*Assist*Massage/Bel,88.590 €,EZ -/2022,,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+++",32.200 km,ca. 340 kW (462PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 e-tron sport Smartphone-Interf.,23.099 €,EZ -/2020,,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+",25.130 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
"BMW i3 (120 Ah), 125kW Navi Bluetooth PDC",25.050 €,EZ -/2021,,"Elektro, ca. 15,4 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",10.518 km,ca. 125 kW (170PS),gefunden auf hey.car Online-Kauf
MG MG4 64 kWh Auto Abo - Mietkauf sofort ACC DAB,33.400 €,EZ -/2023,,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",22 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
MG MG4 64 kWh Auto Abo - Mietkauf sofort ACC DAB,33.400 €,EZ -/2023,,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",20 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
VW ID.3 150 kW Pro Perf Sonderfinz. ab 199€ o.Anz,32.080 €,EZ -/2023,,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",7.880 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
MG MG4 64 kWh Auto Abo - Mietkauf sofort ACC DAB,33.400 €,EZ -/2023,,"Elektro, ca. 16,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",17 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
"BMW i3 s 120Ah, Navi, LED, Tempomat, DAB, WLAN, uvm.",23.270 €,EZ -/2021,,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",12.858 km,ca. 135 kW (184PS),gefunden auf hey.car Online-Kauf
