title,price,registration,location,benzin,mileage,power,gefunden
Mercedes-Benz A 180 A Klasse A180 Urban,11.700 €,EZ 11/2013,71032 Böblingen,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 127 g CO₂/km (komb.)* ",121.000 km,ca. 90 kW (122PS),gefunden auf autoscout24.de
Mini ONE 5-Türer,19.960 €,EZ 03/2021,66121 Saarbrücken,"Benzin, ca. 4,9 l/100 km (komb.)* , ca. 112 g CO₂/km (komb.)* , B",31.338 km,ca. 75 kW (102PS),gefunden auf MINI
BMW 118i,20.981 €,EZ 07/2020,37154 Northeim,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 122 g CO₂/km (komb.)* , B",58.203 km,ca. 103 kW (140PS),gefunden auf BMW
Mercedes-Benz A 180 A Klasse A180 Urban,11.700 €,EZ 11/2013,71032 Böblingen,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 127 g CO₂/km (komb.)* ",121.000 km,ca. 90 kW (122PS),gefunden auf autoscout24.de
Renault Clio V SCe 65 Evolution *DAB*LED*Navi*Klima*,15.489 €,EZ 03/2023,35394 Giessen,"Benzin, ca. 4,9 l/100 km (komb.)* , ca. 116 g CO₂/km (komb.)* , C",12.795 km,ca. 49 kW (67PS),gefunden auf autoscout24.de
"VW Golf Volkswagen ,ACC,Navi,SHZ,PDC,LED,2 Z-Klima, ALU",17.850 €,EZ 11/2018,25917 Enge-Sande,"Diesel, ca. 4,1 l/100 km (komb.)* , ca. 106 g CO₂/km (komb.)* , A",29.075 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
VW Golf Volkswagen 1.2 TSI BlueMotion Technology Comfortline,6.999 €,EZ 12/2013,65936 Frankfurt am Main,"Benzin, ca. 4,9 l/100 km (komb.)* ",184.000 km,ca. 63 kW (86PS),gefunden auf autoscout24.de
Opel Astra K 1.2T Elegance NAVI Pro LED AGR-Sitze SHZ PDC,16.485 €,EZ 12/2021,92648 Vohenstrauß,"Benzin, ca. 4,7 l/100 km (komb.)* , ca. 107 g CO₂/km (komb.)* , A",36.400 km,ca. 107 kW (145PS),gefunden auf autoscout24.de
VW Golf 8 R DSG Navi Tempomat Schiebedach,40.930 €,EZ 04/2021,70469 Stuttgart-Feuerbach,"Benzin, ca. 7,0 l/100 km (komb.)* , ca. 161 g CO₂/km (komb.)* , C",63.778 km,ca. 235 kW (320PS),gefunden auf hey.car
"Seat Leon FR-LINE, TEILLEDER, PANO, ACC, u.v.m.",16.990 €,EZ 05/2017,47877 Willich,"Benzin, ca. 5,2 l/100 km (komb.)* ",55.149 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Opel Astra K 1.2 Turbo Edition LM LED W-Paket PDC,16.880 €,EZ 10/2021,90411 Nürnberg,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 125 g CO₂/km (komb.)* ",30.714 km,ca. 96 kW (131PS),gefunden auf autoscout24.de
"Audi A3 Sportback,S-Line,BlackEdition,AHK,Matrix,uvm",27.840 €,EZ 08/2019,25917 Enge-Sande,"Diesel, ca. 6,0 l/100 km (komb.)* , ca. 120 g CO₂/km (komb.)* , B",44.100 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
BMW 640 Gran Turismo i M Sport Mild Hybrid EU6d,49.674 €,EZ 02/2021,47800 Krefeld,"Benzin, ca. 7,0 l/100 km (komb.)* , ca. 160 g CO₂/km (komb.)* , B",36.651 km,ca. 245 kW (333PS),gefunden auf hey.car
BMW i3 60Ah Tempomat Leder SHZ PDC LED NAVI top!,12.600 €,EZ 05/2016,45478 Mülheim/Ruhr,Elektro,64.400 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
BMW 420 d M-Sport Autom. LED Navi 2. Hand,29.890 €,EZ 10/2019,49393 Lohne,"Diesel, ca. 4,6 l/100 km (komb.)* , ca. 120 g CO₂/km (komb.)* ",54.600 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
Mercedes-Benz A 45 AMG AMG A 45 4Matic AMG Speedshift 7G-DCT,33.500 €,EZ 12/2016,64372 Hessen - Ober-Ramstadt,"Benzin, ca. 6,9 l/100 km (komb.)* ",60.000 km,ca. 309 kW (420PS),gefunden auf autoscout24.de
