title,price,registration,location,benzin,mileage,power,gefunden
VW ID.3 Volkswagen Pure Performance **LEASINGAKTION**,22.399 €,EZ 06/2021,76275 Ettlingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",24.650 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Mini Cooper S Countryman Cooper SE ALL4 Countryman,29.950 €,EZ 10/2021,49479 Ibbenbüren,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",22.538 km,ca. 92 kW (125PS),gefunden auf MINI
Renault Megane E-Tech 100% electric TECHNO EV60 NAVI PDC,34.638 €,EZ -/2022,,"Elektro, ca. 16,2 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",16.950 km,ca. 160 kW (218PS),gefunden auf hey.car Online-Kauf
VW ID.3 Volkswagen Pure Performance **LEASINGAKTION**,22.399 €,EZ 06/2021,76275 Ettlingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",24.650 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Audi A3 40 e-tron S tronic NAVI LED EPH+,22.400 €,EZ 05/2020,67063 Ludwigshafen,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* ",53.243 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Porsche Taycan GTS 1 of 90 Hockenheimring Edition Limitiert,167.890 €,EZ 06/2023,41460 Neuss,Elektro,6.200 km,ca. 440 kW (598PS),gefunden auf autoscout24.de
VW Golf Volkswagen 8 GTE EHYBRID TSI DSG OPF (+ACC-RADAR+NAVI+AU,29.100 €,EZ 12/2021,49084 Osnabrück,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 34 g CO₂/km (komb.)* , A+++",5.900 km,ca. 180 kW (245PS),gefunden auf autoscout24.de
VW e-Golf Volkswagen Wärmepumpe,14.990 €,EZ 10/2018,35463 Fernwald-Steinbach,Elektro,35.766 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
"BMW i3 (120 Ah), 125kW Navi Bluetooth PDC MP3 Schn. Klima",22.980 €,EZ 11/2021,41460 Neuss,"Elektro, ca. 0 g CO₂/km (komb.)* ",37.011 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Skoda Citigo CITIGOe iV Style • DC Schnellladesystem,13.950 €,EZ 02/2020,83737 Irschenberg,"Elektro, ca. 0 g CO₂/km (komb.)* ",72.000 km,ca. 61 kW (83PS),gefunden auf autoscout24.de
Tesla Model 3 Long Range Dual AWD Autopilot Panoramadach,31.995 €,EZ 09/2019,18273 Güstrow,Elektro,92.000 km,ca. 258 kW (351PS),gefunden auf autoscout24.de
Audi A3 Sportback 40 TFSIe S line Navi Matrix ACC AHK,26.980 €,EZ 10/2021,56070 Koblenz,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* , A+++",46.104 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Smart ForFour EQ 22KW SHZ,12.362 €,EZ 07/2020,24109 Kiel,"Elektro, ca. 0 g CO₂/km (komb.)* ",33.144 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Smart ForFour EQ PLUS-PAK.+ADVANCED-PAK.+EINPARKHILFE+,11.240 €,EZ 05/2020,78166 Donaueschingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",45.150 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Mercedes-Benz EQS 350 AMG*Premium+*Fondsitz+*HaL*Massage*NP132,72.900 €,EZ 07/2022,87700 Memmingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",72.256 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
Mercedes-Benz Others 300 AMG PREMIUM-360°-DISTRONIC-BURMESTER,56.419 €,EZ 11/2022,64823 Gross-Umstadt,"Elektro, ca. 0 g CO₂/km (komb.)* ",26.629 km,ca. 180 kW (245PS),gefunden auf autoscout24.de
Mercedes-Benz B 250 B-250 eDrive/Navi/Sitzheizung/Tempomat,17.900 €,EZ 09/2016,42327 Wuppertal,Elektro,23.654 km,ca. 132 kW (179PS),gefunden auf autoscout24.de
Mercedes-Benz EQS 580 4M AMG Night Distronic Panorama Sitzklima,89.460 €,EZ 06/2022,63741 Aschaffenburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",44.300 km,ca. 385 kW (523PS),gefunden auf autoscout24.de
Polestar 2 LONG RANGE SINGLE*78kWh*AHK*PANO*ACC*SOFTCLOSE,43.670 €,EZ 12/2022,40789 Monheim,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",7.943 km,ca. 170 kW (231PS),gefunden auf autoscout24.de
BMW i7 xDrive60 21 Zoll Individual*Bowers*Fond Entertainm,106.900 €,EZ 09/2022,82110 Germering,"Elektro, ca. 0 g CO₂/km (komb.)* ",11.191 km,ca. 400 kW (544PS),gefunden auf autoscout24.de
"Audi A3 S line 40 TFSI e S tron. - RFK,NAVI",35.990 €,EZ 11/2020,91207 Lauf an der Pegnitz,"Hybrid, A+++",37.850 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Cupra Born 204PS/58kWh 4J GAR+PILOTXL+TECHM+WÄRMEPUMPE Klima,30.980 €,EZ 12/2022,72336 Balingen,"Elektro, ca. 0 g CO₂/km (komb.)* ",14.800 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
BMW 320e 320 M Sport Leder 19LM Harman/K.,55.555 €,EZ 09/2022,90763 Fürth,"Hybrid, ca. 0 g CO₂/km (komb.)* ",24.900 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
VW ID.3 Volkswagen Pro Performance Life LED Navi ACC Telefon,25.177 €,EZ 12/2020,59075 Hamm,"Elektro, ca. 0 g CO₂/km (komb.)* ",25.159 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
