title,price,registration,location,benzin,mileage,power,gefunden
Smart ForFour EQ SHZ,11.160 €,EZ 07/2020,23795 Bad Segeberg,"Elektro, ca. 0 g CO₂/km (komb.)* ",21.820 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Mini Cooper S Countryman Cooper SE ALL4 Countryman,29.950 €,EZ 10/2021,49479 Ibbenbüren,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",22.538 km,ca. 92 kW (125PS),gefunden auf MINI
Renault Megane E-Tech 100% electric Techno EV60 NAVI PDC,52.655 €,EZ -/2023,,"Elektro, ca. 16,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",12.046 km,ca. 160 kW (218PS),gefunden auf hey.car Online-Kauf
VW Golf Volkswagen VIII GTE eHybrid MATRIX STH PANO AHK NAVI AID,26.690 €,EZ 06/2021,82031,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 34 g CO₂/km (komb.)* ",42.500 km,ca. 180 kW (245PS),gefunden auf Autoscout24 Smyle
Mercedes-Benz A 250 e PROGRESSIVE+MBUX+NIGHT+LED+Kamera+SHZ,27.289 €,EZ 12/2021,82031,"Hybrid, ca. 6,3 l/100 km (komb.)* , ca. 142 g CO₂/km (komb.)* , B",37.640 km,ca. 160 kW (218PS),gefunden auf Autoscout24 Smyle
Cupra Leon 1.4 TSI DSG e-Hybrid ACC KAMERA,22.900 €,EZ 08/2021,82031,Hybrid,21.990 km,ca. 180 kW (245PS),gefunden auf Autoscout24 Smyle
"Hyundai Ioniq 1,6 Hybrid LED NAVI LHZ SHZ PDC KLIMA",18.888 €,EZ 03/2019,82031,"Hybrid, ca. 4,2 l/100 km (komb.)* , ca. 97 g CO₂/km (komb.)* , A+",76.280 km,ca. 77 kW (105PS),gefunden auf Autoscout24 Smyle
Hyundai i20 1.0T AT N-Line Navi LED BOSE Keyless SOFORT,22.970 €,EZ 09/2022,82031,"Hybrid, ca. 5,6 l/100 km (komb.)* , ca. 134 g CO₂/km (komb.)* , C",7.695 km,ca. 74 kW (101PS),gefunden auf Autoscout24 Smyle
Hyundai Ioniq Trend Elektro Navi Kamera Sitzh. Bluetooth,19.490 €,EZ 10/2020,82031,"Elektro, ca. 0 g CO₂/km (komb.)* ",11.101 km,ca. 100 kW (136PS),gefunden auf Autoscout24 Smyle
BMW 530 e iPer M Sport HUD HiFi Kamera SoftCl Komfort,36.999 €,EZ 03/2020,82031,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 47 g CO₂/km (komb.)* , A+",34.128 km,ca. 185 kW (252PS),gefunden auf Autoscout24 Smyle
Renault Megane E-Tech 100% electric Techno EV60 NAVI PDC,52.655 €,EZ -/2023,,"Elektro, ca. 16,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",12.046 km,ca. 160 kW (218PS),gefunden auf hey.car Online-Kauf
Seat Leon 1.4 TSI e-Hybrid DSG Xcellence LED NAVI PARKLENK SHZ TEMPOMAT,21.699 €,EZ -/2020,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 32 g CO₂/km (komb.)* , A+++",27.450 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Mercedes-Benz A 250,28.690 €,EZ -/2021,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 31 g CO₂/km (komb.)* , A+",29.220 km,ca. 118 kW (160PS),gefunden auf hey.car Online-Kauf
Opel Corsa-e Corsa -e Elegance 5-trg. Elektro-AUTOMATIK,22.890 €,EZ -/2021,,"Elektro, ca. 0 g CO₂/km (komb.)* , A++",9.177 km,ca. 100 kW (136PS),gefunden auf hey.car Online-Kauf
Porsche Taycan GTS | SportDesign Paket Carbon | PDCC |,125.470 €,EZ -/2022,,"Elektro, ca. 22,4 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",15.200 km,ca. 440 kW (598PS),gefunden auf hey.car Online-Kauf
"Audi A7 Sportback 55 TFSI e S tronic S Line Navi,Matr",47.512 €,EZ -/2020,,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 44 g CO₂/km (komb.)* , A",77.480 km,ca. 270 kW (367PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSI e S tronic SHZ/PDC/Tempomat,23.298 €,EZ -/2021,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* ",31.729 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
"Skoda Superb 1.4 IV DSG Ambition iV Navi,AHK,LED",23.381 €,EZ -/2020,,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",68.820 km,ca. 115 kW (156PS),gefunden auf hey.car Online-Kauf
Cupra Born Wärmepumpe 19,32.200 €,EZ -/2022,,"Elektro, ca. 14,3 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",7.950 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi A7 Sportback 55 TFSI e S line quattro S-tronic Matrix HuD Pano S-Sportsitze,49.970 €,EZ -/2020,,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 44 g CO₂/km (komb.)* , A+++",88.562 km,ca. 270 kW (367PS),gefunden auf hey.car Online-Kauf
Mercedes-Benz A 250,27.880 €,EZ -/2020,,"Hybrid, ca. 32 g CO₂/km (komb.)* ",55.786 km,ca. 118 kW (160PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSI e *LED*PDC*Sitzheizung*,26.350 €,EZ -/2021,,"Hybrid, ca. 71,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* ",17.412 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Audi A6 55 TFSIe Q S LINE LM20 BuO MATRIX,39.240 €,EZ -/2020,,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 38 g CO₂/km (komb.)* ",83.992 km,ca. 270 kW (367PS),gefunden auf hey.car Online-Kauf
VW Golf Style 1.4 eTSI Hybrid DSG ACC LED Massage,24.370 €,EZ -/2021,,"Hybrid, ca. 1,2 l/100 km (komb.)* , ca. 28 g CO₂/km (komb.)* ",32.800 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi RS e-tron GT 440kw,120.980 €,EZ -/2022,,"Elektro, ca. 19,3 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",7.500 km,ca. 440 kW (598PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSI e *LED*Rückfahrkamera*Tempomat*,26.390 €,EZ -/2021,,"Hybrid, ca. 71,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* ",18.135 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
VW Golf GTE DSG LED LM17 PDC,26.930 €,EZ -/2022,,"Hybrid, ca. 1,2 l/100 km (komb.)* , ca. 27 g CO₂/km (komb.)* , A+++",8.901 km,ca. 180 kW (245PS),gefunden auf hey.car Online-Kauf
"Ford Focus MHEV ST-Line NAVI,Klimaaut.,ACC,RFK,SHZ,FS",27.670 €,EZ -/2022,,"Hybrid, ca. 5,3 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* ",13.300 km,ca. 92 kW (125PS),gefunden auf mobile.de Online-Kauf
Toyota Prius,23.850 €,EZ -/2017,,"Hybrid, ca. 1,0 l/100 km (komb.)* , ca. 22 g CO₂/km (komb.)* , A+",51.895 km,ca. 72 kW (98PS),gefunden auf hey.car Online-Kauf
Opel Astra GS Line Plug-In-Hybrid/Navi/IntelliLux LED/Beheizbare Frontscheibe,31.190 €,EZ -/2022,,"Hybrid, ca. 1,1 l/100 km (komb.)* , ca. 23 g CO₂/km (komb.)* , A+++",15.603 km,ca. 132 kW (179PS),gefunden auf hey.car Online-Kauf
Cupra Born Wärmepumpe ParkAssis,32.200 €,EZ -/2022,,"Elektro, ca. 14,3 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",17.700 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
"Audi A3 Sportback 40 TFSIe, Navi, Tempomat",25.554 €,EZ -/2021,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* , A+",30.104 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Mercedes-Benz A 250 e Edition 2020 (177.086) (177.086)Hybri...,26.900 €,EZ -/2021,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 32 g CO₂/km (komb.)* , A+++",19.150 km,ca. 118 kW (160PS),gefunden auf hey.car Online-Kauf
Seat Leon 1.4 TSI e-Hybrid DSG Xcellence LED NAVI PARKLENK SHZ TEMPOMAT,21.699 €,EZ -/2020,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 32 g CO₂/km (komb.)* , A+++",26.500 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Nissan Leaf Tekna 62 kWh (ZE1) MY19 62kWh e+,26.300 €,EZ -/2020,,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",39.126 km,ca. 160 kW (218PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback TFSI e 40 TFSI e S tronic VIRTUAL M,27.380 €,EZ -/2021,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 31 g CO₂/km (komb.)* ",23.494 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSI e *LED*PDC*Sitzheizung*LM-Felgen*,26.320 €,EZ -/2021,,"Hybrid, ca. 71,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* ",24.908 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSI e ADVANCED NAVI+ PDC SITZHZ LM17,28.080 €,EZ -/2021,,"Hybrid, ca. 1,0 l/100 km (komb.)* , ca. 24 g CO₂/km (komb.)* ",19.003 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
BMW 330e M Sport Automatik Navi Bluetooth PDC MP3,33.040 €,EZ -/2020,,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",57.448 km,ca. 215 kW (292PS),gefunden auf hey.car Online-Kauf
VW ID.3 Pro Perf. 1st Plus MATRIX+NAVI+SHZ+RFK+ALU,29.501 €,EZ -/2021,,"Elektro, ca. 14,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",30.500 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Cupra Leon e-HYBRID VZ SITZHZG ACC LED DCC FULLLINK,32.280 €,EZ -/2022,,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 40 g CO₂/km (komb.)* , A+++",20.050 km,ca. 180 kW (245PS),gefunden auf hey.car Online-Kauf
Audi RS e-tron GT Q UPE175 LM21 MASSAGE CARBON,88.840 €,EZ -/2021,,"Elektro, ca. 20,6 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",10.218 km,ca. 440 kW (598PS),gefunden auf hey.car Online-Kauf
Renault Megane E-Tech 100% electric Evolution EV60 NAVI,35.416 €,EZ -/2022,,"Elektro, ca. 16,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",11.464 km,ca. 160 kW (218PS),gefunden auf hey.car Online-Kauf
VW Golf 8 HYBRID STYLE NAVI+LED+ERGO+SHZ++17,24.991 €,EZ -/2020,,"Hybrid, ca. 1,3 l/100 km (komb.)* , ca. 29 g CO₂/km (komb.)* ",31.800 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi A6 Limousine 55 TFSIe quattro S Tronic sport AHK,44.990 €,EZ -/2020,,Hybrid,41.424 km,ca. 185 kW (252PS),gefunden auf mobile.de Online-Kauf
Renault Megane E-Tech 100% electric Evolution EV60 NAVI,35.416 €,EZ -/2022,,"Elektro, ca. 16,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",3.999 km,ca. 160 kW (218PS),gefunden auf hey.car Online-Kauf
"BMW i3 (120 Ah), 125kW Navi Bluetooth PDC",25.350 €,EZ -/2021,,"Elektro, ca. 15,4 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",9.810 km,ca. 125 kW (170PS),gefunden auf hey.car Online-Kauf
VW ID.3 Pro LIFE AHK+NAVI+SHZ+LHZ+ACC+PDC+LED,26.991 €,EZ -/2021,,"Elektro, ca. 14,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",39.995 km,ca. 107 kW (145PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 e-tron S-tronic S line LED ACC NAVI PDC 18 CONNECT DAB,23.999 €,EZ -/2020,,"Hybrid, ca. 2,1 l/100 km (komb.)* , ca. 47 g CO₂/km (komb.)* , A+++",50.195 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSI e S tronic Tempomat/DAB,25.935 €,EZ -/2021,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* ",7.700 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Hyundai Ioniq Premium Plug-In-Hybrid ALLWETTER NAV LED DIG-DISPLAY KAMERA,22.280 €,EZ -/2020,,"Hybrid, ca. 1,1 l/100 km (komb.)* , ca. 26 g CO₂/km (komb.)* , A+",43.705 km,ca. 77 kW (105PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSIe NAVI SHZ ACC KAMERA,25.090 €,EZ -/2021,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* , A+++",43.950 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Audi RS e-tron GT UPE175 LM21 CARBONDACH PRO,87.870 €,EZ -/2021,,"Elektro, ca. 20,6 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",29.309 km,ca. 440 kW (598PS),gefunden auf hey.car Online-Kauf
VW Golf VIII 1.4 eHybrid DSG GTE ACC+LED+NAVI+APP-CONNECT,30.488 €,EZ -/2022,,"Hybrid, ca. 1,2 l/100 km (komb.)* , ca. 27 g CO₂/km (komb.)* , A+++",9.941 km,ca. 180 kW (245PS),gefunden auf hey.car Online-Kauf
VW ID.3 Pro Perf. Business MATRIX+NAVI+SHZ+ALU+PDC+,27.991 €,EZ -/2020,,"Elektro, ca. 14,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",20.500 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
VW Golf 8 GTE HYBRID NAVI+LED+PDC+245PS,24.501 €,EZ -/2020,,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 38 g CO₂/km (komb.)* ",24.500 km,ca. 180 kW (245PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSIe ADVANCED SOUND SITZH PDC BUSINESS,27.550 €,EZ -/2021,,"Hybrid, ca. 1,0 l/100 km (komb.)* , ca. 24 g CO₂/km (komb.)* ",20.243 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSIe LM17 SITZHZ KLIMA GRA,27.610 €,EZ -/2021,,"Hybrid, ca. 1,0 l/100 km (komb.)* , ca. 24 g CO₂/km (komb.)* ",35.950 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Renault Megane E-Tech 100% electric Techno EV60 NAVI,52.655 €,EZ -/2023,,"Elektro, ca. 16,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",6.500 km,ca. 160 kW (218PS),gefunden auf hey.car Online-Kauf
Mercedes-Benz EQS AMG Night Digital Light Hyperscreen,124.700 €,EZ -/2023,,"Elektro, ca. 19,2 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",12.500 km,ca. 385 kW (523PS),gefunden auf hey.car Online-Kauf
VW Golf VIII GTE 1.4TSI eHybrid Black STHZG P-DACH LEDER,35.590 €,EZ -/2022,,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 38 g CO₂/km (komb.)* , A+++",9.340 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSIe KEYLESS MMI-RADIO+ TEMPOMAT,23.490 €,EZ -/2021,,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* , A+++",23.798 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Mercedes-Benz C 300 e **24 Monate Garantie nur bei EmilFrey!**,39.650 €,EZ -/2022,,"Hybrid, ca. 14 g CO₂/km (komb.)* , A+++",13.705 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Tesla Model 3 Long Range Dual Dual 75kWh,43.580 €,EZ -/2021,,"Elektro, ca. 0 g CO₂/km (komb.)* ",30.678 km,ca. 360 kW (489PS),gefunden auf hey.car Online-Kauf
"Audi A3 Sportback Design 40 e-tron AHK, RFK, Navi +",24.370 €,EZ -/2020,,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+",32.739 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Peugeot 408,44.477 €,EZ -/2023,,"Hybrid, ca. 1,2 l/100 km (komb.)* , ca. 26 g CO₂/km (komb.)* , A+++",9.590 km,ca. 165 kW (224PS),gefunden auf hey.car Online-Kauf
Mercedes-Benz E 300,46.190 €,EZ -/2021,,"Hybrid, ca. 41 g CO₂/km (komb.)* ",20.876 km,ca. 155 kW (211PS),gefunden auf hey.car Online-Kauf
