title,price,registration,location,benzin,mileage,power,gefunden
BMW 330e Limousine,32.990 €,EZ 07/2020,53119 Bonn,"Hybrid, ca. 0 g CO₂/km (komb.)* ",55.069 km,ca. 135 kW (184PS),gefunden auf BMW
"BMW 320 e MSportPro|19""LM|Sportsitz|HiFi|LED",781 € monatlich,EZ -/-,47441 Moers,"Hybrid, ca. 1,8 l/100 km (komb.)* , ca. 40 g CO₂/km (komb.)* ",4.000 km,ca. 150 kW (204PS),gefunden auf Leasingmarkt
BMW 330e Limousine,32.990 €,EZ 07/2020,53119 Bonn,"Hybrid, ca. 0 g CO₂/km (komb.)* ",55.069 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine MX,58.900 €,EZ 04/2023,49809 Lingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",16.967 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,30.840 €,EZ 11/2020,91522 Ansbach,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",40.750 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.690 €,EZ 12/2020,70794 Filderstadt-Plattenhardt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",28.190 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.440 €,EZ 07/2020,28832 Achim,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",39.880 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,34.990 €,EZ 07/2020,76275 Ettlingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",43.934 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,30.860 €,EZ 01/2021,73037 Göppingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",5.549 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.890 €,EZ 03/2020,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)* ",29.829 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.990 €,EZ 11/2020,45549 Sprockhövel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",27.690 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine MX,57.495 €,EZ 09/2023,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* ",11.131 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.880 €,EZ 07/2020,71679 Asperg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",48.408 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.920 €,EZ 12/2020,,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",34.740 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine,34.410 €,EZ 03/2021,56564 Neuwied,"Hybrid, ca. 0 g CO₂/km (komb.)* ",55.774 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.903 €,EZ 11/2019,22885 Barsbüttel,"Hybrid, ca. 0 g CO₂/km (komb.)* ",42.004 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.490 €,EZ 11/2019,63303 Dreieich,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",84.447 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.900 €,EZ 10/2020,67098 Bad Dürkheim,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",53.900 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.690 €,EZ 07/2020,73037 Göppingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",80.249 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine,29.890 €,EZ 10/2021,51674 Wiehl,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",83.149 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.908 €,EZ 02/2020,63667 Nidda,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",31.300 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.588 €,EZ 01/2021,60314 Frankfurt am Main,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",48.823 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,43.470 €,EZ 12/2022,45134 Essen,"Hybrid, ca. 0 g CO₂/km (komb.)* ",29.659 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine MX,49.880 €,EZ 09/2023,45478 Mülheim an der Ruhr,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",177 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,30.780 €,EZ 11/2020,45549 Sprockhövel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",87.346 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,30.990 €,EZ 02/2020,48653 Coesfeld,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",40.500 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine MX,58.671 €,EZ 09/2023,47800 Krefeld,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",5.435 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.388 €,EZ 10/2020,60314 Frankfurt am Main,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",73.719 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine MX,43.499 €,EZ 03/2023,47441 Moers,"Hybrid, ca. 0 g CO₂/km (komb.)* ",23.600 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e iPerformance Limousine,23.891 €,EZ 12/2017,,"Hybrid, ca. 44 g CO₂/km (komb.)* , A+++",110.000 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine MX,53.880 €,EZ 09/2023,45478 Mülheim an der Ruhr,"Hybrid, ca. 0 g CO₂/km (komb.)* ",2.700 km,ca. 135 kW (184PS),gefunden auf BMW
