title,price,registration,location,benzin,mileage,power,gefunden
BMW 330 eA Limousine Luxury Line AHK GSD DA+PA+HiFi LED,33.940 €,EZ 07/2020,40721 Hilden,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 43 g CO₂/km (komb.)* , A+++",45.038 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330e xDrive M Sport Sport-Steptronic HeadUp Lede,38.870 €,EZ -/2021,,"Hybrid, ca. 34 g CO₂/km (komb.)* ",56.207 km,ca. 135 kW (184PS),gefunden auf mobile.de Online-Kauf
BMW 330e Limousine,36.880 €,EZ 10/2020,40721 Hilden,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+++",32.194 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,36.909 €,EZ 11/2020,44534 Lünen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",40.746 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Berlina,36.440 €,EZ 11/2020,48249 Dülmen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",47.500 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.790 €,EZ 12/2019,48653 Coesfeld,"Hybrid, ca. 0 g CO₂/km (komb.)* ",35.800 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine,32.390 €,EZ 10/2021,51674 Wiehl,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",83.149 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.890 €,EZ 12/2020,54516 Wittlich,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",40.388 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 320e Sedan G20 XB1,49.890 €,EZ 11/2022,76275 Ettlingen,"Hybrid, ca. 0 g CO₂/km (komb.)* ",14.338 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 330e Limousine,33.940 €,EZ 07/2020,40721 Hilden,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",45.038 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,28.950 €,EZ 11/2020,22848 Norderstedt,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",116.649 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,28.609 €,EZ 10/2019,59071 Hamm,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",96.435 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 340 M340i xDrive Limousine SZH KLIMA DAB HIFI,48.980 €,EZ 12/2020,84453 Mühldorf am Inn,"Hybrid, ca. 6,6 l/100 km (komb.)* , ca. 152 g CO₂/km (komb.)* , B",20.477 km,ca. 275 kW (374PS),gefunden auf mobile.de
