title,price,registration,location,benzin,mileage,power,gefunden
"BMW 640 d xDrive Gran Turismo NP=102.090,-/ 0 Anz=899",60.950 €,EZ 04/2023,59368 Werne,"Diesel, ca. 5,4 l/100 km (komb.)* , ca. 141 g CO₂/km (komb.)* , A+",20.296 km,ca. 250 kW (340PS),gefunden auf autoscout24.de
Mini Cooper S 5-Türer,28.880 €,EZ 05/2022,88046 Friedrichshafen,"Benzin, ca. 5,3 l/100 km (komb.)* , ca. 121 g CO₂/km (komb.)* , B",15.000 km,ca. 131 kW (178PS),gefunden auf MINI
Toyota Prius 2.0-l-VVT-i Plug-in Hybrid Executive 5 Türen,646 € monatlich,EZ -/2024,,"Hybrid, ca. 16 g CO₂/km (komb.)* ",- km,ca. 164 kW (223PS),gefunden auf Carwow Leasing
BMW 330e Limousine,29.890 €,EZ 03/2021,31137 Hildesheim,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",62.741 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 520d Limousine,44.980 €,EZ 04/2023,42719 Solingen,"Diesel, ca. 4,3 l/100 km (komb.)* , ca. 112 g CO₂/km (komb.)* , A+",26.500 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 320e Limousine,38.810 €,EZ 06/2021,66606 St. Wendel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",19.550 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 118i Hatch,33.190 €,EZ 10/2023,34613 Schwalmstadt,"Benzin, ca. 0 g CO₂/km (komb.)* , A+++",3.200 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 330e Limousine MX,42.943 €,EZ 11/2022,67433 Neustadt a.d. Weinstraße,"Hybrid, ca. 0 g CO₂/km (komb.)* ",21.673 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,34.379 €,EZ 06/2020,82256 Fürstenfeldbruck,"Hybrid, ca. 0 g CO₂/km (komb.)* ",49.000 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 120d Hatch,39.910 €,EZ 09/2022,54294 Trier,"Diesel, ca. 4,7 l/100 km (komb.)* , ca. 123 g CO₂/km (komb.)* , A",27.035 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 118i Hatch,22.440 €,EZ 03/2021,89077 Ulm,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* ",18.202 km,ca. 100 kW (136PS),gefunden auf BMW
