title,price,registration,location,benzin,mileage,power,gefunden
BMW 330 e Limousine Sport Line Navi LED HarmanKardon,28.240 €,EZ 12/2020,91616 Neusitz/Rothenburg,"Hybrid, ca. 0 g CO₂/km (komb.)* ",78.250 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330e M Sport Automatik Navi Leder Tempom.aktiv,39.530 €,EZ -/2020,,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",30.887 km,ca. 215 kW (292PS),gefunden auf hey.car Online-Kauf
BMW 330 e xDrive*M Sport SD°Pa- rkass°Ad.LED°Widescr.,48.500 €,EZ 08/2022,82031,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",13.860 km,ca. 215 kW (292PS),gefunden auf Autoscout24 Smyle
BMW 330 e xDrive*M Sport SD°Pa- rkass°Ad.LED°Widescr.,48.500 €,EZ 08/2022,82031,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",13.860 km,ca. 215 kW (292PS),gefunden auf Autoscout24 Smyle
BMW 330 eA Limousine Luxury Line AHK GSD DA+PA+HiFi LED,33.333 €,EZ 07/2020,82031,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 43 g CO₂/km (komb.)* ",45.038 km,ca. 215 kW (292PS),gefunden auf Autoscout24 Smyle
BMW 330 e Aut. M Sport 19Z Laser HUD DA+PA+H/K,36.470 €,EZ 10/2020,82031,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",32.194 km,ca. 135 kW (184PS),gefunden auf Autoscout24 Smyle
BMW 330 e Limousine Sport Line Navi LED HarmanKardon,28.240 €,EZ 12/2020,91616 Neusitz/Rothenburg,"Hybrid, ca. 0 g CO₂/km (komb.)* ",78.250 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e Limousine Sport Line Driving+Park Assis.,34.890 €,EZ 09/2021,74613 Öhringen,"Hybrid, ca. 0 g CO₂/km (komb.)* ",22.344 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 320 e Advantage AHK/ACC/Lordose/DAB+/Standheizung,29.670 €,EZ 06/2021,97076 Würzburg,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",61.739 km,ca. 120 kW (163PS),gefunden auf autoscout24.de
BMW 330e Limousine,28.490 €,EZ 02/2021,42549 Velbert,Hybrid,91.850 km,ca. 185 kW (252PS),gefunden auf mobile.de
"BMW 330e Lim. HYBRID Advantage LASER NAVI AHK 17""",29.450 €,EZ 06/2020,24118 Kiel,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 37 g CO₂/km (komb.)* , A+",53.022 km,ca. 185 kW (252PS),gefunden auf mobile.de
BMW 330e Limousine M Sportpaket,36.780 €,EZ 11/2020,40237 Düsseldorf,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",39.144 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 330e Berlina Sport Line Head-Up DAB GSD Fl.Ass.,31.490 €,EZ 12/2020,70569 Stuttgart,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",80.280 km,ca. 215 kW (292PS),gefunden auf mobile.de
"BMW 330e Limousine [M Sport, LC Prof., LED, 19"" LMR]",32.490 €,EZ 10/2020,84030 Landshut,"Hybrid, ca. 1,6 l/100 km (komb.)* , ca. 37 g CO₂/km (komb.)* ",74.650 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 330e Limousine Sport Line Head-Up HK HiFi DAB,29.450 €,EZ 10/2020,67071 Ludwigshafen,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",73.360 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 330e Limousine M Sport Head-Up,34.860 €,EZ 05/2020,91058 Erlangen,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 37 g CO₂/km (komb.)* , A+",40.750 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 330e Sport Line Laserlicht Head-Up DAB AHK Shz u,33.470 €,EZ 11/2020,26871 Papenburg,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",56.416 km,ca. 215 kW (292PS),gefunden auf mobile.de
"BMW 330e Lim A Sport Line LCProf,Laser,ACC,HUD,H/K",26.449 €,EZ 10/2020,86167 Augsburg,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A++",120.959 km,ca. 215 kW (292PS),gefunden auf mobile.de
