title,price,registration,location,benzin,mileage,power,gefunden
Tesla Model S Ludicrous Performance,60.500 €,EZ 09/2020,92318 Neumarkt,"Elektro, ca. 0 g CO₂/km (komb.)* ",100.000 km,ca. 585 kW (795PS),gefunden auf autoscout24.de
Mini Cooper S Countryman Cooper SE ALL4 Countryman,32.450 €,EZ 10/2021,49479 Ibbenbüren,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",22.538 km,ca. 92 kW (125PS),gefunden auf MINI
Audi A6 55 TFSI e S LINE LM20 AHK BuO HD-MATRIX,45.830 €,EZ -/2020,,"Hybrid, ca. 52,6 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",39.999 km,ca. 270 kW (367PS),gefunden auf hey.car Online-Kauf
"Audi A3 Sportback 40 e-tron, Sitzheizung, LED",19.640 €,EZ 04/2020,37154 Northeim,"Hybrid, ca. 2,0 l/100 km (komb.)* , ca. 46 g CO₂/km (komb.)* , A+",62.462 km,ca. 150 kW (204PS),gefunden auf hey.car
Cupra Born 150kW 58kWh SZHZ,38.900 €,EZ -/2023,46395 Bocholt,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",9.500 km,ca. 150 kW (204PS),gefunden auf hey.car
Audi e-tron advanced 55 quattro,43.251 €,EZ -/2019,50739 Köln,"Elektro, ca. 0 g CO₂/km (komb.)* ",60.710 km,ca. 300 kW (408PS),gefunden auf hey.car
"VW Golf GTE 1,4 l eHybrid OPF 110 kW (150 PS) / 80 kW (110 PS) 6-Gang-Doppelkupplungsgetriebe DSG",35.980 €,EZ -/2022,30519 Hannover,"Elektro, ca. 1,7 kWh/100 km (komb.)* , ca. 28 g CO₂/km (komb.)* , A+++",6 km,ca. 110 kW (150PS),gefunden auf hey.car
Cupra Leon 1.4 e-Hybrid VZ NAVI BEATS 19'COPPER elek. SITZ,38.990 €,EZ -/2022,47533 Kleve,"Hybrid, ca. 1,3 l/100 km (komb.)* , ca. 29 g CO₂/km (komb.)* , A+++",10 km,ca. 180 kW (245PS),gefunden auf hey.car
Peugeot 308 Hybrid 180 GT LED*Navi*RFK*PDC*uvm,31.990 €,EZ -/2022,37603 Holzminden,"Hybrid, ca. 5,1 l/100 km (komb.)* , ca. 117 g CO₂/km (komb.)* , A",500 km,ca. 133 kW (181PS),gefunden auf hey.car
Audi A6 Limousine 50 TFSI e qu. S tronic sport ACC/Navi+/Kamera,37.474 €,EZ 02/2021,85386 Eching,"Hybrid, ca. 0 g CO₂/km (komb.)* ",30.030 km,ca. 220 kW (299PS),gefunden auf hey.car
"Hyundai IONIQ 6 77,4 kWh 4WD FIRST EDITION +Matrix+Navi",61.590 €,EZ -/2022,49377 Vechta,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",50 km,ca. 239 kW (325PS),gefunden auf hey.car
VW ID.3 Pro Performance ACC/LED/NAVI PRO/RÜCKFAHRK.,39.790 €,EZ -/2023,53175 Bonn,"Elektro, ca. 0 g CO₂/km (komb.)* , A+++",8.500 km,ca. 150 kW (204PS),gefunden auf hey.car
Mercedes-Benz EQE 350 AMG-Sport Advanced Night 19,57.780 €,EZ -/2022,58135 Hagen,"Elektro, ca. 0 g CO₂/km (komb.)* ",29.987 km,ca. 215 kW (292PS),gefunden auf hey.car
