title,price,registration,location,benzin,mileage,power,gefunden
VW Golf Volkswagen IV 1.4 Lim.5Tür/TÜV+Service NEU/NAVI,3.500 €,EZ 12/2001,64625 Bensheim,"Benzin, ca. 6,6 l/100 km (komb.)* ",117.000 km,ca. 55 kW (75PS),gefunden auf autoscout24.de
Mini Cooper S 5-Türer,18.989 €,EZ 10/2018,31137 Hildesheim,"Benzin, ca. 5,7 l/100 km (komb.)* , ca. 129 g CO₂/km (komb.)* , C",57.595 km,ca. 141 kW (192PS),gefunden auf MINI
"Hyundai IONIQ 6 77,4kWh 168kW Dynamiq 4 Türen",681 € monatlich,EZ -/2024,,"Elektro, ca. 0 g CO₂/km (komb.)* , A",- km,ca. 168 kW (228PS),gefunden auf Carwow Leasing
Mazda 3 1.5 Diesel Center-Line,11.170 €,EZ -/2016,,"Diesel, ca. 3,8 l/100 km (komb.)* , ca. 99 g CO₂/km (komb.)* ",103.915 km,ca. 77 kW (105PS),gefunden auf Autohero
Mazda 3 2.0 Exclusive-Line,14.660 €,EZ -/2018,,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* ",53.440 km,ca. 88 kW (120PS),gefunden auf Autohero
Seat Leon 2.0 TSI Cupra 290,26.370 €,EZ -/2019,,"Benzin, ca. 6,5 l/100 km (komb.)* , ca. 171 g CO₂/km (komb.)* ",52.123 km,ca. 213 kW (290PS),gefunden auf Autohero
BMW 1er 118i Edition M Sport Shadow,15.450 €,EZ -/2019,,"Benzin, ca. 5,3 l/100 km (komb.)* , ca. 172 g CO₂/km (komb.)* ",77.027 km,ca. 100 kW (136PS),gefunden auf Autohero
Audi A3 2.0 TDI Sport quattro,19.720 €,EZ -/2016,,"Diesel, ca. 5,0 l/100 km (komb.)* , ca. 128 g CO₂/km (komb.)* ",61.921 km,ca. 110 kW (150PS),gefunden auf Autohero
Kia Cee'd 1.4 TGDI Spirit,16.990 €,EZ -/2018,,"Benzin, ca. 5,9 l/100 km (komb.)* , ca. 140 g CO₂/km (komb.)* ",83.096 km,ca. 103 kW (140PS),gefunden auf Autohero
Mazda 3 2.0 Signature,15.890 €,EZ -/2018,,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* ",58.257 km,ca. 88 kW (120PS),gefunden auf Autohero
Seat Leon 1.4 TSI FR,13.990 €,EZ -/2017,,"Benzin, ca. 5,2 l/100 km (komb.)* , ca. 120 g CO₂/km (komb.)* ",87.246 km,ca. 92 kW (125PS),gefunden auf Autohero
Audi A1 1.0 TFSI Sport,12.680 €,EZ -/2015,,"Benzin, ca. 4,4 l/100 km (komb.)* , ca. 102 g CO₂/km (komb.)* ",89.378 km,ca. 70 kW (95PS),gefunden auf Autohero
Hyundai i20 1.0 T-GDI Mild-Hybrid Intro Edition,18.890 €,EZ -/2021,,"Benzin, ca. 4,4 l/100 km (komb.)* , ca. 121 g CO₂/km (komb.)* ",22.520 km,ca. 74 kW (101PS),gefunden auf Autohero
Hyundai i20 1.4 Trend,10.090 €,EZ -/2015,,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 127 g CO₂/km (komb.)* ",66.629 km,ca. 74 kW (101PS),gefunden auf Autohero
Mercedes-Benz E-Klasse E 200 AMG Line,28.990 €,EZ -/2016,,"Benzin, ca. 5,9 l/100 km (komb.)* , ca. 142 g CO₂/km (komb.)* ",62.547 km,ca. 135 kW (184PS),gefunden auf Autohero
Mercedes-Benz Andere CLA 180 Urban,20.890 €,EZ -/2015,,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 122 g CO₂/km (komb.)* ",29.372 km,ca. 90 kW (122PS),gefunden auf Autohero
Mercedes-Benz Andere CLA 180 AMG Line,22.870 €,EZ -/2016,,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 128 g CO₂/km (komb.)* ",86.708 km,ca. 90 kW (122PS),gefunden auf Autohero
