title,price,registration,location,benzin,mileage,power,gefunden
Fiat 500 Elektro 500e 3+1 Icon,21.950 €,EZ 04/2022,57632 Seelbach,"Elektro, ca. 0 g CO₂/km (komb.)* ",24.463 km,ca. 87 kW (118PS),gefunden auf autoscout24.de
Volvo S90 T8 AWD Recharge Core Auto 4 Türen,699 € monatlich,EZ -/2024,,"Hybrid, ca. 17 g CO₂/km (komb.)* ",- km,ca. 335 kW (455PS),gefunden auf Carwow Leasing
Renault Scenic E-TECH Evolution 170 Comfort Range,409 € monatlich,EZ -/-,77855 Achern,"Elektro, ca. 16,3 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A",10 km,ca. 125 kW (170PS),gefunden auf Leasingmarkt
BMW 330e xDrive Limousine,36.490 €,EZ 04/2021,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)* ",77.214 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,31.990 €,EZ 10/2020,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)* ",59.519 km,ca. 135 kW (184PS),gefunden auf BMW
Fiat 500 Elektro 500e 3+1 Icon,21.950 €,EZ 04/2022,57632 Seelbach,"Elektro, ca. 0 g CO₂/km (komb.)* ",24.463 km,ca. 87 kW (118PS),gefunden auf autoscout24.de
Cupra Born 150kW/58kWh,32.100 €,EZ 04/2022,92318 Neumarkt,"Elektro, ca. 0 g CO₂/km (komb.)* ",19.000 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Tesla Model 3 Performance Allradantrieb Dual Motor,29.900 €,EZ 03/2020,48431 Rheine,"Elektro, ca. 0 g CO₂/km (komb.)* ",121.000 km,ca. 358 kW (487PS),gefunden auf autoscout24.de
Seat Mii electric Plus,12.900 €,EZ 11/2020,29525 Uelzen,"Elektro, ca. 0 g CO₂/km (komb.)* ",31.500 km,ca. 61 kW (83PS),gefunden auf autoscout24.de
Hyundai Ioniq Premium Elektro *Leder*Infinity Sound*LED*Sitzbelü,17.970 €,EZ 06/2019,64285 Darmstadt,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",71.461 km,ca. 88 kW (120PS),gefunden auf autoscout24.de
"Renault Twingo Electric Techno inkl 3,5 Jahre Garantie + Wartung",13.999 €,EZ 12/2022,95028 Hof,Elektro,14.000 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
