title,price,registration,location,benzin,mileage,power,gefunden
Mercedes-Benz E 63 AMG S 4M Driversp Fahrass WideScreen Pano PTS,94.990 €,EZ 11/2021,80636 München,"Benzin, ca. 11,6 l/100 km (komb.)* , ca. 267 g CO₂/km (komb.)* , G",25.072 km,ca. 450 kW (612PS),gefunden auf autoscout24.de
Mini Cooper S 5-Türer,28.280 €,EZ 07/2023,40721 Hilden,"Benzin, ca. 0 g CO₂/km (komb.)* ",11.316 km,ca. 131 kW (178PS),gefunden auf MINI
BMW 330e xDrive Limousine,36.930 €,EZ 01/2021,40549 Düsseldorf,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",55.493 km,ca. 135 kW (184PS),gefunden auf BMW
Mercedes-Benz E 63 AMG S 4M Driversp Fahrass WideScreen Pano PTS,94.990 €,EZ 11/2021,80636 München,"Benzin, ca. 11,6 l/100 km (komb.)* , ca. 267 g CO₂/km (komb.)* , G",25.072 km,ca. 450 kW (612PS),gefunden auf autoscout24.de
Opel Corsa F Edition,13.790 €,EZ 12/2021,25548 Kellinghusen,Benzin,18.375 km,ca. 55 kW (75PS),gefunden auf autoscout24.de
BMW 320i 320,1.800 €,EZ 03/2001,80807 München,"Benzin, ca. 8,5 l/100 km (komb.)* , ca. 226 g CO₂/km (komb.)* ",298.000 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
VW Polo Volkswagen 2.0 TSI GTI OPF DSG Carplay ACC,18.790 €,EZ 01/2020,49477 Ibbenbüren,"Benzin, ca. 5,8 l/100 km (komb.)* , ca. 138 g CO₂/km (komb.)* , C",47.000 km,ca. 147 kW (200PS),gefunden auf autoscout24.de
"Nissan Leaf e+ 62 kWh ""N-Connecta"" CarPlay*Touch*Keyless",23.970 €,EZ 02/2022,64285 Darmstadt,"Elektro, A+",24.100 km,ca. 90 kW (122PS),gefunden auf autoscout24.de
Seat Leon Cupra 290*DSG*Kamera*LED*ACC*DCC*Navi*,20.990 €,EZ 12/2016,42897 Remscheid,"Benzin, ca. 6,6 l/100 km (komb.)* , ca. 154 g CO₂/km (komb.)* , D",95.000 km,ca. 213 kW (290PS),gefunden auf autoscout24.de
"Audi S8 Design S. Pano Matrix Hud B&O Nachtsicht 21""",73.840 €,EZ 11/2020,63814 Mainaschaff (bei Aschaffenburg),"Benzin, ca. 10,0 l/100 km (komb.)* , ca. 237 g CO₂/km (komb.)* ",87.590 km,ca. 420 kW (571PS),gefunden auf autoscout24.de
Mercedes-Benz C 180 Kompressor Automatik Avantgarde,4.450 €,EZ 04/2005,40670 Meerbusch,"Benzin, ca. 8,2 l/100 km (komb.)* ",153.000 km,ca. 105 kW (143PS),gefunden auf autoscout24.de
