title,price,registration,location,benzin,mileage,power,gefunden
VW Volkswagen e-up! move up! CLIMATRONIC,14.479 €,EZ 04/2021,37081 Göttingen,Elektro,18.883 km,ca. 61 kW (83PS),gefunden auf autoscout24.de
VW Golf 1.5 eTSI Life,26.790 €,EZ -/2023,,"Hybrid, ca. 4,6 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* ",4.255 km,ca. 110 kW (150PS),gefunden auf Autohero
BMW i7 M70 xDrive 4 Türen,2.163 € monatlich,EZ -/2024,,"Elektro, ca. 0 g CO₂/km (komb.)* , A",- km,ca. 485 kW (659PS),gefunden auf Carwow Leasing
"Hyundai IONIQ 5 77,4kWh Batt. UNIQ-Paket inkl. 20""",50.181 €,EZ -/2022,76547 Sinzheim,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",22 km,ca. 168 kW (228PS),gefunden auf hey.car
Mercedes-Benz EQS 350 ELECTRIC BURM BALANCE MASSA,66.800 €,EZ -/2021,88214 Ravensburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",15.578 km,ca. 215 kW (292PS),gefunden auf hey.car
VW Golf 1.5 eTSI Life,26.790 €,EZ -/2023,,"Hybrid, ca. 4,6 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* ",4.255 km,ca. 110 kW (150PS),gefunden auf Autohero
Mercedes-Benz E 300 de // BURM AMG NIGHT SPUR DISTR PANO 360,38.980 €,EZ -/2020,25524 Itzehoe,"Hybrid, ca. 5,7 l/100 km (komb.)* , ca. 150 g CO₂/km (komb.)* ",74.773 km,ca. 143 kW (194PS),gefunden auf hey.car
Mercedes-Benz A 250 e AMG/Wide/ILS/360/Amb/CarPlay/Night/18,39.730 €,EZ -/2023,35683 Dillenburg,"Hybrid, ca. 6,1 l/100 km (komb.)* , ca. 139 g CO₂/km (komb.)* ",5.180 km,ca. 120 kW (163PS),gefunden auf hey.car
Mercedes-Benz S 63 AMG E Performance AMG Speedshift MCT 9G,209.750 €,EZ -/2023,34123 Kassel,"Hybrid, ca. 0 g CO₂/km (komb.)* ",3.001 km,ca. 450 kW (612PS),gefunden auf hey.car
Mercedes-Benz E 300 de // BURM AMG NIGHT SPUR DISTR PANO 360,38.980 €,EZ -/2020,23879 Mölln,"Hybrid, ca. 5,7 l/100 km (komb.)* , ca. 150 g CO₂/km (komb.)* ",74.773 km,ca. 143 kW (194PS),gefunden auf hey.car
Audi e-tron GT QUATTRO 476PS ACC.MATRIX.SPORTSOUND.LE,88.480 €,EZ -/2022,84453 Mühldorf am Inn,"Elektro, ca. 21,38 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",20.400 km,ca. 350 kW (476PS),gefunden auf hey.car
MG MG4 Standard*LED*iSMART*ACC*SOFORT VERFÜGBAR*,35.989 €,EZ -/2022,36043 Fulda,"Elektro, ca. 17,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",10 km,ca. 125 kW (170PS),gefunden auf hey.car
Mercedes-Benz C 300 e Avantgarde/Digital/360/Distr/Keyl/17,44.680 €,EZ -/2022,58636 Iserlohn,"Hybrid, ca. 6,6 l/100 km (komb.)* , ca. 149 g CO₂/km (komb.)* ",11.063 km,ca. 150 kW (204PS),gefunden auf hey.car
