title,price,registration,location,benzin,mileage,power,gefunden
Skoda Superb SportLine 1.5 TSI ACT EU6d-T Navi/PDC/BiXenon/Lede,23.990 €,EZ 02/2019,64404 Bickenbach,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 123 g CO₂/km (komb.)* , B",85.261 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Mini Cooper 5-Türer,20.950 €,EZ 03/2020,56073 Koblenz,"Benzin, ca. 5,2 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* , B",44.373 km,ca. 100 kW (136PS),gefunden auf MINI
Audi S4 TDI Limo Matrix Navi GSHD AHK Std.Hzg B&O Allrad Sportpaket AD StandHZG AHK-klappbar,61.080 €,EZ -/2023,,"Diesel, ca. 6,3 l/100 km (komb.)* , ca. 167 g CO₂/km (komb.)* , C",10 km,ca. 251 kW (341PS),gefunden auf hey.car Online-Kauf
Ford Focus Lim ST-Line,34.690 €,EZ -/2022,06114 Halle,"Benzin, ca. 5,6 l/100 km (komb.)* , ca. 127 g CO₂/km (komb.)* , A+",16 km,ca. 114 kW (155PS),gefunden auf hey.car
Audi A6 55 TFSI e quattro S tronic sport HD-MatrixLED HuD 360° Massage Leder,44.750 €,EZ -/2020,60326 Frankfurt am Main,"Hybrid, ca. 52,6 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",55.964 km,ca. 270 kW (367PS),gefunden auf hey.car
Audi A3 Limousine 35 TDI design S line AHK Navi LED,26.016 €,EZ -/2018,34369 Hofgeismar,"Diesel, ca. 4,5 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* , A",31.858 km,ca. 110 kW (150PS),gefunden auf hey.car
Mercedes-Benz C 180 AMG/MBUXHE/Night/LED/R-Kamera/Totwinkelass,44.370 €,EZ -/2021,15517 Fürstenwalde,"Benzin, ca. 6,2 l/100 km (komb.)* , ca. 141 g CO₂/km (komb.)* , B",13.500 km,ca. 125 kW (170PS),gefunden auf hey.car
Audi A3 Sportback 35TFSI GRA EPH Sitzhzg Klimaautomatik,31.470 €,EZ 06/2022,65582 Diez,"Benzin, ca. 5,6 l/100 km (komb.)* , ca. 128 g CO₂/km (komb.)* , B",16.000 km,ca. 110 kW (150PS),gefunden auf hey.car
Mercedes-Benz C 43 AMG 4M 19Night Distr AHK Pano Sound DLight,79.950 €,EZ -/2023,24768 Rendsburg,"Benzin, ca. 9,0 l/100 km (komb.)* , ca. 204 g CO₂/km (komb.)* , F",6.000 km,ca. 300 kW (408PS),gefunden auf hey.car
Mercedes-Benz A 250 e Kompaktlimousine AMG+MBUX+Wide+Pano+360°,47.739 €,EZ -/2023,57074 Siegen,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 33 g CO₂/km (komb.)* , A+",14.500 km,ca. 120 kW (163PS),gefunden auf hey.car
