title,price,registration,location,benzin,mileage,power,gefunden
VW Golf Volkswagen 1.4 Trendline - gepflegtes Rentnerfahzeug,5.499 €,EZ 10/2009,22417 Hamburg,"Benzin, ca. 6,4 l/100 km (komb.)* ",157.300 km,ca. 59 kW (80PS),gefunden auf autoscout24.de
BMW M5 Limousine,65.390 €,EZ 09/2018,48653 Coesfeld,"Benzin, ca. 10,8 l/100 km (komb.)* , ca. 246 g CO₂/km (komb.)* ",64.500 km,ca. 460 kW (625PS),gefunden auf BMW
Skoda Octavia 2.0 TDI 110kW DSG Selection 5 Türen,460 € monatlich,EZ -/2024,,"Diesel, ca. 4,5 l/100 km (komb.)* , ca. 117 g CO₂/km (komb.)* ",- km,ca. 110 kW (150PS),gefunden auf Carwow Leasing
Audi A3 Sportback S line 35TFSI Stronic Navi GRA AHK EPH virtual,35.420 €,EZ -/2023,,"Benzin, ca. 6,0 l/100 km (komb.)* , ca. 137 g CO₂/km (komb.)* ",7.800 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
DS Automobiles DS 4 DS4 1.5 BHDi 130 EAT8 Perf. Line ACC el.HK SHZ,27.588 €,EZ -/2023,,"Diesel, ca. 5,2 l/100 km (komb.)* , ca. 137 g CO₂/km (komb.)* ",9.999 km,ca. 96 kW (131PS),gefunden auf hey.car Online-Kauf
Audi A7 Sportback 40 TDI Q S LINE PANO HD-MATRIX LM20 HuD,53.790 €,EZ -/2023,,"Diesel, ca. 6,0 l/100 km (komb.)* , ca. 157 g CO₂/km (komb.)* ",29.206 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi A6 45 TFSI qu. sport S-line HD-Matrix/AHK/B&O/,58.890 €,EZ -/2023,,"Benzin, ca. 7,9 l/100 km (komb.)* , ca. 179 g CO₂/km (komb.)* ",13.071 km,ca. 195 kW (265PS),gefunden auf hey.car Online-Kauf
VW ID.3 150 kW Pro Performance Family FamilyElek...,24.900 €,EZ -/2020,,"Elektro, ca. 15,4 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",17.500 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Dacia Sandero III Comfort TCe 90,14.180 €,EZ -/2021,,"Benzin, ca. 5,0 l/100 km (komb.)* , ca. 113 g CO₂/km (komb.)* , C",30.601 km,ca. 67 kW (91PS),gefunden auf hey.car Online-Kauf
Audi A3 30 TDI S tronic AUT NAVI GSD RF-KAM PARK-ASS.,42.380 €,EZ -/2022,,"Diesel, ca. 3,8 l/100 km (komb.)* , ca. 121 g CO₂/km (komb.)* , A+",21.438 km,ca. 85 kW (116PS),gefunden auf hey.car Online-Kauf
"BMW i3 (120 Ah), 125kW Navi Bluetooth PDC",21.350 €,EZ -/2021,,"Elektro, ca. 15,4 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",10.518 km,ca. 125 kW (170PS),gefunden auf hey.car Online-Kauf
Mercedes-Benz E 220 d AVANTGARDE SPUR DISTR 360 PDC MEMO SHZ,62.650 €,EZ -/2023,,"Diesel, ca. 4,9 l/100 km (komb.)* , ca. 127 g CO₂/km (komb.)* , A",9.999 km,ca. 145 kW (197PS),gefunden auf hey.car Online-Kauf
VW Golf 2.0 TDI DSG MOVE PANO AHK HuD KAMERA ACC,28.840 €,EZ -/2023,,"Diesel, ca. 4,4 l/100 km (komb.)* , ca. 115 g CO₂/km (komb.)* ",25.084 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Seat Leon 1.0 eTSI DSG Style 16 NAVI SHZ VIRTUAL,18.750 €,EZ -/2021,,"Benzin, ca. 4,4 l/100 km (komb.)* , ca. 101 g CO₂/km (komb.)* ",58.798 km,ca. 81 kW (110PS),gefunden auf hey.car Online-Kauf
VW Golf VIII GTI 2.0 TSI DSG Clubsport | PANO | 19,42.720 €,EZ -/2023,,"Benzin, ca. 5,8 l/100 km (komb.)* , ca. 133 g CO₂/km (komb.)* , B",1 km,ca. 221 kW (300PS),gefunden auf hey.car Online-Kauf
"VW Golf VIII GTI 2.0 TSI DSG, Navi, LED, ACC, App-Connect, Digital Cockpit Pro, Klima",27.840 €,EZ -/2020,,"Benzin, ca. 7,4 l/100 km (komb.)* , ca. 167 g CO₂/km (komb.)* ",28.110 km,ca. 180 kW (245PS),gefunden auf hey.car Online-Kauf
Mercedes-Benz A 200 4M AMG+Distro+AHK+HighEnd+AmbiLicht+LED,33.050 €,EZ -/2022,,"Benzin, ca. 6,6 l/100 km (komb.)* , ca. 150 g CO₂/km (komb.)* ",25.969 km,ca. 120 kW (163PS),gefunden auf hey.car Online-Kauf
VW Golf Volkswagen 1.4 Trendline - gepflegtes Rentnerfahzeug,5.499 €,EZ 10/2009,22417 Hamburg,"Benzin, ca. 6,4 l/100 km (komb.)* ",157.300 km,ca. 59 kW (80PS),gefunden auf autoscout24.de
Mercedes-Benz E 220 d Avantgarde//TÜV NEU/Navi/AHK/Spiegel-Pake,22.800 €,EZ 11/2016,41470 Neuss,"Diesel, ca. 3,9 l/100 km (komb.)* , ca. 102 g CO₂/km (komb.)* ",133.600 km,ca. 143 kW (194PS),gefunden auf autoscout24.de
Audi A3 40 TFSIe NAVI*PDC*SZH*GRA*DAB*,24.275 €,EZ 10/2021,63452 Hanau,Andere,14.500 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
Mercedes-Benz A 45 AMG 4Matic AMG Speedshift 7G-DCT,26.500 €,EZ 03/2015,46149 Oberhausen,"Benzin, ca. 6,9 l/100 km (komb.)* ",85.017 km,ca. 265 kW (360PS),gefunden auf autoscout24.de
Jaguar XJ,10.000 €,EZ 10/2007,58097 Hagen,Diesel,147.000 km,ca. 152 kW (207PS),gefunden auf autoscout24.de
VW Golf Volkswagen 2.0 TDI DSG Join,17.500 €,EZ 05/2018,80995 München,"Diesel, ca. 4,3 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* , A",66.831 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Seat Ibiza 1.0 TSI S,15.000 €,EZ 07/2019,98701 Großbreitenbach,"Benzin, ca. 4,7 l/100 km (komb.)* , ca. 108 g CO₂/km (komb.)* ",86.600 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
Seat Leon 2.0 TDI Style *NAVI/LED*,20.990 €,EZ 09/2022,54662 Speicher,"Diesel, ca. 4,0 l/100 km (komb.)* , ca. 105 g CO₂/km (komb.)* ",29.200 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
BMW 320i 320,4.000 €,EZ 12/2006,68723 Oftersheim,"Benzin, ca. 7,4 l/100 km (komb.)* , ca. 178 g CO₂/km (komb.)* ",242.000 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Skoda Rapid /Spaceback 1.6 TDI (Green tec) Joy,7.500 €,EZ 05/2016,89518 Heidenheim,"Diesel, ca. 4,1 l/100 km (komb.)* ",209.900 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
Toyota Aygo,2.500 €,EZ 05/2010,35510 Butzbach/Münster,"Benzin, ca. 4,6 l/100 km (komb.)* ",205.400 km,ca. 50 kW (68PS),gefunden auf autoscout24.de
Opel Corsa F 1.5D*KLIMA*NAVI*PDC*DAB*Sitzhzg*+Winterreifen,11.995 €,EZ 07/2021,76646 Bruchsal-Helmsheim,"Diesel, ca. 3,3 l/100 km (komb.)* , ca. 87 g CO₂/km (komb.)* ",118.000 km,ca. 75 kW (102PS),gefunden auf autoscout24.de
Seat Ibiza FR 1.0 TSI 110 DSG FullLED Nav SHZ PDC 17Z 81 k...,19.819 €,EZ 07/2022,49084 Osnabrück,"Benzin, ca. 133 g CO₂/km (komb.)* ",34.792 km,ca. 81 kW (110PS),gefunden auf autoscout24.de
BMW 740d 740 xDrive,41.250 €,EZ 11/2017,53757 Sankt Augustin,"Diesel, ca. 5,9 l/100 km (komb.)* ",59.539 km,ca. 235 kW (320PS),gefunden auf autoscout24.de
"Hyundai IONIQ 6 Basis Elektro 5 EV 58kWh, Effizienz-Paket, AHK,...",27.457 €,EZ 11/2021,49084 Osnabrück,"Elektro, ca. 0 g CO₂/km (komb.)* , A+",19.900 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Hyundai i30 1.5 Intro Ed.+Autogas+Temp+Navi+Pano+Sitzhzg+6G,21.800 €,EZ 06/2022,19246 Zarrentin am Schaalsee,"Autogas (LPG), ca. 6,2 l/100 km (komb.)* ",44.000 km,ca. 81 kW (110PS),gefunden auf autoscout24.de
Kia Picanto 1.1 LX,1.400 €,EZ 05/2005,32609 Hüllhorst,"Benzin, ca. 4,9 l/100 km (komb.)* ",174.500 km,ca. 48 kW (65PS),gefunden auf autoscout24.de
BMW 525i 525 Aut.,11.900 €,EZ 01/2008,69190 Walldorf,"Benzin, ca. 7,5 l/100 km (komb.)* ",190.300 km,ca. 160 kW (218PS),gefunden auf autoscout24.de
Seat Ibiza 1.4 16V Style,6.199 €,EZ 06/2009,30657 Hannover,"Benzin, ca. 5,9 l/100 km (komb.)* ",63.243 km,ca. 63 kW (86PS),gefunden auf autoscout24.de
Mercedes-Benz CLA 220 4Matic,35.000 €,EZ 01/2020,60598 Frankfurt Am Main,"Benzin, ca. 6,3 l/100 km (komb.)* , ca. 145 g CO₂/km (komb.)* ",54.000 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
BMW 120d 120 DPF,5.100 €,EZ 09/2005,45966 Gladbeck,"Diesel, ca. 5,7 l/100 km (komb.)* ",217.300 km,ca. 120 kW (163PS),gefunden auf autoscout24.de
Mercedes-Benz C 200 AMG Line Nightpacket,34.800 €,EZ 02/2021,71088 Holzgerlingen,"Benzin, ca. 5,9 l/100 km (komb.)* ",38.200 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Mercedes-Benz E 230 Elegance,3.290 €,EZ 01/1996,37085 Göttingen,"Benzin, ca. 9,2 l/100 km (komb.)* ",150.000 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
