title,price,registration,location,benzin,mileage,power,gefunden
Audi A5 Sportback 35 TDI S-tronic LED+NAVI+APPLEC.+1HAND,24.999 €,EZ 11/2020,70567 Stuttgart - Möringen,"Diesel, ca. 4,1 l/100 km (komb.)* , ca. 108 g CO₂/km (komb.)* , A+",78.000 km,ca. 120 kW (163PS),gefunden auf autoscout24.de
Mini Cooper 5-Türer,21.470 €,EZ 02/2021,33334 Gütersloh,"Benzin, ca. 5,0 l/100 km (komb.)* , ca. 114 g CO₂/km (komb.)* , B",8.971 km,ca. 100 kW (136PS),gefunden auf MINI
Hyundai i30 Fastback 1.5 T-GDI Hybrid Prime Fastback 5 Türen,328 € monatlich,EZ -/2024,,"Benzin, ca. 6,5 l/100 km (komb.)* , ca. 148 g CO₂/km (komb.)* ",- km,ca. 118 kW (160PS),gefunden auf Carwow Leasing
BMW 330e Limousine,33.899 €,EZ 02/2021,26135 Oldenburg,"Hybrid, ca. 0 g CO₂/km (komb.)* ",61.036 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 118i Hatch,18.950 €,EZ 01/2021,23560 Lübeck,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* , B",32.438 km,ca. 100 kW (136PS),gefunden auf BMW
BMW M3 Competition Limousine,85.298 €,EZ 09/2023,89077 Ulm,"Benzin, ca. 0 g CO₂/km (komb.)* ",26.297 km,ca. 375 kW (510PS),gefunden auf BMW
BMW 118i Hatch,20.950 €,EZ 02/2022,94036 Passau,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* ",62.987 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 330e Limousine,28.450 €,EZ 12/2020,14482 Potsdam,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",50.201 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 545e xDrive Limousine,47.990 €,EZ 12/2020,41066 Mönchengladbach,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",59.490 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 320d Limousine,31.666 €,EZ 11/2019,40822 Mettmann,"Diesel, ca. 4,4 l/100 km (komb.)* , ca. 116 g CO₂/km (komb.)* , A",79.750 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 120i Hatch,31.803 €,EZ 05/2023,,"Benzin, ca. 5,7 l/100 km (komb.)* , ca. 131 g CO₂/km (komb.)* ",24.900 km,ca. 131 kW (178PS),gefunden auf BMW
BMW 135 M135i xDrive Hatch,39.775 €,EZ 05/2023,67663 Kaiserslautern,"Benzin, ca. 0 g CO₂/km (komb.)* ",23.864 km,ca. 225 kW (306PS),gefunden auf BMW
BMW 330e xDrive Limousine,38.479 €,EZ 07/2021,80687 München,"Hybrid, ca. 0 g CO₂/km (komb.)* ",53.226 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 118i Hatch,25.220 €,EZ 12/2021,86633  Neuburg a.d. Donau,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* ",27.950 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 330d Limousine,48.450 €,EZ 12/2022,59368 Werne,"Diesel, ca. 0 g CO₂/km (komb.)* ",21.006 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 340 M340d xDrive Limousine,46.460 €,EZ 07/2021,50968 Köln,"Diesel, ca. 5,4 l/100 km (komb.)* , ca. 141 g CO₂/km (komb.)* ",56.651 km,ca. 250 kW (340PS),gefunden auf BMW
BMW 530e iPerformance Limousine,34.990 €,EZ 03/2021,68169 Mannheim,"Hybrid, ca. 0 g CO₂/km (komb.)* ",54.304 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 118i Hatch,18.904 €,EZ 12/2020,37081 Göttingen,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 122 g CO₂/km (komb.)* ",19.696 km,ca. 103 kW (140PS),gefunden auf BMW
