title,price,registration,location,benzin,mileage,power,gefunden
Mercedes-Benz E 350 EQE 350 AMG+PANO+BURM+DISTRONIC+MEMORY+SITZKLIMA,83.333 €,EZ 03/2023,90530 Wendelstein,Elektro,3.300 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
Mini Cooper S Countryman Cooper SE ALL4 Countryman,32.450 €,EZ 10/2021,49479 Ibbenbüren,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",22.538 km,ca. 92 kW (125PS),gefunden auf MINI
Renault Megane,41.690 €,EZ -/2023,,"Elektro, ca. 15,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",5 km,ca. 55 kW (75PS),gefunden auf hey.car Online-Kauf
BMW 745e iPerformance Limousine,48.990 €,EZ 11/2020,82538 Geretsried - Gelting,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",113.086 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 530e iPerformance Limousine,34.790 €,EZ 07/2020,55743 Idar-Oberstein,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",92.769 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,36.240 €,EZ 06/2020,50739 Köln,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",74.740 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,28.870 €,EZ 03/2020,42719 Solingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",78.900 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,34.980 €,EZ 01/2020,71332 Waiblingen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",44.850 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e iPerformance Limousine,49.900 €,EZ 09/2019,44625 Herne,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",76.528 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,36.890 €,EZ 08/2020,58119 Hagen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",59.790 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e iPerformance Limousine,34.812 €,EZ 03/2020,30539 Hannover,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",28.450 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.900 €,EZ 07/2020,40237 Düsseldorf,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",51.001 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.319 €,EZ 07/2020,52078 Aachen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",61.535 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,37.211 €,EZ 11/2020,49835 Wietmarschen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",30.256 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745e iPerformance Limousine,57.965 €,EZ 01/2020,60314 Frankfurt am Main,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",62.508 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,29.980 €,EZ 10/2019,91438 Bad Windsheim,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",39.350 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e Limousine,46.970 €,EZ 10/2020,49835 Wietmarschen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",57.950 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,36.680 €,EZ 09/2020,63303 Dreieich,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",57.800 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,37.480 €,EZ 11/2019,83395 Freilassing,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",24.951 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.489 €,EZ 11/2020,41460 Neuss,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",57.449 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,29.970 €,EZ 10/2020,82538 Geretsried - Gelting,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",55.509 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 745Le xDrive Limousine,70.770 €,EZ 02/2021,42549 Velbert,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",30.300 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,35.312 €,EZ 07/2020,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",17.016 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 545e xDrive Limousine,57.489 €,EZ 10/2022,57076 Siegen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",9.975 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 330e Limousine,30.970 €,EZ 10/2020,63303 Dreieich,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",85.193 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 530e xDrive iPerformance Limousine,35.440 €,EZ 04/2020,71679 Asperg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",42.863 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,35.712 €,EZ 10/2020,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",43.305 km,ca. 135 kW (184PS),gefunden auf BMW
