title,price,registration,location,benzin,mileage,power,gefunden
VW Golf Volkswagen 1.2 TSI BlueMotion Technology Comfortline,8.250 €,EZ 11/2013,71636 Ludwigsburg,"Benzin, ca. 4,9 l/100 km (komb.)* , ca. 114 g CO₂/km (komb.)* ",200.000 km,ca. 77 kW (105PS),gefunden auf autoscout24.de
Mini Cooper D Hatch 5-Türer,17.750 €,EZ 04/2019,23701 Eutin,"Diesel, ca. 4,0 l/100 km (komb.)* , ca. 104 g CO₂/km (komb.)* ",87.221 km,ca. 85 kW (116PS),gefunden auf MINI
Peugeot 508 Plug-In Hybrid 225 e-EAT8 GT 5 Türen,841 € monatlich,EZ -/2024,,"Hybrid, ca. 1,3 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* ",- km,ca. 165 kW (224PS),gefunden auf Carwow Leasing
BMW 118i Hatch,20.554 €,EZ 04/2021,47533 Kleve,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* ",33.600 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 118i Hatch,20.689 €,EZ 09/2021,88400 Biberach/Riß,"Benzin, ca. 5,6 l/100 km (komb.)* , ca. 128 g CO₂/km (komb.)* , B",86.007 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 320d Limousine,28.989 €,EZ 02/2021,63303 Dreieich,"Diesel, ca. 4,0 l/100 km (komb.)* , ca. 105 g CO₂/km (komb.)* ",86.634 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 116i Hatch,21.394 €,EZ 04/2021,32257 Bünde,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 116 g CO₂/km (komb.)* ",34.555 km,ca. 80 kW (109PS),gefunden auf BMW
BMW 120d Hatch,29.470 €,EZ 04/2023,61352 Bad Homburg v.d.H.,"Diesel, ca. 4,6 l/100 km (komb.)* , ca. 120 g CO₂/km (komb.)* , A",40.300 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 520d Limousine,71.599 €,EZ 05/2024,48249 Dülmen,"Diesel, ca. 0 g CO₂/km (komb.)* , A+++",4.900 km,ca. 145 kW (197PS),gefunden auf BMW
BMW 530d xDrive Limousine,52.500 €,EZ 10/2020,72160 Horb/Neckar,"Diesel, ca. 5,0 l/100 km (komb.)* , ca. 131 g CO₂/km (komb.)* ",48.050 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 320d xDrive Limousine,52.490 €,EZ 09/2023,28832 Achim,"Diesel, ca. 0 g CO₂/km (komb.)* ",25.618 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 530e iPerformance Limousine,30.703 €,EZ 11/2019,32657 Lemgo,"Hybrid, ca. 0 g CO₂/km (komb.)* ",73.596 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 545e xDrive Limousine,47.494 €,EZ 02/2021,80939 München,"Hybrid, ca. 0 g CO₂/km (komb.)* ",40.327 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 135 M135i xDrive Hatch,41.830 €,EZ 05/2023,42549 Velbert,"Benzin, ca. 0 g CO₂/km (komb.)* ",25.314 km,ca. 225 kW (306PS),gefunden auf BMW
BMW 520d Limousine,72.770 €,EZ 03/2024,65510 Idstein,"Diesel, ca. 0 g CO₂/km (komb.)* , A+++",6.000 km,ca. 145 kW (197PS),gefunden auf BMW
BMW 318d Limousine,31.930 €,EZ 06/2021,50374 Erftstadt,"Diesel, ca. 3,8 l/100 km (komb.)* , ca. 99 g CO₂/km (komb.)* ",29.804 km,ca. 110 kW (150PS),gefunden auf BMW
BMW 320d Limousine,55.500 €,EZ 03/2024,55743 Idar-Oberstein,"Diesel, ca. 0 g CO₂/km (komb.)* , A+++",1.500 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 530i Limousine,49.850 €,EZ 03/2023,21073 Hamburg,"Benzin, ca. 0 g CO₂/km (komb.)* ",13.100 km,ca. 180 kW (245PS),gefunden auf BMW
