title,price,registration,location,benzin,mileage,power,gefunden
Mercedes-Benz A 220 d 4M Progressive AMG-LMF PanoSD Multibeam,32.950 €,EZ 05/2022,86830 Schwabmünchen,"Diesel, ca. 5,1 l/100 km (komb.)* , ca. 134 g CO₂/km (komb.)* ",52.780 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
Mini Cooper SD 5-Türer,22.850 €,EZ 04/2019,04838 Eilenburg,"Diesel, ca. 4,2 l/100 km (komb.)* , ca. 110 g CO₂/km (komb.)* ",43.601 km,ca. 125 kW (170PS),gefunden auf MINI
Audi A7 Sportback 45 TFSI S tronic quattro 5 Türen,450 € monatlich,EZ -/2024,,"Benzin, ca. 7,6 l/100 km (komb.)* , ca. 170 g CO₂/km (komb.)* , F",- km,ca. 195 kW (265PS),gefunden auf Carwow Leasing
Mini Cooper SD 5-Türer,22.850 €,EZ 04/2019,04838 Eilenburg,"Diesel, ca. 4,2 l/100 km (komb.)* , ca. 110 g CO₂/km (komb.)* ",43.601 km,ca. 125 kW (170PS),gefunden auf MINI
Audi A8 60 TFSIe Q 2x S LINE LM21 MASSAGE SITZHZ,85.790 €,EZ -/2023,,"Hybrid, ca. 40,0 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",13.963 km,ca. 340 kW (462PS),gefunden auf hey.car Online-Kauf
Cupra Leon 1.5 eTSI DSG NAVI LED LM18,27.090 €,EZ -/2023,,"Benzin, ca. 0 g CO₂/km (komb.)* ",21.300 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Skoda Kamiq 1.0 TSI DRIVE 125 AHK NAVI VIRTUAL,20.480 €,EZ -/2021,,"Benzin, ca. 0 g CO₂/km (komb.)* ",22.248 km,ca. 81 kW (110PS),gefunden auf hey.car Online-Kauf
VW Golf Life 1.5TSI 110kW*DSG*AHK*ACC*SPUR*NAVI*,24.930 €,EZ -/2021,,"Benzin, ca. 0 g CO₂/km (komb.)* ",43.535 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Nissan Leaf ACENTA 40 kWh (* LENKRADHEIZUNG * NAVI *),17.590 €,EZ -/2021,,"Elektro, ca. 18,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",19.890 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Seat Leon 1.0 eTSI DSG Style LED/ACC,19.490 €,EZ -/2021,,"Benzin, ca. 0 g CO₂/km (komb.)* ",60.804 km,ca. 81 kW (110PS),gefunden auf hey.car Online-Kauf
Audi A4 Limousine 50 TDI qu S line tip*Standh*S-Sitze*Matrix*Virtual*Navi+*Tour*,54.470 €,EZ -/2022,,"Diesel, ca. 0 g CO₂/km (komb.)* ",25.699 km,ca. 210 kW (286PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportbackadvanced 30 TFSI S tr. AHK Virtual,29.360 €,EZ -/2023,,"Benzin, ca. 0 g CO₂/km (komb.)* ",3.966 km,ca. 81 kW (110PS),gefunden auf hey.car Online-Kauf
VW Golf VIII 1.5 TSI Style Navi+Pano+DCC+Matrix-LED+ACC,22.290 €,EZ -/2020,,"Benzin, ca. 0 g CO₂/km (komb.)* ",37.700 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
VW Golf 1.4 TSI eHybrid STYLE LED NAVI ACC DAB,23.640 €,EZ -/2021,,"Hybrid, ca. 0 g CO₂/km (komb.)* ",47.324 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Nissan Leaf 40 kWh (* AUTOMATIK * FERNLICHTASSISTENT *),17.090 €,EZ -/2022,,"Elektro, ca. 17,1 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",19.990 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 30 TDI 2x S LINE LED NAVI+ LM18 ACC,35.680 €,EZ -/2023,,"Diesel, ca. 0 g CO₂/km (komb.)* ",4.188 km,ca. 85 kW (116PS),gefunden auf hey.car Online-Kauf
Skoda Scala 1.5 TSI Style AHK,22.500 €,EZ -/2022,,"Benzin, ca. 0 g CO₂/km (komb.)* ",25.603 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
VW Golf VIII 2.0TSI DSG GTI Clubsport MATRIX+HARMAN+KAMERA,34.940 €,EZ -/2021,,"Benzin, ca. 0 g CO₂/km (komb.)* ",26.155 km,ca. 221 kW (300PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSIe 2x S LINE LED LM18 SITZHZ NAVI,29.130 €,EZ -/2021,,"Hybrid, ca. 71,4 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",43.205 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
VW Golf VIII 1.5TSI Move Navi LED ACC,25.790 €,EZ -/2023,,"Benzin, ca. 0 g CO₂/km (komb.)* ",14.450 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
VW ID.3 Pro Performance Max 58 KWh AHK ACC DCC Panorama Dach,31.190 €,EZ -/2021,,"Elektro, ca. 15,4 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",37.232 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi A8 Lang 50 TDI qu.*Pano*Laser*B&O*Pano*HUD*Virtual*Rollo*Alcantara*,66.790 €,EZ -/2022,,"Diesel, ca. 0 g CO₂/km (komb.)* ",64.770 km,ca. 210 kW (286PS),gefunden auf hey.car Online-Kauf
Audi A5 Sportback 50 TDI Q ADVANCED PANO KAMERA MATRIX LM19,53.100 €,EZ -/2023,,"Diesel, ca. 0 g CO₂/km (komb.)* ",29.143 km,ca. 210 kW (286PS),gefunden auf hey.car Online-Kauf
Audi A6 40 TDI Q SPORT LEDER MATRIX KAMERA MEMORY,49.400 €,EZ -/2023,,"Diesel, ca. 0 g CO₂/km (komb.)* ",20.668 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
Audi A4 Limousine 40 TDI Q S LINE LED NAVI S-SITZE PDC,36.370 €,EZ -/2022,,"Diesel, ca. 0 g CO₂/km (komb.)* ",37.915 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
VW Golf 8 VIII 1.5 TSI Active Matrix/Stand/ACC/Navi,25.300 €,EZ -/2023,,"Benzin, ca. 0 g CO₂/km (komb.)* ",24.127 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
VW T-Cross TSI LIFE NAVI+ACC+RFK+DIGI+SHZ+PDC+L&S,22.505 €,EZ -/2022,,"Benzin, ca. 6,0 l/100 km (komb.)* , ca. 136 g CO₂/km (komb.)* ",11.500 km,ca. 81 kW (110PS),gefunden auf hey.car Online-Kauf
VW Golf VII e- NAV Kamera ACC Spiegel-+Winter-Paket,20.290 €,EZ -/2020,,"Elektro, ca. 13,8 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",24.489 km,ca. 100 kW (136PS),gefunden auf hey.car Online-Kauf
VW Golf 1.5 TSI ACTIVE ST.HEIZ KAMERA LED+ HuD,25.410 €,EZ -/2022,,"Benzin, ca. 0 g CO₂/km (komb.)* ",22.597 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
VW Golf VII 1.0 TSI DSG IQ.DRIVE,19.900 €,EZ -/2019,,"Benzin, ca. 0 g CO₂/km (komb.)* ",31.611 km,ca. 85 kW (116PS),gefunden auf hey.car Online-Kauf
Mercedes-Benz A 220 d 4M Progressive AMG-LMF PanoSD Multibeam,32.950 €,EZ 05/2022,86830 Schwabmünchen,"Diesel, ca. 5,1 l/100 km (komb.)* , ca. 134 g CO₂/km (komb.)* ",52.780 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
Toyota Yaris 1.5 VVT-iE Style *Navi*CarPlay*LED*Klima*,20.890 €,EZ 05/2021,49090 Osnabrück,"Benzin, ca. 5,6 l/100 km (komb.)* , ca. 132 g CO₂/km (komb.)* ",14.479 km,ca. 92 kW (125PS),gefunden auf autoscout24.de
VW T5 Transporter Volkswagen Transporter Kasten-Kombi 2.0 TDI DSG Navi LED ACC SHZ Temp Te,19.980 €,EZ 09/2018,51063 Köln (Mülheim),Diesel,189.170 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Opel Astra K 1.2 Turbo Edition *Sitzheizung*PDC*,15.990 €,EZ 12/2020,93059 Regensburg,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* ",23.338 km,ca. 107 kW (145PS),gefunden auf autoscout24.de
Hyundai i30 2.0 T-GDI N Performance,26.000 €,EZ 05/2019,33604 Bielefeld,"Benzin, ca. 7,8 l/100 km (komb.)* , ca. 178 g CO₂/km (komb.)* ",63.000 km,ca. 202 kW (275PS),gefunden auf autoscout24.de
"Mercedes-Benz C 200 9G-TRONIC Avantgarde,,AHK schwenkb.,360°Kamera",32.499 €,EZ 01/2021,55288 Armsheim,"Benzin, ca. 5,9 l/100 km (komb.)* , ca. 135 g CO₂/km (komb.)* , D",10.400 km,ca. 145 kW (197PS),gefunden auf autoscout24.de
Seat Leon 1.8 TSI Start&Stop DSG FR,13.500 €,EZ 08/2017,93080 Pentling,"Benzin, ca. 5,8 l/100 km (komb.)* ",99.900 km,ca. 132 kW (179PS),gefunden auf autoscout24.de
Cupra Others 58 kWh 19 DCC HUD Top View LED Navi Beats WP,33.950 €,EZ 04/2023,91781 Weissenburg,"Elektro, ca. 0 g CO₂/km (komb.)* ",4.150 km,ca. 170 kW (231PS),gefunden auf autoscout24.de
Hyundai i30 2.0 T-GDI N Performance NAVI - LED - Sitzheizung,25.990 €,EZ 06/2019,46286 Dorsten Wulfen,Benzin,23.800 km,ca. 202 kW (275PS),gefunden auf autoscout24.de
"Audi A3 Lim. 35 TDI advanced PDC,GRA,Sitzh.,virtua",25.450 €,EZ 07/2020,50126 Bergheim,Diesel,66.370 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
Audi A1 Sline 30TFSI Navi LED B&O VC PDC SH,21.790 €,EZ 02/2020,74889 Sinsheim,Benzin,44.800 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
Mercedes-Benz S 400 d 4M lang AMG Chauffeur+Pano+STH+Burmester,99.490 €,EZ 05/2022,85622 Feldkirchen,"Diesel, ca. 7,3 l/100 km (komb.)* , ca. 192 g CO₂/km (komb.)* ",94.000 km,ca. 243 kW (330PS),gefunden auf autoscout24.de
BMW 318i 318,2.800 €,EZ 02/2006,79822 Titsee-Neustadt,"Benzin, ca. 7,3 l/100 km (komb.)* ",197.000 km,ca. 95 kW (129PS),gefunden auf autoscout24.de
VW Golf Plus Volkswagen Comfortline,2.990 €,EZ 04/2005,84137 Vilsbiburg,"Benzin, ca. 7,4 l/100 km (komb.)* , ca. 175 g CO₂/km (komb.)* , A",193.674 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
Mercedes-Benz C 280 7G-TRONIC Avantgarde,11.200 €,EZ 01/2008,73525 Schwäbisch Gmünd,"Benzin, ca. 9,4 l/100 km (komb.)* , ca. 225 g CO₂/km (komb.)* ",133.000 km,ca. 170 kW (231PS),gefunden auf autoscout24.de
Fiat Bravo 1.4 T-JET 16V Emotion,1.200 €,EZ 10/2007,50739 Köln,"Benzin, ca. 7,1 l/100 km (komb.)* ",202.379 km,ca. 110 kW (150PS),gefunden auf autoscout24.de
VW Golf Volkswagen VII 1.0 TSI 110 Join PanoD Nav AID ACC 16Z,16.988 €,EZ 04/2018,79111 Freiburg im Breisgau,Benzin,59.800 km,ca. 81 kW (110PS),gefunden auf autoscout24.de
BMW 530e 530 Aut. M Sport Edition IX HYBRID,39.995 €,EZ 11/2020,76530 Baden Baden,Andere,46.500 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
"VW ID.3 Volkswagen °°Max 150/58 219,-ohne Anzahlung Top-Sport Plus A",28.949 €,EZ 10/2021,32805 Horn-Bad Meinberg,"Andere, ca. 0 g CO₂/km (komb.)* ",24.291 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
"Hyundai Tucson 1,6T Navi Kamera Sitzheizung AHK",21.890 €,EZ 08/2020,91207 Lauf,Benzin,38.150 km,ca. 130 kW (177PS),gefunden auf autoscout24.de
Ford Focus 2.0 EcoBoost ST,19.995 €,EZ 05/2018,32545 Bad Oeynhausen,"Benzin, ca. 6,8 l/100 km (komb.)* , ca. 158 g CO₂/km (komb.)* , D",40.708 km,ca. 184 kW (250PS),gefunden auf autoscout24.de
VW Golf Volkswagen 1.4 Special Tüv Au 04/2026 Gepflegt Klima,2.000 €,EZ 04/2002,32457 Porta Westfalica,"Benzin, ca. 6,6 l/100 km (komb.)* , ca. 158 g CO₂/km (komb.)* , A+",195.000 km,ca. 55 kW (75PS),gefunden auf autoscout24.de
Toyota Prius Hybrid Comfort KAMERA SHZ WKR STAHL,19.900 €,EZ 08/2018,63071 Offenbach,Andere,65.100 km,ca. 90 kW (122PS),gefunden auf autoscout24.de
"VW Golf Volkswagen VIII Style 2.0 TSI DSG / Pano, AHK, Standh",30.980 €,EZ 06/2022,97318 Kitzingen,Benzin,30.000 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
VW Golf Volkswagen 1.4 TSI Highline,5.500 €,EZ 10/2010,38100 Braunschweig,"Benzin, ca. 6,2 l/100 km (komb.)* ",199.000 km,ca. 90 kW (122PS),gefunden auf autoscout24.de
BMW 320d 320 xDrive GT Aut. Sport Line,11.500 €,EZ 09/2014,92245 Kümmersbruck,"Diesel, ca. 5,1 l/100 km (komb.)* ",241.000 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
VW Golf Volkswagen GTI 2.0 TSI TÜV bis 05/2026 Verkauf Handel/Gewerb,14.999 €,EZ 09/2016,32805 Horn-Bad Meinberg,"Benzin, ca. 6,0 l/100 km (komb.)* , ca. 139 g CO₂/km (komb.)* ",100.781 km,ca. 162 kW (220PS),gefunden auf autoscout24.de
Mercedes-Benz E 220 BlueTec (212.001),21.000 €,EZ 06/2015,63225 Langen,"Diesel, ca. 4,5 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* ",112.860 km,ca. 125 kW (170PS),gefunden auf autoscout24.de
Mercedes-Benz C 200 Automatik Klima,1.500 €,EZ 05/1995,33442 Herzebrock-Clarholz,"Benzin, ca. 9,4 l/100 km (komb.)* , ca. 222 g CO₂/km (komb.)* ",200.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW Others 218 Gran Coupé M SPORT*LED*NAVI*H&K*PDC*SHZ*,26.890 €,EZ 01/2021,71069 Sindelfingen-Darmsheim,"Benzin, ca. 5,3 l/100 km (komb.)* , ca. 123 g CO₂/km (komb.)* ",28.400 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
"Opel Omega 2.0 16V CD - Klima, Sitzheizung",2.450 €,EZ 04/1997,52351 Düren,"Benzin, ca. 9,6 l/100 km (komb.)* , ca. 228 g CO₂/km (komb.)* , G",77.900 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Peugeot 208 PureTech 82 Style,7.400 €,EZ 02/2016,73527 Schwäbisch Gmünd,"Benzin, ca. 4,5 l/100 km (komb.)* ",82.000 km,ca. 60 kW (82PS),gefunden auf autoscout24.de
Mercedes-Benz S 500 L lang Lorinser packet gepfl. service,21.490 €,EZ 04/1999,71334 Waiblingen,"Benzin, ca. 14,0 l/100 km (komb.)* , ca. 335 g CO₂/km (komb.)* ",143.000 km,ca. 225 kW (306PS),gefunden auf autoscout24.de
Alpina B5 EXKLUSIV~B&W~STANDH~INNOV.-PAK NETTO 45.200,52.980 €,EZ 08/2019,13359 Berlin,"Benzin, ca. 10,5 l/100 km (komb.)* , ca. 240 g CO₂/km (komb.)* ",147.900 km,ca. 447 kW (608PS),gefunden auf autoscout24.de
Mercedes-Benz A 200 AMG+MBUX+LED+Kam+Distr+Keyless+Sound+SHZ,33.720 €,EZ 03/2022,49377 Vechta,"Benzin, ca. 6,1 l/100 km (komb.)* , ca. 138 g CO₂/km (komb.)* ",25.802 km,ca. 120 kW (163PS),gefunden auf autoscout24.de
BMW 530d 530 xDrive Gran Turismo,13.500 €,EZ 11/2011,59073 Hamm,"Diesel, ca. 6,9 l/100 km (komb.)* , ca. 183 g CO₂/km (komb.)* ",200.000 km,ca. 180 kW (245PS),gefunden auf autoscout24.de
Mercedes-Benz C 63 AMG Speedshift 7G-MCT,45.600 €,EZ 11/2017,86154 Augsburg,"Benzin, ca. 8,2 l/100 km (komb.)* ",112.000 km,ca. 350 kW (476PS),gefunden auf autoscout24.de
Peugeot 107 70 Filou Klima/Tüv Neu,4.150 €,EZ 07/2009,51107 Köln,"Benzin, ca. 4,5 l/100 km (komb.)* , ca. 103 g CO₂/km (komb.)* ",65.000 km,ca. 50 kW (68PS),gefunden auf autoscout24.de
Audi RS5 RS 5 Sportback 2.9 TFSI quattro tiptronic,63.790 €,EZ 07/2020,98527 Suhl,"Benzin, ca. 9,2 l/100 km (komb.)* , ca. 209 g CO₂/km (komb.)* , E",50.297 km,ca. 331 kW (450PS),gefunden auf autoscout24.de
