title,price,registration,location,benzin,mileage,power,gefunden
BMW 216 i 17 Zoll*Komfortzugang*Widescreen* DAB LED,362 € monatlich,EZ -/-,82110 Germering,"Benzin, ca. 6,3 l/100 km (komb.)* , ca. 141 g CO₂/km (komb.)* ",9.639 km,ca. 90 kW (122PS),gefunden auf Leasingmarkt
Mini Cooper 5-Türer 17´LM Navi Sitzheizung PDC,19.999 €,EZ 09/2020,71332 Waiblingen-Eisental,"Benzin, ca. 5,2 l/100 km (komb.)* , ca. 117 g CO₂/km (komb.)* , B",33.600 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Mini Cooper 5-Türer,24.995 €,EZ 04/2023,80939 München,"Benzin, ca. 5,3 l/100 km (komb.)* , ca. 122 g CO₂/km (komb.)* , B",25.355 km,ca. 100 kW (136PS),gefunden auf MINI
Mini Cooper 5-Türer,27.995 €,EZ 03/2023,80939 München,"Benzin, ca. 5,0 l/100 km (komb.)* , ca. 115 g CO₂/km (komb.)* , B",10.647 km,ca. 100 kW (136PS),gefunden auf MINI
Mini ONE 5-Türer (75 kW),19.908 €,EZ 10/2020,,"Benzin, ca. 4,9 l/100 km (komb.)* , ca. 112 g CO₂/km (komb.)* , B",34.600 km,ca. 75 kW (102PS),gefunden auf MINI
Mini ONE Aut. Pepper+Navi+Driv.Assist+Komfortzugang,17.303 €,EZ 06/2018,93055 Regensburg,"Benzin, ca. 4,8 l/100 km (komb.)* , ca. 110 g CO₂/km (komb.)* , B",46.723 km,ca. 75 kW (102PS),gefunden auf mobile.de
Mini Cooper 5-Türer,36.550 €,EZ 01/2024,08060 Zwickau,"Benzin, ca. 0 g CO₂/km (komb.)* , A+++",2.024 km,ca. 100 kW (136PS),gefunden auf MINI
Mini Cooper S 5-Türer,28.860 €,EZ 11/2020,76532 Baden-Baden,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 122 g CO₂/km (komb.)* , B",32.138 km,ca. 141 kW (192PS),gefunden auf MINI
Mini ONE 5-Türer (75 kW),17.469 €,EZ 11/2020,40549 Düsseldorf,"Benzin, ca. 5,2 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* , B",53.555 km,ca. 75 kW (102PS),gefunden auf MINI
Mini Cooper 5-Türer,20.900 €,EZ 02/2021,,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 115 g CO₂/km (komb.)* , B",16.950 km,ca. 100 kW (136PS),gefunden auf MINI
Mini Cooper 5-Türer,20.930 €,EZ 12/2020,71034 Böblingen,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 122 g CO₂/km (komb.)* , B",8.168 km,ca. 100 kW (136PS),gefunden auf MINI
Mini Cooper S 5-Türer,28.980 €,EZ 08/2023,40721 Hilden,"Benzin, ca. 5,6 l/100 km (komb.)* , ca. 128 g CO₂/km (komb.)* ",4.225 km,ca. 131 kW (178PS),gefunden auf MINI
Mini Cooper 5-Türer Chili DAB LED Tempomat Klimaaut.,21.470 €,EZ 09/2020,70569 Stuttgart,"Benzin, ca. 4,9 l/100 km (komb.)* , ca. 112 g CO₂/km (komb.)* , B",31.760 km,ca. 100 kW (136PS),gefunden auf mobile.de
Mini Cooper S 5-Türer Younique Trim,31.801 €,EZ 11/2022,44263 Dortmund,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 123 g CO₂/km (komb.)* , B",10.117 km,ca. 131 kW (178PS),gefunden auf mobile.de
Mini Cooper S 5-Türer,28.989 €,EZ 06/2023,29410 Salzwedel,"Benzin, ca. 0 g CO₂/km (komb.)* ",3.950 km,ca. 131 kW (178PS),gefunden auf MINI
Mini ONE 5-Türer LED Komfortzugang PDC SHZ Sportsitze,20.798 €,EZ 06/2022,65203 Wiesbaden,"Benzin, ca. 5,2 l/100 km (komb.)* , ca. 138 g CO₂/km (komb.)* , B",14.786 km,ca. 75 kW (102PS),gefunden auf mobile.de
Mini Cooper 5-Türer,19.589 €,EZ 10/2020,51491 Overath,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 115 g CO₂/km (komb.)* , B",35.254 km,ca. 100 kW (136PS),gefunden auf MINI
Mini Cooper Countryman Navi Apple CarPlay DAB Keyless Entry Temp PDCv+h P,23.977 €,EZ 10/2020,63512 Hainburg,"Benzin, ca. 5,3 l/100 km (komb.)* , ca. 120 g CO₂/km (komb.)* , A",28.022 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
Mini Cooper 5-Türer,20.629 €,EZ 12/2020,76532 Baden-Baden,"Benzin, ca. 5,2 l/100 km (komb.)* , ca. 118 g CO₂/km (komb.)* ",23.469 km,ca. 100 kW (136PS),gefunden auf MINI
Mini Cooper SD 5-Türer,13.650 €,EZ 03/2015,48599 Gronau,"Diesel, ca. 4,2 l/100 km (komb.)* , ca. 109 g CO₂/km (komb.)* ",159.450 km,ca. 125 kW (170PS),gefunden auf MINI
Mini ONE 5-Türer (75 kW),18.950 €,EZ 11/2020,41334 Nettetal,"Benzin, ca. 5,0 l/100 km (komb.)* , ca. 114 g CO₂/km (komb.)* , B",56.605 km,ca. 75 kW (102PS),gefunden auf MINI
