title,price,registration,location,benzin,mileage,power,gefunden
Opel Corsa E Edition ecoFlex*EURO 6b*SCHECKHEFT*,4.500 €,EZ 07/2015,52146 Würselen,"Benzin, ca. 4,3 l/100 km (komb.)* , ca. 106 g CO₂/km (komb.)* ",222.982 km,ca. 66 kW (90PS),gefunden auf autoscout24.de
VW Golf 1.4 TSI Lounge BlueMotion Tech.,16.490 €,EZ -/2016,,"Benzin, ca. 5,0 l/100 km (komb.)* , ca. 116 g CO₂/km (komb.)* ",57.069 km,ca. 92 kW (125PS),gefunden auf Autohero
Hyundai IONIQ 6 53kWh 111kW 4 Türen,636 € monatlich,EZ -/2024,,"Elektro, ca. 0 g CO₂/km (komb.)* , A",- km,ca. 111 kW (151PS),gefunden auf Carwow Leasing
VW Golf 1.4 TSI Lounge BlueMotion Tech.,16.490 €,EZ -/2016,,"Benzin, ca. 5,0 l/100 km (komb.)* , ca. 116 g CO₂/km (komb.)* ",57.069 km,ca. 92 kW (125PS),gefunden auf Autohero
Audi A6 Limousine 55 TFSIe Q LM20 HD-MATRIX MASSAGE B&O,61.080 €,EZ -/2022,,"Hybrid, ca. 0 g CO₂/km (komb.)* ",39.894 km,ca. 270 kW (367PS),gefunden auf hey.car Online-Kauf
VW Golf 1.4 eHybrid GTE AHK KAMERA LED+ LM18,28.400 €,EZ -/2022,,"Hybrid, ca. 66,7 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",12.038 km,ca. 180 kW (245PS),gefunden auf hey.car Online-Kauf
VW Golf 1.0 TSI DSG LIFE NAVI KAMERA ACC LED,24.630 €,EZ -/2023,,"Benzin, ca. 0 g CO₂/km (komb.)* ",12.935 km,ca. 81 kW (110PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 35 TDI ADVANCED LM18 OPTIK-PKT SPORTSITZE,33.780 €,EZ -/2023,,"Diesel, ca. 0 g CO₂/km (komb.)* ",6.604 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Audi RS3 Sportback MATRIX LM19 SPORTABGAS KEYLESS,63.430 €,EZ -/2023,,"Benzin, ca. 9,0 l/100 km (komb.)* , ca. 205 g CO₂/km (komb.)* ",5.216 km,ca. 294 kW (400PS),gefunden auf hey.car Online-Kauf
VW Golf Life 1.5TSI 96kW 6-Gang*AHK*NAVI*LED*VIRTUAL*,20.430 €,EZ -/2020,,"Benzin, ca. 0 g CO₂/km (komb.)* ",48.400 km,ca. 96 kW (131PS),gefunden auf hey.car Online-Kauf
