title,price,registration,location,benzin,mileage,power,gefunden
Tesla Model 3 LR USS Langstreckenbatt. Allradantrieb Dual Motor,45.500 €,EZ 06/2022,93133 Burglengenfeld,Elektro,26.500 km,ca. 366 kW (498PS),gefunden auf autoscout24.de
Mini Cooper 5-Türer,20.790 €,EZ 10/2020,23972 Dorf Mecklenburg,"Benzin, ca. 4,9 l/100 km (komb.)* , ca. 112 g CO₂/km (komb.)* , B",23.294 km,ca. 100 kW (136PS),gefunden auf MINI
Audi A7 Sportback TDI quattro 20 B&O AHK Matrix-LED,53.690 €,EZ -/2019,,"Diesel, ca. 5,7 l/100 km (komb.)* , ca. 150 g CO₂/km (komb.)* ",41.390 km,ca. 170 kW (231PS),gefunden auf hey.car Online-Kauf
BMW 120d,31.199 €,EZ 03/2023,86899 Landsberg,"Diesel, ca. 5,1 l/100 km (komb.)* , ca. 169 g CO₂/km (komb.)* , A",9.945 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 135 M135i xDrive,39.699 €,EZ 02/2023,87700 Memmingen,"Benzin, ca. 8,0 l/100 km (komb.)* , ca. 1.890 g CO₂/km (komb.)* ",4.983 km,ca. 225 kW (306PS),gefunden auf BMW
BMW 118i Hatch,25.479 €,EZ 09/2020,44625 Herne,"Benzin, ca. 5,0 l/100 km (komb.)* , ca. 113 g CO₂/km (komb.)* ",42.854 km,ca. 103 kW (140PS),gefunden auf BMW
BMW 320i Limousine,33.699 €,EZ 10/2020,86381 Krumbach,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* , A",43.877 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 118i,20.659 €,EZ 11/2020,Kirchheim / Teck 73230,"Benzin, ca. 4,9 l/100 km (komb.)* , ca. 113 g CO₂/km (komb.)* , A",49.949 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 120d,31.499 €,EZ 02/2023,86381 Krumbach,"Diesel, ca. 5,1 l/100 km (komb.)* , ca. 169 g CO₂/km (komb.)* , A",4.041 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 118i Hatch,18.398 €,EZ 09/2020,63322 Rödermark-Oberroden,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 122 g CO₂/km (komb.)* ",26.539 km,ca. 103 kW (140PS),gefunden auf BMW
BMW 120d,32.109 €,EZ 02/2023,89077 Ulm,"Diesel, ca. 4,3 l/100 km (komb.)* , ca. 114 g CO₂/km (komb.)* ",5.649 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 330e Limousine,29.450 €,EZ 06/2020,24118 Kiel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",53.031 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 135 M135i xDrive,39.815 €,EZ 03/2023,87700 Memmingen,"Benzin, ca. 0 g CO₂/km (komb.)* ",4.124 km,ca. 225 kW (306PS),gefunden auf BMW
BMW 118i,20.659 €,EZ 12/2020,73037 Göppingen,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* , B",20.549 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 750Li xDrive Berline,47.166 €,EZ 06/2019,75179 Pforzheim,"Benzin, ca. 9,5 l/100 km (komb.)* , ca. 218 g CO₂/km (komb.)* , D",98.001 km,ca. 390 kW (530PS),gefunden auf BMW
BMW 750Li xDrive Limousine,52.879 €,EZ 06/2019,86167 Augsburg,"Benzin, ca. 9,5 l/100 km (komb.)* , ca. 218 g CO₂/km (komb.)* ",104.700 km,ca. 390 kW (530PS),gefunden auf BMW
BMW 135 M135i xDrive,40.039 €,EZ 02/2023,89077 Ulm,"Benzin, ca. 0 g CO₂/km (komb.)* ",4.827 km,ca. 225 kW (306PS),gefunden auf BMW
