title,price,registration,location,benzin,mileage,power,gefunden
BMW 318i 318 *LED*PDC*KLIMA*LIMITER*ALU*GARANTIE,20.150 €,EZ 02/2018,90441 Nürnberg,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* ",11.850 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 318 i Shadow-Line Klimaautomat PDC SHZ Alu EURO 6,13.900 €,EZ 03/2016,40231 Düsseldorf,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 121 g CO₂/km (komb.)* ",150.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 318 i M Sport/M Paket SHADOW+NAVI+LED+KOMFORTZ+19,17.950 €,EZ 03/2017,36179 Bebra,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 121 g CO₂/km (komb.)* ",59.586 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 318 i Advantage SHZ NAVI LED PDC Navi Bus.,15.990 €,EZ 07/2018,54634 Bitburg,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 119 g CO₂/km (komb.)* ",162.790 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 318 i ADVANTAGE NAVI+LED+SHZ+PDC+17,23.912 €,EZ -/2019,,"Benzin, ca. 6,3 l/100 km (komb.)* , ca. 143 g CO₂/km (komb.)* , C",24.900 km,ca. 100 kW (136PS),gefunden auf hey.car Online-Kauf
"BMW 318 i Advantage (Navi, Tempomat, LED, Insp. NEU)",18.999 €,EZ 01/2017,33175 Bad Lippspringe,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 121 g CO₂/km (komb.)* ",64.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 318 i Lim. Advantage LED~HEADUP~NAVI~AHK~SHZ~,18.399 €,EZ 02/2017,44141 Dortmund,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 121 g CO₂/km (komb.)* ",54.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 318 i Lim. |1.Hand|NAVI|PDC|ALU|TÜV NEU,12.480 €,EZ 08/2016,36367 Wartenberg-Angersbach,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 121 g CO₂/km (komb.)* ",169.892 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 318i 318 Luxury Line,18.300 €,EZ 12/2017,67304 Eisenberg,"Benzin, ca. 5,4 l/100 km (komb.)* ",69.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 318 i Navi Head-Up Display Surround-Kamerasystem,19.890 €,EZ 07/2018,47443 Moers,"Benzin, ca. 6,3 l/100 km (komb.)* , ca. 143 g CO₂/km (komb.)* ",107.000 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 318 Advantage i Limousine,18.790 €,EZ 01/2017,06886 Lutherstadt Wittenberg,"Benzin, ca. 5,1 l/100 km (komb.)* , ca. 121 g CO₂/km (komb.)* ",94.901 km,ca. 100 kW (136PS),gefunden auf autoscout24.de
BMW 318i 318 Comfort Edition,22.000 €,EZ 05/2018,78647 Trossingen,"Benzin, ca. 8,0 l/100 km (komb.)* ",63.000 km,ca. 85 kW (116PS),gefunden auf autoscout24.de
