title,price,registration,location,benzin,mileage,power,gefunden
VW Golf Volkswagen VIII GTE 1.4 DSG NAVI KAM SHZ KLIMA,25.988 €,EZ 03/2021,51379 Leverkusen,"Hybrid, ca. 14,6 l/100 km (komb.)* , ca. 26 g CO₂/km (komb.)* , A+",24.989 km,ca. 180 kW (245PS),gefunden auf autoscout24.de
BMW 320e Berlina,26.980 €,EZ 05/2021,71679 Asperg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",64.741 km,ca. 120 kW (163PS),gefunden auf BMW
Audi A3 Sportback 40 TFSI e S tronic advanced B&O/Vir,27.581 €,EZ 08/2021,85386 Eching,Hybrid,35.977 km,ca. 150 kW (204PS),gefunden auf mobile.de
VW Golf Volkswagen VIII GTE 1.4 DSG NAVI KAM SHZ KLIMA,25.988 €,EZ 03/2021,51379 Leverkusen,"Hybrid, ca. 14,6 l/100 km (komb.)* , ca. 26 g CO₂/km (komb.)* , A+",24.989 km,ca. 180 kW (245PS),gefunden auf autoscout24.de
Mercedes-Benz A 250 e AMG/Navi/Wide/LED/Cam/Amb/DAB/CarPlay/18,30.490 €,EZ 12/2021,57518 Betzdorf,Hybrid,21.392 km,ca. 118 kW (160PS),gefunden auf autoscout24.de
"Renault ZOE R135 Z.E 50 Intens inkl. Batterie CCS, Winterpaket",17.990 €,EZ 10/2021,85716 Unterschleißheim,"Elektro, ca. 0 g CO₂/km (komb.)* ",29.400 km,ca. 51 kW (69PS),gefunden auf autoscout24.de
Polestar 2 Long RangeSingle+PlusPaket+PilotPaket,38.685 €,EZ 12/2021,45309 Essen,"Elektro, ca. 0 g CO₂/km (komb.)* ",20.545 km,ca. 170 kW (231PS),gefunden auf autoscout24.de
BMW 320 e Lim. Advantage Navi.LED.AHK.PDCvo+hi.Hotspo,28.420 €,EZ 09/2021,74074 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* ",44.207 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
BMW i3 s Navi Professional*DAB*PDC*Unfallfrei*,23.460 €,EZ 11/2021,81827 München,"Elektro, ca. 14,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",11.810 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
Mercedes-Benz EQE 53 AMG 4M Keramik Driversp Fahrass WideScreen,79.990 €,EZ 03/2023,80636 München,"Elektro, ca. 0 g CO₂/km (komb.)* ",2.997 km,ca. 460 kW (625PS),gefunden auf autoscout24.de
Mazda 3 2.0 Skyactiv-X Mild-Hybrid Edition 100 ACC NAV,21.950 €,EZ 01/2021,31867 Lauenau,"Hybrid, ca. 4,5 l/100 km (komb.)* , ca. 103 g CO₂/km (komb.)* , A+",17.290 km,ca. 132 kW (179PS),gefunden auf autoscout24.de
Cupra Leon e-HYBRID 1.4 TSI DSG NAVI LED ACC PDC,24.480 €,EZ 12/2020,79618 Rheinfelden (Baden) (Rheinfelden),"Hybrid, ca. 1,6 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",33.375 km,ca. 180 kW (245PS),gefunden auf autoscout24.de
"BMW i3 S 120Ah NaviProf.Rfk,LED,Harman/Kardon,DAB",22.899 €,EZ 12/2020,86899 Landsberg am Lech,"Elektro, ca. 0 g CO₂/km (komb.)* ",29.184 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW i3 s Navi Professional*DAB*Wärmepumpe*PDC*,22.460 €,EZ 09/2021,81827 München,"Elektro, ca. 14,0 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",27.385 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
