title,price,registration,location,benzin,mileage,power,gefunden
BMW 530 d,21.000 €,EZ 05/2017,40233 Düsseldorf,"Diesel, ca. 4,5 l/100 km (komb.)* , ca. 118 g CO₂/km (komb.)* ",183.000 km,ca. 195 kW (265PS),gefunden auf autoscout24.de
Hyundai IONIQ 6 53kWh 111kW 4 Türen,486 € monatlich,EZ -/2024,,"Elektro, ca. 0 g CO₂/km (komb.)* , A",- km,ca. 111 kW (151PS),gefunden auf Carwow Leasing
Mini Cooper S 5-Türer,26.890 €,EZ 06/2023,74545 Michelfeld,"Benzin, ca. 0 g CO₂/km (komb.)* ",25.572 km,ca. 131 kW (178PS),gefunden auf MINI
Ford Focus Active X LED+Kamera+AHK+Winterpaket,37.039 €,EZ -/2024,,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 124 g CO₂/km (komb.)* ",1.862 km,ca. 92 kW (125PS),gefunden auf hey.car Online-Kauf
Audi A3,40.720 €,EZ -/2023,,"Benzin, ca. 4,7 l/100 km (komb.)* , ca. 107 g CO₂/km (komb.)* , A",9.999 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
VW Golf VIII 2.0 TSI GTI Clubsport+DSG+NAV+RFK+ACC,48.470 €,EZ -/2024,,"Benzin, ca. 7,5 l/100 km (komb.)* , ca. 170 g CO₂/km (komb.)* ",2.500 km,ca. 221 kW (300PS),gefunden auf hey.car Online-Kauf
VW Golf VIII GTI 2.0 TSI DSG Clubsport NAVI | PANO,43.240 €,EZ -/2024,,"Benzin, ca. 7,4 l/100 km (komb.)* , ca. 168 g CO₂/km (komb.)* ",2.576 km,ca. 221 kW (300PS),gefunden auf hey.car Online-Kauf
VW Golf Life eTSI DSG|NAVI|KAMERA|TRAVEL|KEYLESS,28.140 €,EZ -/2023,,"Benzin, ca. 5,6 l/100 km (komb.)* , ca. 128 g CO₂/km (komb.)* ",17.770 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
VW Golf 2.0 TDI DSG MOVE AHK KAMERA LED ACC,28.400 €,EZ -/2023,,"Diesel, ca. 4,4 l/100 km (komb.)* , ca. 115 g CO₂/km (komb.)* ",25.987 km,ca. 110 kW (150PS),gefunden auf hey.car Online-Kauf
Audi A3 Sportback 40 TFSIe S tronic SITZHEIZUNG,33.099 €,EZ -/2024,,"Hybrid, ca. 1,0 l/100 km (komb.)* , ca. 24 g CO₂/km (komb.)* ",2.500 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
