title,price,registration,location,benzin,mileage,power,gefunden
Renault ZOE Intens Z.E 40 NAVI KLIMA KAMERA MIET-AKKU,7.290 €,EZ 10/2018,85354 Freising,"Elektro, ca. 17,2 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+",122.235 km,ca. 68 kW (92PS),gefunden auf autoscout24.de
Audi A8 L 60 TFSIe*EUPE 159.495*RSE*RSR*Pano*HUD*B&O*,93.590 €,EZ -/2022,,"Hybrid, ca. 51 g CO₂/km (komb.)* ",6.569 km,ca. 250 kW (340PS),gefunden auf hey.car Online-Kauf
VW Golf 1.5 eHybrid DSG Style SHZ MATRIX,26.880 €,EZ 12/2022,78532 Tuttlingen,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 33 g CO₂/km (komb.)* , A+++",14.901 km,ca. 110 kW (150PS),gefunden auf hey.car
Opel Astra Elegance Business PHEV LED On Board-Ch. 8-fach ber.,28.521 €,EZ -/2022,80636 München,"Hybrid, ca. 1,1 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",14.000 km,ca. 132 kW (179PS),gefunden auf hey.car
Audi A3 Sportback 40 TFSI e -tron+NAVI+LED+VIRT COCK+,27.690 €,EZ -/2021,18059 Rostock,"Hybrid, ca. 1,4 l/100 km (komb.)* , ca. 30 g CO₂/km (komb.)* , A+++",35.913 km,ca. 110 kW (150PS),gefunden auf hey.car
Kia EV6 77.4 WP AIR COMF ASSISTNES SOUND DRIVE,55.480 €,EZ -/2022,45141 Essen,"Elektro, ca. 17,2 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",10 km,ca. 239 kW (325PS),gefunden auf hey.car
Kia EV6 77.4 ASSISTENS DRIVE,52.380 €,EZ -/2022,58708 Menden,"Elektro, ca. 16,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",10 km,ca. 168 kW (228PS),gefunden auf hey.car
Audi A3 Sportback 40 TFSI e S line,38.480 €,EZ 08/2023,56070 Koblenz,"Hybrid, ca. 1,1 l/100 km (komb.)* , ca. 24 g CO₂/km (komb.)* , A+++",7.000 km,ca. 110 kW (150PS),gefunden auf hey.car
"VW Golf GTE 1,4 l eHybrid OPF +NAVI+PDC+WINTERPAKET",25.975 €,EZ -/2021,54497 Morbach,"Hybrid, ca. 0 g CO₂/km (komb.)* ",16.252 km,ca. 190 kW (258PS),gefunden auf hey.car
Smart ForFour EQ EQ forfour,14.160 €,EZ -/2021,24109 Kiel,"Elektro, ca. 0 g CO₂/km (komb.)* ",27.303 km,ca. 60 kW (82PS),gefunden auf hey.car
Kia EV6 77.4 GT LINE WP ASS+ SOUND DESIGN BRIGHT,56.180 €,EZ -/2022,58708 Menden,"Elektro, ca. 17,2 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",10 km,ca. 168 kW (228PS),gefunden auf hey.car
Kia EV6 77.4 AWD ASSISTENZ NAVI E HECKKLAPPE,53.980 €,EZ -/2022,45141 Essen,"Elektro, ca. 17,2 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",10 km,ca. 239 kW (325PS),gefunden auf hey.car
BMW M3 M340i xDrive Limousine SZH KLIMA DAB HIFI,48.980 €,EZ -/2020,84453 Mühldorf am Inn,"Hybrid, ca. 6,6 l/100 km (komb.)* , ca. 152 g CO₂/km (komb.)* , B",20.499 km,ca. 275 kW (374PS),gefunden auf hey.car
Mercedes-Benz EQE 300 ElectricArt Memo,52.490 €,EZ -/2022,58135 Hagen,"Elektro, ca. 16,5 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",19.709 km,ca. 180 kW (245PS),gefunden auf hey.car
VW ID.4 Pro Performance 1-Gang-Automatik,49.970 €,EZ -/2023,93342 Saal a. d. Donau,"Elektro, ca. 17,3 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",1.170 km,ca. 150 kW (204PS),gefunden auf hey.car
Kia EV6 77.4 WP AIR COMF ASSISTNES SOUND DRIVE,55.480 €,EZ -/2022,58708 Menden,"Elektro, ca. 17,2 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",10 km,ca. 239 kW (325PS),gefunden auf hey.car
VW ID.3 Pro Performance LM19 NAVI MATRIXLED,36.844 €,EZ -/2023,44141 Dortmund,"Elektro, ca. 15,2 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A+++",2.336 km,ca. 150 kW (204PS),gefunden auf hey.car
"Hyundai Kona Prime-,Sitz-Komfort-und Assistenz-Paket 2 Ledersitze Bose",51.800 €,EZ -/2022,74321 Bietigheim-Bissingen,"Elektro, ca. 14,7 kWh/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* ",6 km,ca. 160 kW (218PS),gefunden auf hey.car
