title,price,registration,location,benzin,mileage,power,gefunden
Mazda 2 1.5 SKYACTIV-G 90 Exclusive-Line (BSM+PPS),12.440 €,EZ 02/2018,14727 Premnitz / Nahe A2,"Benzin, ca. 4,5 l/100 km (komb.)* , ca. 105 g CO₂/km (komb.)* , B",54.720 km,ca. 66 kW (90PS),gefunden auf autoscout24.de
Mini Cooper 5-Türer,21.779 €,EZ 09/2020,87629 Füssen,"Benzin, ca. 4,9 l/100 km (komb.)* , ca. 112 g CO₂/km (komb.)* , B",39.300 km,ca. 100 kW (136PS),gefunden auf MINI
Audi A6 Limousine 45 TDI Q DESIGN LEDER LM19 ASSIST KAMERA,54.520 €,EZ -/2023,,"Diesel, ca. 6,1 l/100 km (komb.)* , ca. 160 g CO₂/km (komb.)* ",21.827 km,ca. 180 kW (245PS),gefunden auf hey.car Online-Kauf
BMW 320d Gran Turismo,33.899 €,EZ 10/2020,59929 Brilon,"Diesel, ca. 4,9 l/100 km (komb.)* , ca. 128 g CO₂/km (komb.)* , A",28.600 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 530d Sedan,52.390 €,EZ 03/2023,63303 Dreieich-Sprendlingen,"Diesel, ca. 4,7 l/100 km (komb.)* , ca. 123 g CO₂/km (komb.)* , A+",39.593 km,ca. 210 kW (286PS),gefunden auf BMW
BMW 120i Hatch,34.450 €,EZ 08/2022,55543 Bad Kreuznach,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* ",8.633 km,ca. 131 kW (178PS),gefunden auf BMW
BMW 118i,24.890 €,EZ 07/2022,70569 Stuttgart,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* , B",5.364 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 116i Hatch,18.900 €,EZ 03/2021,89407 Dillingen,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 124 g CO₂/km (komb.)* , B",50.500 km,ca. 80 kW (109PS),gefunden auf BMW
BMW M5 Limousine,71.949 €,EZ 08/2020,36469 Tiefenort,"Benzin, ca. 10,6 l/100 km (komb.)* , ca. 241 g CO₂/km (komb.)* , F",44.900 km,ca. 441 kW (600PS),gefunden auf BMW
BMW 330e Limousine MX,34.950 €,EZ 01/2021,36469 Tiefenort,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",19.345 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 118i,19.885 €,EZ 03/2021,07957 Langenwetzendorf,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* , B",26.130 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 118i,20.987 €,EZ 01/2021,36043 Fulda,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* , B",30.134 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 540i xDrive Limousine,44.801 €,EZ 04/2020,32429 Minden,"Benzin, ca. 7,2 l/100 km (komb.)* , ca. 164 g CO₂/km (komb.)* , C",47.154 km,ca. 250 kW (340PS),gefunden auf BMW
