title,price,registration,location,benzin,mileage,power,gefunden
BMW 330 e M Sport HiFi DAB PA Shadow Line,37.480 €,EZ 12/2020,51371 Leverkusen,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",36.000 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330e xDrive Limousine,36.930 €,EZ 01/2021,40549 Düsseldorf,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",55.493 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Berlina Advantage HiFi DAB Tempomat,30.350 €,EZ -/2021,,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 40 g CO₂/km (komb.)* ",44.495 km,ca. 215 kW (292PS),gefunden auf hey.car Online-Kauf
BMW 330 e M Sport HiFi DAB PA Shadow Line,37.480 €,EZ 12/2020,51371 Leverkusen,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",36.000 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330 e Luxury Line LEDER NAVI LED SPORTSITZ(E),38.390 €,EZ 03/2021,42897 Remscheid,Hybrid,8.855 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e NaviProf HeadUp Leder Laser ACC Gladach,36.975 €,EZ 10/2020,83512 Wasserburg a. Inn,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 38 g CO₂/km (komb.)* , A+",18.300 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e Limousine M Sport HUD Navi digitales Cockpit Mem,35.490 €,EZ 02/2021,39108 Magdeburg,"Hybrid, ca. 1,5 l/100 km (komb.)* , A+",33.279 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 320 e LC PROF+HIFI+Dri.Ass.+Park.Ass.+LED+Wireless,30.220 €,EZ 11/2021,59227 Ahlen,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",42.460 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
BMW 330e xDrive Berlina Advantage HiFi DAB Tempomat,30.350 €,EZ -/2021,,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 40 g CO₂/km (komb.)* ",44.495 km,ca. 215 kW (292PS),gefunden auf hey.car Online-Kauf
BMW 330 e M Sport HeadUp ACC Glasdach Laser e-Sitze,37.745 €,EZ 07/2021,83512 Wasserburg a. Inn,"Hybrid, A+",49.250 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
"BMW 330 e Sport-Aut.HUD SurView LiveProf.Ha/Ka.DAB18""",33.900 €,EZ 01/2021,74564 Crailsheim,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+++",51.562 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e xDrive Luxury Line Kamera GSD DAB HUD Sport,32.999 €,EZ 10/2020,30916 Isernhagen,"Hybrid, ca. 40 g CO₂/km (komb.)* , A+",31.217 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e SportLine Kamera HUD HiFi ACC Laser Komfort,30.999 €,EZ 06/2020,29225 Celle,"Hybrid, ca. 36 g CO₂/km (komb.)* , A+",34.770 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e xDrive M Sport Automatik ACC Harman Kardon,37.730 €,EZ 03/2021,72336 Balingen,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 40 g CO₂/km (komb.)* , A+",58.345 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330 e Limousine Sport Line Navi LED HarmanKardon,27.240 €,EZ 12/2020,91616 Neusitz/Rothenburg,"Hybrid, ca. 0 g CO₂/km (komb.)* ",78.250 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e Limousine M-Sportpaket 2 JAHRE GARANTIE,37.489 €,EZ 10/2020,94036 Passau,"Hybrid, ca. 1,6 l/100 km (komb.)* , ca. 37 g CO₂/km (komb.)* , A+++",34.132 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e Limousine Sportpaket M,703 € monatlich,EZ -/-,53119 Bonn,Hybrid,32.758 km,ca. 215 kW (292PS),gefunden auf Leasingmarkt
BMW 330e e Limousine Sportpaket M,703 € monatlich,EZ 11/2022,53119 Bonn,"Hybrid, ca. 0 g CO₂/km (komb.)* NEFZ",32.758 km,ca. 215 kW (292PS),gefunden auf LeasingTime
BMW 330 e Limousine M Sport HUD+DAB+HK-Surround+Wlan+,32.844 €,EZ 10/2020,74613 Öhringen,"Hybrid, ca. 0 g CO₂/km (komb.)* ",75.000 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330 e Limousine Laserlicht+HUD+DAB+HK-Sound+WLAN,32.880 €,EZ 10/2020,74613 Öhringen,"Hybrid, ca. 0 g CO₂/km (komb.)* ",30.694 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330 e Limousine Sport Line Driving+Park Assis.,34.480 €,EZ 09/2021,74613 Öhringen,"Hybrid, ca. 0 g CO₂/km (komb.)* ",22.344 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330 e M Sport Automatik Sport Aut. Klimaaut. PDC,34.930 €,EZ 11/2020,72336 Balingen,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",62.397 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330 e Lim. Luxury Line Leder. Navi Prof. Glasdach,27.990 €,EZ 10/2020,97424 Schweinfurt,"Hybrid, ca. 0 g CO₂/km (komb.)* ",116.739 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 320 e Limousine Sport Line DAB/Live Cockpit Prof. DAB/,31.790 €,EZ 02/2022,97076 Würzburg,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",89.760 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
BMW 330 e M Sport Automatik Sport Aut. Klimaaut. PDC,35.930 €,EZ 07/2020,78166 Donaueschingen,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",50.226 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330 e xDrive M Sport Navi Head Up Laserlicht AHK,34.960 €,EZ 11/2020,72800 Eningen u. A.,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 40 g CO₂/km (komb.)* ",58.320 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330 e Limousine Aut. HUD PANO ACC RFK,27.900 €,EZ 07/2020,51063 Köln,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 37 g CO₂/km (komb.)* , A+",103.161 km,ca. 185 kW (252PS),gefunden auf autoscout24.de
BMW 330 eA Limousine Sport Line Head Up Display Laser,30.630 €,EZ 04/2020,73037 Göppingen,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",83.839 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330e xDrive Limousine,36.930 €,EZ 01/2021,40549 Düsseldorf,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",55.493 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,36.901 €,EZ 12/2019,22885 Barsbüttel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",41.037 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,25.900 €,EZ 04/2021,13629 Berlin,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",110.100 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,34.180 €,EZ 12/2019,70569 Stuttgart,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",55.696 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 320e Limousine,38.640 €,EZ 05/2022,13629 Berlin,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",15.700 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 330e Limousine,30.660 €,EZ 11/2020,34125 Kassel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",12.348 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,34.690 €,EZ 10/2020,23560 Lübeck,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",56.228 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,39.490 €,EZ 07/2020,68169 Mannheim,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",45.622 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.990 €,EZ 08/2020,15806 Zossen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",80.546 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,31.350 €,EZ 11/2020,63785 Obernburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",69.990 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,22.930 €,EZ 02/2021,16515 Oranienburg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",161.100 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 320e Sedan G20 XB1,38.680 €,EZ 09/2022,40721 Hilden,"Hybrid, ca. 0 g CO₂/km (komb.)* ",30.975 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 330e Limousine,32.930 €,EZ 12/2020,52525 Heinsberg,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",37.351 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.950 €,EZ 06/2020,59368 Werne,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",47.006 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,34.249 €,EZ 03/2020,66954 Pirmasens,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",41.570 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e xDrive Limousine,39.855 €,EZ 11/2020,88046 Friedrichshafen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",60.000 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 320e Berlina,28.749 €,EZ 07/2021,74074 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",21.000 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 320e Berlina,28.748 €,EZ 09/2021,74074 Heilbronn,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",19.700 km,ca. 120 kW (163PS),gefunden auf BMW
BMW 330e Limousine,35.440 €,EZ 03/2020,91616 Neusitz,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",45.486 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,33.501 €,EZ 03/2021,22885 Barsbüttel,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",53.562 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Berlina,28.989 €,EZ 12/2020,23560 Lübeck,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",62.614 km,ca. 135 kW (184PS),gefunden auf BMW
BMW 330e Limousine,32.949 €,EZ 07/2020,66954 Pirmasens,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",50.600 km,ca. 135 kW (184PS),gefunden auf BMW
