title,price,registration,location,benzin,mileage,power,gefunden
"BMW 330 e xDrive Advantage Navi,AHK,HUD,Kam,Laser",32.890 €,EZ 10/2021,51674 Wiehl,Hybrid,83.149 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330e Lim M Sport LiveCockpitProf HiFi RFK Alarm,37.450 €,EZ -/2020,,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",42.191 km,ca. 215 kW (292PS),gefunden auf hey.car Online-Kauf
BMW 330e Limousine,34.240 €,EZ 11/2019,91058 Erlangen,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",41.350 km,ca. 135 kW (184PS),gefunden auf BMW
"BMW 330 e xDrive Advantage Navi,AHK,HUD,Kam,Laser",32.890 €,EZ 10/2021,51674 Wiehl,Hybrid,83.149 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330e Limousine Advantage,35.080 €,EZ 09/2020,40237 Düsseldorf,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",38.066 km,ca. 215 kW (292PS),gefunden auf mobile.de
"BMW 330e 330 Lim. iPerformance Luxury Line, Head-Up",24.450 €,EZ 06/2016,01279 Dresden,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 44 g CO₂/km (komb.)* ",22.300 km,ca. 135 kW (184PS),gefunden auf mobile.de
"BMW 330e Lim. ADVANTAGE HYBRID LED NAVI PDC FSE 17""",29.550 €,EZ 12/2020,24536 Neumünster,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",62.614 km,ca. 185 kW (252PS),gefunden auf mobile.de
BMW 320e Lim. Advantage Navi.LED.AHK.PDCvo+hi.Hotspo,29.444 €,EZ 09/2021,74074 Heilbronn,Hybrid,44.207 km,ca. 203 kW (276PS),gefunden auf mobile.de
BMW 330e Lim M Sport LiveCockpitProf HiFi RFK Alarm,37.450 €,EZ -/2020,,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",42.191 km,ca. 215 kW (292PS),gefunden auf hey.car Online-Kauf
BMW 330e Limousine M Sportpaket HK HiFi DAB LED GSD,71.199 €,EZ -/2022,,"Hybrid, ca. 0 g CO₂/km (komb.)* ",6.000 km,ca. 135 kW (184PS),gefunden auf hey.car Online-Kauf
"BMW 330 e, M-Paket, HUD, Memory, H/K, Parklenkassist, Kamera, LED",40.440 €,EZ -/2019,,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 43 g CO₂/km (komb.)* , A+",39.195 km,ca. 215 kW (292PS),gefunden auf hey.car Online-Kauf
BMW 330 e Advantage PHEV Navi LED PDC wenig KM Steptronic,32.435 €,EZ -/2020,,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",4.853 km,ca. 215 kW (292PS),gefunden auf hey.car Online-Kauf
BMW 320,30.450 €,EZ -/2021,,"Hybrid, ca. 18,1 l/100 km (komb.)* , ca. 41 g CO₂/km (komb.)* , A+",58.455 km,ca. 150 kW (204PS),gefunden auf hey.car Online-Kauf
BMW 330e M Sport Automatik Navi Bluetooth PDC MP3,33.040 €,EZ -/2020,,"Hybrid, ca. 0 g CO₂/km (komb.)* , A+++",57.447 km,ca. 215 kW (292PS),gefunden auf hey.car Online-Kauf
BMW 330 e Sport Line %AKTION% Laser HUD Navi digitales Cockpit,32.540 €,EZ -/2020,,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+++",73.576 km,ca. 185 kW (252PS),gefunden auf hey.car Online-Kauf
BMW 330e Limousine Sport Line Head-Up HiFi DAB WLAN,34.500 €,EZ -/2020,,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",48.005 km,ca. 215 kW (292PS),gefunden auf hey.car Online-Kauf
BMW 330e Limousine MSport Alarm Laser HiFi,34.040 €,EZ -/2020,,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 43 g CO₂/km (komb.)* , A+++",50.010 km,ca. 215 kW (292PS),gefunden auf hey.car Online-Kauf
BMW 330 e Luxury HUD AHK-klappbar Navi digitales Cockpit Soundsystem HarmanKardon,36.050 €,EZ -/2020,,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 43 g CO₂/km (komb.)* , A+",10.155 km,ca. 135 kW (184PS),gefunden auf hey.car Online-Kauf
BMW 330,40.550 €,EZ -/2022,,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 43 g CO₂/km (komb.)* , A+",12.996 km,ca. 215 kW (292PS),gefunden auf hey.car Online-Kauf
BMW 330 e Lim. M Sport Laser HuD HiFi CarPlay LivePro,35.699 €,EZ 10/2020,74321 Bietigheim-Bissingen,"Hybrid, ca. 1,6 l/100 km (komb.)* , ca. 37 g CO₂/km (komb.)* , A+",33.102 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 eA Limousine Luxury Line AHK GSD DA+PA+HiFi LED,34.880 €,EZ 07/2020,40721 Hilden,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 43 g CO₂/km (komb.)* , A+++",45.038 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e M-Sport+HeadUp+H/K+GSD+AHK+ACC+Laser,36.890 €,EZ 07/2020,58119 Hagen-Hohenlimburg,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 37 g CO₂/km (komb.)* ",51.250 km,ca. 214 kW (291PS),gefunden auf autoscout24.de
BMW 330 e M Sport Automatik Sport Aut. Klimaaut. PDC,35.930 €,EZ 07/2020,78166 Donaueschingen,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",43.800 km,ca. 135 kW (184PS),gefunden auf autoscout24.de
BMW 330 e Limousine Laser Sportsitze DA Prof. PA,28.580 €,EZ 07/2020,82362 Weilheim,"Hybrid, ca. 1,6 l/100 km (komb.)* , ca. 37 g CO₂/km (komb.)* , A+++",77.500 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e NAVI HUD RÜCKFAHRKAMERA SITZHEIZUNG,28.390 €,EZ 07/2020,42929 Wermelskirchen,Hybrid,15.541 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
"BMW 330 e M SPORT+LASER+H/K+PA+DA PROF+19""",34.880 €,EZ 11/2020,59348 Lüdinghausen,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",57.392 km,ca. 185 kW (252PS),gefunden auf autoscout24.de
BMW 330 e Aut. Advantage +Head Up+Keyless+Kamera,31.980 €,EZ 11/2020,93326 Abensberg,"Hybrid, A+++",48.463 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 e Tour A M-Sport HUD Navi digitales Cockpit Harman,38.999 €,EZ 11/2020,67663 Kaiserslautern,Hybrid,19.299 km,ca. 218 kW (296PS),gefunden auf autoscout24.de
BMW 330 Sport Line*iPerformanc*LED*HUD*Navi*HiFi*SHZ,21.500 €,EZ 01/2018,53783 Eitorf,"Hybrid, ca. 1,9 l/100 km (komb.)* , ca. 44 g CO₂/km (komb.)* , A+",78.000 km,ca. 185 kW (252PS),gefunden auf autoscout24.de
BMW 330e Limousine Sport Line Head-Up HK HiFi DAB,33.900 €,EZ 12/2019,67071 Ludwigshafen,"Hybrid, ca. 1,6 l/100 km (komb.)* , ca. 37 g CO₂/km (komb.)* ",43.764 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 330e Navi Kamera Sitzheizung Tempomat DAB,32.480 €,EZ 11/2020,34125 Kassel,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* ",12.348 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 330e Lim. M-Sport HYBRID LASER NAVI HUD ACC H/K,33.450 €,EZ 11/2020,23560 Lübeck,"Hybrid, ca. 1,5 l/100 km (komb.)* , ca. 35 g CO₂/km (komb.)* , A+",81.738 km,ca. 185 kW (252PS),gefunden auf mobile.de
BMW 330 e Sport Line HiFi DAB Stop&Go CockPitPro LED,31.499 €,EZ 07/2020,29225 Celle,"Hybrid, ca. 36 g CO₂/km (komb.)* , A+",32.055 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330 530e Limousine M Sportpaket,49.912 €,EZ 01/2023,53119 Bonn,"Hybrid, ca. 39 g CO₂/km (komb.)* ",21.567 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 330e Limousine M Sport Gestiksteuerung Head-Up,36.900 €,EZ 11/2021,74821 Mosbach-Neckarelz,"Hybrid, ca. 1,6 l/100 km (komb.)* , ca. 37 g CO₂/km (komb.)* ",47.400 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 330 e M Sport Stop&Go HUD Alarm CockpitProf HiFi,33.999 €,EZ 02/2020,29225 Celle,"Hybrid, ca. 36 g CO₂/km (komb.)* , A+",57.309 km,ca. 215 kW (292PS),gefunden auf autoscout24.de
BMW 330e Sport Line Kamera Laser HiFi HUD ACC Alarm,32.999 €,EZ 08/2020,29225 Celle,"Hybrid, ca. 36 g CO₂/km (komb.)* , A+",35.012 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 330e Limousine M Sport Head-Up HiFi Komfortzg.,32.490 €,EZ 02/2020,70569 Stuttgart,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 38 g CO₂/km (komb.)* ",93.525 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 330e Limousine M Sportpaket ACC DA+ PA+ HK,34.890 €,EZ 04/2020,83707 Bad Wiessee,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 37 g CO₂/km (komb.)* , A+",21.092 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 320 e Limousine Sport Line Laserlicht AHK Navi,39.220 €,EZ 05/2022,13629 Berlin-Siemensstadt,"Hybrid, A+",15.700 km,ca. 150 kW (204PS),gefunden auf autoscout24.de
BMW 330e *Sport Line*Driving*Navi*LED*Sportsitze*Teil,28.700 €,EZ 02/2020,91083 Baiersdorf,"Hybrid, ca. 36 g CO₂/km (komb.)* , A+",68.000 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 330e Limousine Advantage,30.100 €,EZ 07/2020,40237 Düsseldorf,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 38 g CO₂/km (komb.)* ",42.415 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 330e Luxury Line / 2Jahre-BPS.GARANTIE,30.450 €,EZ 07/2020,59494 Soest,"Hybrid, A+++",86.005 km,ca. 215 kW (292PS),gefunden auf mobile.de
BMW 330e *M Sport*Lim.*SD*HUD*LASER*KEYLESS*,38.610 €,EZ 10/2021,13089 Berlin,Hybrid,54.438 km,ca. 135 kW (184PS),gefunden auf mobile.de
BMW 330e xDrive Limousine Advantage HiFi DAB AHK,29.990 €,EZ 02/2021,84453 Mühldorf am Inn,"Hybrid, ca. 1,7 l/100 km (komb.)* , ca. 40 g CO₂/km (komb.)* ",75.730 km,ca. 215 kW (292PS),gefunden auf mobile.de
