title,price,registration,location,benzin,mileage,power,gefunden
Mini Cooper S 5-Türer,30.700 €,EZ 05/2023,42897 Remscheid,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 124 g CO₂/km (komb.)* , B",9.359 km,ca. 131 kW (178PS),gefunden auf MINI
Ford Puma ST-Line MHD Navi+LED,19.995 €,EZ 03/2021,49638 Nortrup,"Hybrid, ca. 4,3 l/100 km (komb.)* , ca. 97 g CO₂/km (komb.)* , B",18.600 km,ca. 92 kW (125PS),gefunden auf autoscout24.de
BMW 318i Limousine,26.430 €,EZ 12/2020,97076 Würzburg,"Benzin, ca. 5,3 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , A",41.766 km,ca. 115 kW (156PS),gefunden auf BMW
BMW 520d Limousine,32.999 €,EZ 11/2020,60314 Frankfurt am Main,"Diesel, ca. 4,1 l/100 km (komb.)* , ca. 108 g CO₂/km (komb.)* , A+",83.520 km,ca. 140 kW (190PS),gefunden auf BMW
BMW 118i Hatch,20.845 €,EZ 12/2020,97616 Salz b. Bad Neustadt/Saale,"Benzin, ca. 4,9 l/100 km (komb.)* , ca. 113 g CO₂/km (komb.)* , A",32.874 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 118 i F40 LED/TEMPO/SH/M-LENKRAD/PDC,17.888 €,EZ 06/2020,97342 Marktsteft,"Benzin, ca. 5,4 l/100 km (komb.)* , ca. 0 g CO₂/km (komb.)* , B",39.256 km,ca. 103 kW (140PS),gefunden auf autoscout24.de
BMW 320 d xDrive Limousine*M Sportpaket*Keyless*LED*Driv A,40.990 €,EZ 10/2022,82538 Geretsried - Gelting,"Diesel, ca. 0 g CO₂/km (komb.)* ",9.789 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
BMW 118d Hatch,26.490 €,EZ 02/2021,56736 Kottenheim b. Mayen,"Diesel, ca. 4,2 l/100 km (komb.)* , ca. 111 g CO₂/km (komb.)* , A",79.465 km,ca. 110 kW (150PS),gefunden auf BMW
BMW 118d Sport Line Head-Up LED Komfortzg. Fl.Ass.,24.912 €,EZ 09/2020,04103 Leipzig,"Diesel, ca. 4,2 l/100 km (komb.)* , ca. 109 g CO₂/km (komb.)* , A",80.266 km,ca. 110 kW (150PS),gefunden auf mobile.de
BMW 320 d Limousine M Sport H/K.AHK.Navi.DrivingA.DAB,29.745 €,EZ 08/2020,97616 Salz,"Diesel, ca. 4,1 l/100 km (komb.)* , ca. 107 g CO₂/km (komb.)* , A+",96.799 km,ca. 140 kW (190PS),gefunden auf autoscout24.de
BMW 118i Hatch,18.860 €,EZ 12/2020,77933 Lahr,"Benzin, ca. 5,5 l/100 km (komb.)* , ca. 126 g CO₂/km (komb.)* ",41.118 km,ca. 100 kW (136PS),gefunden auf BMW
BMW 320d Limousine,28.450 €,EZ 09/2019,40595 Düsseldorf,"Diesel, ca. 4,5 l/100 km (komb.)* , ca. 117 g CO₂/km (komb.)* , A",97.026 km,ca. 140 kW (190PS),gefunden auf BMW
